X_centroid,Y_centroid,phenotype,cell_region,Cell Area,Nucleus Area,CD20,CD21,CD23,CD35,BCL6,Ki67,CD3e,CD4,CD8a,FOXP3,PD1,CXCR5,CD68,CD163,CD11c,HLADR,CD138,CD56,MPO,CD31,CD34,PDPN,LYVE1,SMA,Vimentin
993.31,992.33,Tingible-body macrophage,core,66.18,41.46,0.754,0.428,1.256,1.405,0.161,1.405,0.511,0.391,0.162,1.295,0.729,0.525,0.466,3.196,0.366,1.082,0.866,0.696,0.241,0.479,0.905,0.668,1.297,0.349,0.437
967.36,1008.91,CD4 T cell,core,53.85,34.41,0.849,0.275,1.195,1.033,0.402,1.13,1.442,2.458,0.924,0.166,1.198,0.667,0.812,0.492,0.953,0.077,0.121,0.627,0.712,0.054,0.582,0.037,1.463,0.639,1.136
943.51,1022.1,Tfh cell,core,104.47,15.95,0.824,1.36,0.448,0.968,0.226,0.199,0.623,1.06,0.755,0.205,4.157,1.465,1.391,0.196,0.48,0.487,0.579,1.051,1.288,0.229,1.081,1.44,1.416,0.814,0.271
958.86,1050.75,CD4 T cell,core,111.92,24.2,0.931,0.132,1.401,0.712,1.011,0.999,0.282,3.62,0.562,0.892,1.241,0.922,0.768,0.38,0.86,1.491,0.013,0.884,0.501,0.22,0.539,0.048,0.017,0.892,0.542
920.15,1033.75,Tingible-body macrophage,core,68.17,21.87,0.011,0.028,0.613,0.363,0.478,0.864,1.007,0.397,0.868,1.221,0.55,1.463,0.697,2.629,0.961,0.091,0.412,0.827,0.593,0.653,1.18,0.815,1.347,0.691,0.511
956.87,1008.44,FDC,core,95.49,32.71,1.147,2.214,0.413,0.419,1.193,0.129,0.574,0.685,1.063,1.345,0.161,0.84,1.416,0.007,0.078,0.401,1.056,1.455,0.858,0.906,0.954,0.874,0.022,1.411,0.173
956.01,991.01,Tingible-body macrophage,core,55.49,18.08,0.162,0.6,1.074,0.017,0.488,0.496,0.527,1.442,0.016,0.416,1.491,0.463,0.784,4.727,1.303,1.179,0.561,1.057,0.482,1.07,1.342,1.168,1.092,1.069,1.151
980.86,1000.32,Tfh cell,core,105.7,11.79,0.524,0.47,1.207,1.044,0.019,0.469,0.286,1.066,0.532,1.205,2.628,1.264,0.328,0.365,0.264,0.15,1.48,1.403,1.238,0.749,0.807,0.352,0.047,0.505,0.769
970.05,1015.18,FDC,core,115.45,15.85,1.27,2.052,0.672,0.408,1.394,1.142,0.063,0.536,0.04,0.813,0.434,1.484,1.142,0.566,1.163,1.313,1.417,0.523,0.573,0.833,0.497,0.201,1.319,0.827,0.449
916.74,1025.17,CD4 T cell,core,106.73,18.57,0.21,0.609,0.501,0.286,0.822,1.349,0.231,3.549,1.341,0.669,0.058,0.513,1.383,0.86,1.454,0.095,0.192,1.297,0.321,0.35,0.667,1.025,0.034,0.569,0.464
975.84,1003.81,Tfh cell,core,57.76,12.51,0.669,0.333,0.046,1.118,0.639,1.126,0.384,0.905,1.145,1.145,2.703,0.011,0.954,0.449,1.372,0.134,0.454,0.162,1.375,1.259,0.77,0.739,1.418,0.923,0.343
954.53,995.25,CD4 T cell,core,102.75,12.3,0.54,0.622,0.96,0.863,0.715,1.091,0.923,3.496,1.437,1.02,0.147,0.837,0.315,0.716,0.567,0.044,0.479,1.222,0.375,0.284,0.061,0.567,0.117,1.465,1.155
981.44,1042.48,Mantle B cell,core,78.63,15.37,2.451,0.447,1.44,0.954,0.66,0.366,1.469,0.66,0.046,1.164,1.125,0.227,0.868,0.494,0.417,1.211,0.073,1.143,0.497,0.415,1.289,0.806,0.483,1.329,0.647
976.02,1046.53,FDC,core,111.46,37.68,0.499,3.268,0.071,0.841,0.092,0.177,0.434,0.017,0.71,0.034,1.07,0.007,0.497,1.065,0.799,0.764,1.21,1.247,1.047,0.221,1.231,0.538,1.464,0.463,1.333
966.35,1000.7,CD4 T cell,core,78.26,44.5,0.527,0.442,0.472,1.383,1.435,0.052,0.994,4.118,1.161,0.003,0.511,0.897,0.343,0.075,0.77,0.065,0.371,0.151,0.957,0.125,1.393,0.468,1.175,0.329,0.032
973.09,1049.65,Tingible-body macrophage,core,84.65,36.58,0.36,0.79,0.292,1.426,0.858,0.651,0.803,1.306,1.045,0.718,1.037,0.154,0.637,4.398,0.469,1.369,0.789,1.495,0.417,0.69,1.274,1.365,0.996,0.524,1.066
964.06,990.46,Tingible-body macrophage,core,47.75,13.6,0.079,1.447,0.094,1.136,0.748,1.392,0.388,1.441,0.202,0.179,0.79,0.294,0.464,2.824,0.904,0.804,1.278,0.005,1.254,0.129,0.266,0.122,0.582,1.028,0.037
949.17,973.23,Mantle B cell,core,92.43,39.44,4.108,0.488,0.343,0.675,0.07,1.425,1.174,0.584,0.746,1.261,0.464,1.415,1.246,0.794,0.027,1.481,0.465,0.244,0.495,0.01,0.212,0.728,0.12,0.563,1.108
941.91,1022.96,Tfh cell,core,37.87,29.51,0.85,0.75,0.165,1.032,0.607,0.036,1.33,0.419,0.113,0.56,2.104,0.801,1.097,0.541,0.961,1.422,1.444,0.57,1.3,1.062,0.599,0.428,0.489,0.207,0.252
1007.92,1020.88,B cell,core,102.99,18.81,4.226,1.363,1.329,0.935,0.198,0.675,1.027,1.28,1.239,1.449,0.125,1.481,0.587,0.241,0.309,1.261,1.08,0.229,1.026,1.463,0.864,0.49,0.444,0.347,0.752
986.58,963.21,GC B cell,core,34.92,31.56,0.879,0.62,1.355,0.038,4.369,0.84,1.476,1.429,0.868,1.25,0.509,0.157,0.579,0.314,0.459,0.824,0.498,0.74,1.097,1.308,0.869,1.258,1.031,1.208,1.14
963.63,1009.37,B cell,core,57.75,26.78,4.503,0.985,0.93,1.442,0.489,0.077,0.193,1.131,0.911,0.269,0.133,0.937,0.713,0.329,0.684,1.099,0.261,0.772,1.469,0.017,1.488,0.213,0.771,1.246,0.271
954.43,956.0,B cell,core,63.82,11.4,3.279,0.89,0.347,0.266,0.785,1.357,1.271,1.406,1.005,0.753,0.265,1.14,0.9,1.336,0.765,0.65,1.159,0.022,1.304,1.016,0.36,1.326,0.13,1.473,0.554
951.72,999.9,GC B cell,core,114.94,27.45,1.101,0.123,0.067,0.719,2.38,0.287,0.032,0.996,1.058,1.469,1.139,1.375,1.059,0.856,1.258,0.907,1.034,1.079,1.017,1.388,0.946,0.467,0.383,1.223,1.382
987.77,1041.78,Tfh cell,core,93.59,19.13,0.458,1.477,0.901,0.986,0.676,0.893,0.587,0.309,1.285,0.82,4.146,0.156,1.327,0.767,0.628,0.509,1.377,0.397,1.363,0.388,0.298,0.807,1.292,1.379,0.223
966.66,1001.96,CD4 T cell,core,101.69,37.92,1.081,1.01,0.563,1.438,0.09,0.37,0.881,3.559,0.925,1.482,0.563,1.283,0.811,1.085,0.86,0.479,0.351,0.599,0.002,1.169,0.674,0.176,0.113,1.49,0.574
965.65,999.8,Mantle B cell,core,87.33,22.59,2.313,0.136,0.411,1.069,0.699,0.783,1.226,0.541,0.195,1.213,0.052,1.248,0.63,0.031,1.172,0.597,0.618,0.003,1.44,1.278,0.539,0.201,1.39,0.731,1.222
955.02,1047.56,Tfh cell,core,83.35,29.89,0.157,0.706,0.943,0.176,1.46,1.282,1.488,1.322,1.067,0.642,4.941,0.12,0.281,0.148,0.327,0.23,0.739,0.667,0.056,1.295,0.084,0.712,0.979,1.341,0.99
1000.62,993.93,GC B cell,core,89.96,26.57,0.105,0.506,0.577,0.323,3.359,1.375,0.929,1.415,0.867,1.051,1.215,1.185,0.607,0.805,0.616,0.13,1.124,0.364,1.156,0.565,0.37,0.623,0.64,0.308,1.173
947.58,1030.37,CD4 T cell,core,56.58,40.77,1.374,0.398,1.095,0.008,1.299,1.044,0.699,4.225,1.137,0.332,0.448,0.328,0.05,0.582,0.743,0.855,1.387,0.221,0.853,0.687,0.054,0.908,0.133,1.106,1.061
1014.53,1003.96,Mantle B cell,core,99.88,38.89,4.396,0.487,0.711,0.197,0.131,0.173,0.521,1.081,0.822,0.203,0.709,1.349,0.129,1.266,0.913,0.997,1.357,0.472,0.679,1.072,1.427,1.044,1.225,0.309,0.002
956.5,975.04,Tfh cell,core,34.07,43.19,0.813,0.68,0.06,1.425,0.692,0.15,0.323,1.46,0.849,0.848,4.703,0.599,1.287,0.936,0.372,0.841,0.84,0.002,0.962,0.546,1.415,0.412,0.594,1.154,1.365
995.13,1023.52,Tfh cell,core,61.12,14.98,1.12,0.63,1.122,1.043,0.011,0.234,0.234,0.985,0.498,1.46,2.316,0.735,1.206,1.025,0.369,0.257,0.928,0.595,1.159,0.946,1.382,0.14,0.526,1.22,0.402
963.73,1000.24,GC B cell,core,98.47,41.54,0.222,0.325,1.32,0.568,4.913,0.91,0.333,0.128,0.151,1.257,0.517,0.766,0.345,0.005,0.853,0.826,0.981,0.127,1.249,0.929,0.507,1.01,1.261,0.156,0.058
964.94,996.2,FDC,core,74.29,22.76,1.316,3.675,0.981,0.968,0.024,0.593,0.629,0.149,0.351,0.396,0.161,0.103,0.61,0.433,0.088,0.094,1.393,0.949,0.219,0.853,0.292,0.416,0.502,0.245,0.918
963.63,1022.55,CD4 T cell,core,111.0,25.25,1.023,0.424,0.783,0.645,1.368,1.434,0.959,3.388,1.33,0.51,1.144,0.736,0.408,0.429,0.015,0.736,0.574,0.235,1.276,0.894,1.14,1.143,1.059,1.093,1.466
966.49,985.88,Mantle B cell,core,84.49,30.6,2.061,0.423,0.407,0.681,0.371,0.216,0.511,0.756,1.381,0.884,0.811,1.149,0.566,0.112,0.177,1.296,0.22,0.099,0.121,0.63,0.912,0.144,0.296,0.923,0.931
959.27,978.47,Tingible-body macrophage,core,54.21,33.93,0.646,0.979,1.11,0.71,0.409,1.343,0.857,1.116,0.868,1.484,0.292,0.899,0.153,3.429,0.501,0.986,0.415,0.85,1.165,0.298,1.139,0.027,1.407,0.788,1.466
950.3,1006.39,CD4 T cell,core,85.54,12.18,1.285,0.314,0.18,0.037,1.051,0.284,0.388,4.787,0.041,1.251,0.6,1.127,1.246,0.527,1.138,0.896,0.496,1.218,0.584,0.147,0.592,0.306,0.785,0.823,1.037
989.64,1033.7,B cell,core,58.41,11.46,3.11,1.271,0.242,1.137,0.597,0.922,0.245,0.955,0.736,1.044,0.406,0.619,1.129,1.122,1.109,0.133,1.48,0.708,0.579,0.567,0.96,1.241,0.054,1.11,0.892
987.56,988.33,Mantle B cell,core,102.26,43.52,2.793,0.913,0.332,1.225,1.132,1.255,0.317,1.052,0.31,1.379,0.523,0.331,0.828,1.01,1.172,1.178,0.896,0.425,0.978,0.463,0.611,0.201,1.296,1.381,0.874
932.23,979.91,Tingible-body macrophage,core,53.61,23.85,1.332,0.25,1.201,0.191,0.931,1.432,0.655,1.097,0.364,0.241,0.339,0.057,0.428,3.238,0.131,1.039,0.875,0.288,0.577,1.331,0.608,1.06,1.193,1.246,0.782
982.55,1020.8,Tingible-body macrophage,core,40.59,41.73,1.08,1.413,0.804,0.052,0.579,1.361,1.071,0.346,1.471,0.856,0.537,0.358,0.151,4.754,0.621,0.804,0.457,0.053,1.184,0.712,0.907,1.423,0.473,0.332,0.188
981.29,991.97,CD4 T cell,core,53.19,19.02,1.039,1.038,0.127,1.274,0.288,0.003,1.179,4.541,1.025,1.221,0.774,0.036,0.541,1.273,1.051,1.212,0.512,1.468,0.584,0.745,0.833,1.049,1.133,0.48,0.276
967.2,1002.6,CD4 T cell,core,39.1,35.83,0.491,0.221,1.225,0.641,1.498,0.089,0.839,2.157,1.307,0.6,1.328,1.493,0.224,0.74,0.046,0.262,0.614,0.035,1.063,1.211,0.803,0.19,1.105,1.306,0.909
966.73,985.43,GC B cell,core,95.83,11.73,0.748,0.925,1.466,1.271,4.596,1.129,1.014,0.742,1.476,0.19,1.046,0.933,0.042,1.314,0.843,1.272,1.138,0.184,0.605,1.371,1.433,0.751,0.298,0.827,0.964
925.53,1030.92,CD4 T cell,core,103.33,17.84,0.179,1.164,0.214,0.369,1.224,0.165,1.243,4.911,1.394,1.35,0.701,1.314,0.945,0.35,1.342,1.071,0.035,0.285,0.406,1.498,1.299,0.773,1.336,0.998,1.187
970.27,960.16,Mantle B cell,core,74.87,40.72,4.854,0.557,0.325,0.777,0.026,0.246,1.006,0.955,0.469,1.043,0.513,0.438,1.02,0.153,0.53,0.448,0.569,0.429,1.191,0.036,0.773,0.529,0.311,1.16,1.479
995.48,964.34,GC B cell,core,67.17,32.96,1.482,1.146,1.361,0.894,4.365,0.96,0.411,0.103,1.261,0.139,0.287,0.022,1.005,0.753,0.175,0.406,0.601,1.114,0.231,1.271,0.912,1.246,0.002,1.441,0.266
989.49,977.69,FDC,core,81.22,29.94,1.477,4.552,1.246,1.304,0.036,0.736,1.435,1.196,0.959,0.68,0.1,0.618,1.326,0.934,0.257,1.367,0.014,0.196,1.14,1.098,0.352,0.716,0.412,0.072,1.313
934.38,999.16,Tfh cell,core,43.81,44.63,1.467,1.338,0.774,1.312,0.212,0.866,0.266,0.926,0.304,1.136,3.391,1.425,0.763,1.282,0.439,0.517,1.429,1.261,0.496,0.966,0.215,0.935,0.427,0.07,0.521
1002.74,1038.3,Tfh cell,core,53.23,43.51,0.041,0.018,0.332,0.3,1.225,0.984,0.19,0.844,0.289,1.153,3.268,0.69,1.349,0.554,0.212,1.052,0.908,0.673,0.253,0.995,1.391,1.461,0.288,1.202,1.39
957.53,1012.9,CD4 T cell,core,62.35,16.46,0.675,1.047,0.672,0.645,0.303,0.563,1.454,2.432,0.151,0.217,0.886,1.328,0.05,0.421,1.316,0.164,0.885,0.729,0.35,1.089,0.263,0.176,0.094,1.399,0.295
962.08,1003.23,Mantle B cell,core,75.07,15.72,2.645,1.032,0.845,1.319,0.144,0.949,0.714,0.45,0.598,1.277,1.479,0.897,0.949,0.115,0.048,0.841,0.107,1.467,0.176,0.18,0.879,0.722,0.986,1.042,0.509
921.11,1000.7,CD4 T cell,core,71.35,19.42,0.913,0.048,1.162,1.049,1.216,1.172,1.034,2.523,0.505,0.239,1.395,1.403,0.497,1.401,0.888,0.28,0.222,0.597,0.603,0.413,0.563,0.421,1.492,0.13,1.139
939.16,971.83,GC B cell,core,46.97,32.07,0.648,0.871,1.105,0.33,4.112,1.464,0.774,0.149,0.978,0.957,0.623,0.08,0.294,0.175,0.605,0.297,0.748,1.082,1.09,1.461,1.302,0.385,0.463,0.736,0.96
964.13,967.3,Mantle B cell,core,101.61,21.31,4.917,0.194,0.256,0.375,1.221,0.286,0.112,0.896,0.087,1.281,1.032,0.228,0.89,1.141,0.697,0.833,1.489,0.841,1.314,0.109,0.682,0.301,1.247,1.396,0.375
995.67,1069.83,Stromal,peri,95.88,44.05,1.01,1.034,1.468,1.288,0.846,1.017,0.97,0.007,0.19,0.13,0.982,1.462,1.059,0.569,0.188,1.142,0.449,0.975,0.058,1.094,0.387,1.3,0.877,0.339,3.837
895.75,1006.06,Endothelial,peri,60.66,22.22,0.388,0.507,1.357,0.282,0.818,1.122,1.067,0.335,0.756,0.716,0.682,0.963,0.126,0.313,0.463,0.693,0.919,0.274,0.079,2.314,1.299,0.477,1.028,0.11,0.85
966.99,1060.53,Lymphatic,peri,66.63,32.31,1.0,0.551,1.319,0.297,1.05,0.42,0.155,0.529,1.295,1.161,0.241,0.058,0.385,0.34,1.191,0.626,0.794,1.031,1.388,0.106,0.529,3.711,0.948,0.629,0.496
948.81,1055.42,Endothelial,peri,61.9,40.02,0.105,1.204,0.666,0.474,1.047,0.395,0.352,1.396,0.262,1.372,0.519,0.954,1.039,0.293,0.406,0.953,0.208,0.104,0.025,4.42,1.212,1.49,0.411,0.887,0.556
938.11,948.29,Lymphatic,peri,46.64,22.13,0.133,0.741,1.424,1.333,1.043,0.643,0.798,1.213,1.173,0.534,1.112,1.095,0.475,0.556,1.128,0.509,1.275,0.956,0.735,0.938,0.258,4.347,1.053,0.817,1.375
905.58,984.2,CD8 T cell,peri,74.29,43.49,0.609,0.357,0.703,0.651,0.758,0.266,1.125,1.353,3.077,0.009,0.696,0.834,0.49,1.075,0.03,1.013,0.432,0.606,0.154,0.139,0.89,0.651,0.714,0.47,0.875
1029.8,1025.6,CD4 T cell,peri,32.47,25.78,1.302,1.468,0.795,0.796,1.063,0.416,0.79,4.913,0.996,0.078,1.144,0.099,1.262,0.395,0.789,0.766,1.055,0.704,0.746,1.411,0.52,0.919,1.287,1.262,0.378
955.28,933.76,Macrophage,peri,108.64,18.47,0.715,0.049,1.384,1.108,0.896,1.069,0.89,0.087,0.465,1.234,1.069,0.577,2.454,0.545,1.385,1.302,0.182,0.487,0.328,1.387,1.289,0.342,0.004,0.968,0.394
1026.47,1040.19,Dendritic cell,peri,45.81,14.44,0.692,0.279,0.0,0.71,0.422,0.166,1.07,1.299,0.96,1.346,1.061,0.702,0.054,0.421,4.62,0.914,0.704,0.44,0.758,0.85,1.378,1.197,1.263,0.418,0.766
922.13,959.42,Endothelial,peri,107.71,31.6,0.883,1.284,0.551,0.279,0.374,1.263,0.167,1.156,1.49,0.825,1.113,1.075,1.268,1.365,1.129,0.962,0.553,0.189,0.159,4.729,1.224,0.616,0.834,1.12,0.615
894.47,1023.24,Dendritic cell,peri,94.8,15.46,0.692,0.795,0.11,0.841,1.065,0.923,0.895,1.491,0.362,1.421,1.478,0.577,0.799,0.362,2.169,1.3,1.397,1.041,1.452,0.257,1.045,0.74,0.044,0.094,0.797
903.55,994.24,Dendritic cell,peri,36.54,38.24,0.927,0.416,1.251,1.216,0.629,0.985,1.415,0.833,1.142,0.218,0.713,0.991,1.104,1.175,2.247,1.139,0.914,1.399,0.903,1.416,0.682,0.615,0.592,0.215,0.078
984.99,931.23,CD8 T cell,peri,93.82,25.08,0.804,1.484,1.304,1.322,1.308,1.438,0.254,0.312,4.969,0.77,0.527,1.042,0.748,0.756,0.771,0.229,1.264,0.031,0.442,1.007,0.675,0.559,0.301,1.119,1.459
1038.48,989.46,Plasma cell,peri,91.16,34.57,1.414,1.167,0.086,1.186,1.346,0.431,1.333,0.229,1.117,0.926,0.088,1.121,1.307,1.449,0.279,0.643,2.081,0.921,1.175,0.226,1.451,0.167,1.413,0.875,0.21
944.91,947.9,Dendritic cell,peri,97.48,18.92,0.453,0.202,1.242,1.255,0.892,0.633,1.462,0.538,0.027,0.993,0.753,0.169,0.636,1.372,2.007,0.684,0.87,0.816,0.503,0.204,0.431,0.407,1.338,0.745,0.673
978.64,936.13,CD8 T cell,peri,99.3,39.09,0.755,1.384,0.619,0.332,1.473,0.306,0.26,0.298,3.254,0.751,0.311,0.885,1.397,0.808,0.925,0.491,0.54,0.623,1.083,1.063,1.257,0.866,0.725,0.851,1.482
908.4,1012.53,Lymphatic,peri,98.31,15.21,1.386,0.652,0.007,1.421,0.723,0.007,1.303,1.21,0.116,0.749,1.202,1.253,0.468,0.559,1.161,0.851,1.38,1.259,0.273,1.415,0.927,2.539,0.66,0.021,0.084
934.84,955.35,Dendritic cell,peri,71.04,18.01,0.106,0.151,0.025,0.032,0.636,0.343,0.615,0.245,0.096,1.14,0.235,0.712,0.429,0.124,2.744,1.494,0.984,1.118,1.018,0.296,1.376,0.15,1.318,0.907,0.107
913.45,956.81,Endothelial,peri,64.05,41.28,1.432,1.158,0.132,0.644,0.108,0.017,1.39,0.856,0.031,0.345,1.399,1.02,1.494,0.145,1.117,0.462,0.544,0.472,1.096,3.873,0.952,1.029,1.113,0.883,1.371
957.74,932.07,CD8 T cell,peri,104.12,19.81,1.31,1.468,0.139,0.216,0.619,1.454,0.969,0.636,3.216,0.188,1.336,0.403,1.037,0.79,0.377,1.274,1.316,0.632,1.018,0.573,0.09,0.925,0.47,0.904,1.022
913.72,1047.74,CD4 T cell,peri,67.54,37.91,0.14,0.965,0.834,1.261,1.038,1.064,1.191,2.315,0.55,0.189,1.333,1.379,0.602,0.911,1.422,0.153,1.411,1.469,0.089,0.198,0.37,0.106,0.253,1.198,0.99
950.01,1067.43,Lymphatic,peri,74.71,21.96,0.296,1.379,0.307,0.863,0.873,1.05,0.937,1.006,1.469,1.493,0.946,0.554,1.323,1.099,1.385,0.485,0.091,0.65,0.67,0.803,1.438,2.729,1.254,1.058,0.318
928.56,952.25,Dendritic cell,peri,84.85,23.25,0.229,0.155,0.199,0.271,0.84,1.077,0.8,0.616,0.724,0.457,0.792,0.664,1.446,1.34,3.663,0.563,0.559,0.793,0.281,1.315,0.476,0.117,1.31,0.856,0.147
998.95,1064.81,Macrophage,peri,34.64,22.8,0.972,1.359,1.313,1.348,0.364,0.639,0.701,0.734,0.604,0.942,1.003,1.19,3.584,0.651,0.041,0.025,0.311,0.301,0.561,0.399,0.007,1.091,0.31,1.459,0.429
991.34,936.56,CD4 T cell,peri,80.44,33.16,1.266,0.588,0.453,0.03,0.085,1.031,0.628,2.657,0.396,0.563,0.546,0.759,0.538,0.38,0.689,0.56,0.606,1.188,1.158,0.459,1.309,0.874,0.982,0.368,0.749
915.95,965.09,Lymphatic,peri,98.77,35.58,1.277,1.205,0.372,1.473,0.211,1.019,1.069,0.165,0.548,1.024,0.145,0.012,0.016,0.134,0.957,0.574,1.108,0.811,0.976,0.535,1.447,2.125,0.172,1.262,1.298
978.28,1064.09,CD4 T cell,peri,98.78,11.25,1.082,1.213,0.989,0.098,0.085,0.49,0.419,3.469,0.525,1.114,0.825,0.829,1.385,0.496,0.134,0.933,1.279,0.614,1.158,0.61,0.711,0.905,0.997,0.627,1.384
1037.74,996.76,Lymphatic,peri,83.74,24.72,1.048,0.568,0.095,0.765,0.697,1.027,0.864,1.396,0.74,0.165,0.189,1.4,0.987,1.157,0.503,0.497,0.23,0.665,1.173,1.0,1.145,2.397,1.156,1.1,0.707
926.48,942.71,CD8 T cell,peri,33.28,24.31,0.704,0.419,1.121,0.829,0.251,0.282,1.14,0.007,4.784,0.812,1.102,0.906,0.511,0.025,0.257,0.769,0.692,0.783,0.627,0.062,0.735,1.319,0.742,0.439,0.542
902.08,964.45,Macrophage,peri,57.24,26.3,0.207,0.122,0.11,0.718,1.044,1.101,0.952,0.524,0.802,0.131,0.152,0.056,4.081,1.195,0.42,1.199,0.875,0.184,0.06,0.01,1.414,0.534,0.468,1.022,0.623
1003.54,956.83,Endothelial,peri,106.79,17.71,0.32,0.228,0.158,1.436,0.973,0.083,0.278,0.749,0.666,1.249,0.045,0.251,0.682,0.218,0.251,0.493,0.173,0.212,0.03,4.076,0.668,0.368,1.098,0.881,1.213
953.11,1071.34,Lymphatic,peri,117.41,29.23,0.217,0.014,0.312,1.09,1.021,1.057,0.175,0.822,0.074,1.332,1.179,1.01,0.153,0.53,0.552,0.07,0.529,1.082,0.678,1.477,0.993,3.61,0.306,1.092,0.903
