X_centroid,Y_centroid,phenotype,cell_region,Cell Area,Nucleus Area,CD20,CD21,CD23,CD35,BCL6,Ki67,CD3e,CD4,CD8a,FOXP3,PD1,CXCR5,CD68,CD163,CD11c,HLADR,CD138,CD56,MPO,CD31,CD34,PDPN,LYVE1,SMA,Vimentin
1551.6,389.29,Mantle B cell,core,106.0,34.41,4.022,0.812,1.065,0.189,0.177,0.416,0.029,0.187,0.426,1.348,0.265,1.354,0.388,0.576,1.471,1.448,1.243,0.107,1.067,0.063,1.382,1.325,0.404,1.427,1.288
1600.65,370.22,Mantle B cell,core,59.85,12.88,2.375,0.39,0.442,1.003,1.336,1.12,0.566,1.284,1.152,0.945,0.646,0.506,0.659,0.919,0.95,0.892,0.183,0.627,1.195,1.269,0.645,1.355,0.138,0.163,1.244
1563.45,414.55,FDC,core,118.25,13.63,0.211,2.119,0.216,0.629,0.531,0.06,0.712,1.402,0.917,0.765,0.533,0.021,0.164,0.251,0.336,0.519,1.323,1.111,0.751,1.497,0.243,0.887,0.667,0.307,1.322
1548.83,468.01,B cell,core,61.68,30.41,3.573,0.026,0.07,0.048,0.177,0.302,0.837,0.966,0.097,1.434,0.22,0.066,1.15,0.968,0.27,0.994,0.306,0.865,0.01,1.202,1.289,0.14,0.885,1.429,1.208
1574.72,396.53,CD4 T cell,core,102.84,29.89,0.977,0.007,1.486,0.631,0.586,0.471,0.225,3.808,1.496,1.231,0.25,1.464,0.887,0.179,0.345,0.572,0.613,0.007,1.029,0.042,0.477,0.155,1.103,1.222,0.997
1615.88,351.48,Tfh cell,core,77.35,43.84,1.079,0.842,1.19,0.788,1.094,0.879,0.081,0.463,0.995,1.064,2.625,0.558,0.38,0.772,1.294,0.477,1.197,0.157,0.362,1.013,0.64,1.165,1.39,0.397,0.636
1577.36,402.32,CD4 T cell,core,64.34,37.6,0.42,0.464,1.363,1.086,0.328,0.423,0.516,3.441,0.211,0.369,0.154,0.473,0.575,1.261,0.01,1.091,0.193,1.475,1.145,0.325,0.183,0.085,0.904,1.17,0.007
1573.69,448.49,FDC,core,67.2,22.48,1.44,4.463,0.748,0.258,0.278,1.366,0.014,1.154,1.032,0.842,1.411,0.452,0.262,0.386,1.325,0.295,1.381,0.6,1.009,0.767,0.762,1.256,1.418,1.055,1.336
1596.28,424.74,Tingible-body macrophage,core,113.82,28.37,1.265,0.865,0.108,0.291,1.312,0.551,1.238,0.676,0.84,0.804,0.085,0.156,1.212,4.177,0.522,0.555,0.487,0.868,0.248,0.619,0.257,0.93,0.963,0.827,0.569
1543.11,373.06,GC B cell,core,41.73,30.77,0.651,0.56,0.823,0.595,4.261,0.196,0.29,0.473,1.034,0.443,0.687,0.769,0.103,1.394,1.446,1.112,1.274,0.419,0.176,1.308,1.229,0.081,0.69,1.054,1.199
1614.14,400.16,GC B cell,core,70.88,15.39,1.309,0.199,0.342,0.019,2.669,1.051,0.773,0.064,0.512,0.683,1.043,0.738,1.194,1.366,0.394,1.331,1.032,0.369,0.485,1.043,0.702,1.0,0.274,0.346,0.703
1544.75,384.16,Mantle B cell,core,39.93,12.35,3.046,1.14,0.639,0.87,0.752,0.794,0.512,0.167,0.115,0.732,0.901,0.787,0.951,1.145,0.351,0.193,1.236,0.156,1.289,0.041,1.114,1.225,1.402,0.633,1.114
1566.03,354.78,GC B cell,core,93.97,25.54,1.213,0.557,0.491,0.989,2.684,1.49,1.01,0.445,0.517,0.66,0.293,1.151,0.427,0.976,0.182,1.442,1.15,0.401,0.628,1.075,1.113,0.366,0.725,0.282,0.659
1595.14,355.43,CD4 T cell,core,75.35,36.19,1.394,0.195,0.906,1.392,1.211,0.721,0.267,3.636,0.251,1.287,0.374,1.389,0.158,0.22,0.316,0.979,1.487,0.651,0.953,0.413,0.386,0.589,0.473,1.413,0.837
1591.32,459.0,CD4 T cell,core,85.36,26.41,0.529,0.303,0.609,0.415,0.066,1.336,0.072,4.385,0.383,1.033,1.094,1.24,1.093,0.974,0.096,1.219,1.145,0.286,0.832,0.529,0.261,0.305,0.438,0.979,1.16
1558.5,402.74,GC B cell,core,94.09,17.09,0.933,1.309,0.228,0.946,2.994,0.33,0.604,0.645,0.66,1.31,0.827,0.578,1.475,0.916,1.227,0.723,0.561,1.471,0.391,0.658,0.406,0.466,0.548,1.288,0.871
1543.87,391.23,B cell,core,90.77,25.07,3.577,0.864,1.175,0.885,0.366,0.695,1.186,0.029,0.407,1.255,0.251,1.109,0.578,1.146,0.806,0.233,0.362,0.364,0.833,1.055,1.391,0.253,0.125,0.779,0.008
1572.36,379.63,GC B cell,core,36.9,17.42,0.823,0.59,0.658,1.101,2.889,0.765,1.152,1.315,0.894,0.984,1.022,1.036,0.426,0.509,1.267,0.807,0.002,0.517,0.36,0.255,0.894,0.995,0.344,1.152,0.653
1577.3,399.56,Mantle B cell,core,68.66,41.05,3.196,1.418,1.465,0.806,0.772,1.239,0.906,0.005,1.042,0.071,0.666,0.634,1.36,1.408,1.34,0.084,1.171,0.443,1.188,1.068,0.89,0.394,0.635,1.352,1.34
1600.17,394.42,Tingible-body macrophage,core,45.87,29.02,1.32,1.209,0.531,0.139,1.395,0.13,1.251,0.316,0.575,1.113,0.069,0.464,0.487,4.799,0.458,1.346,0.244,1.139,1.464,0.938,0.158,0.431,0.939,0.183,0.286
1542.5,364.92,Tingible-body macrophage,core,49.28,13.87,1.114,0.219,1.024,0.934,0.885,0.39,0.681,0.152,0.025,0.255,0.899,1.333,0.453,2.813,1.272,0.675,0.256,1.472,1.325,0.598,1.39,0.869,0.801,1.194,0.209
1582.8,361.0,GC B cell,core,98.03,22.45,1.47,1.181,0.951,0.971,2.718,0.383,1.134,1.164,0.341,1.242,0.531,1.356,0.635,0.049,0.641,0.317,0.466,1.301,0.273,0.603,0.639,0.102,0.101,1.381,1.443
1520.59,384.15,B cell,core,39.93,34.42,3.97,0.981,0.36,0.182,0.228,0.181,1.117,0.369,0.553,0.658,1.006,0.409,0.851,0.321,0.593,0.277,0.369,1.148,0.701,0.152,0.326,0.377,1.171,0.099,0.197
1647.42,396.94,Tingible-body macrophage,core,36.45,11.25,1.362,1.28,1.359,0.99,1.304,1.391,0.053,1.309,0.997,0.967,0.535,1.122,0.464,2.174,0.188,0.334,0.227,1.412,1.222,0.078,1.079,0.283,1.131,0.343,0.37
1608.51,385.2,Tingible-body macrophage,core,30.45,32.3,1.415,0.467,1.373,0.726,0.622,0.452,0.281,0.039,0.155,0.432,1.09,0.814,0.949,3.894,0.951,0.861,0.561,0.754,1.276,1.033,0.37,0.935,0.638,0.002,0.557
1574.91,399.76,GC B cell,core,87.25,26.08,1.218,0.151,0.067,0.763,3.945,0.5,0.941,0.295,0.636,1.034,0.137,0.482,1.149,0.422,0.337,0.616,0.603,1.066,0.69,0.393,1.288,1.315,1.189,0.977,0.996
1580.97,438.68,CD4 T cell,core,44.73,38.26,1.353,0.909,0.82,0.157,0.676,0.527,1.165,4.321,1.498,0.839,0.072,0.624,0.054,0.331,0.468,0.431,0.358,0.837,1.085,0.937,1.043,0.462,0.725,1.349,0.6
1534.86,416.99,Mantle B cell,core,50.16,33.71,3.562,1.371,1.069,0.826,1.401,0.614,0.512,0.924,0.404,0.189,0.769,0.829,0.05,0.2,0.442,0.042,0.992,0.961,1.06,0.501,0.671,0.121,1.315,0.939,0.702
1593.46,469.72,FDC,core,92.4,39.47,0.002,4.839,0.171,1.16,0.19,0.45,0.157,0.527,0.192,1.323,0.872,1.315,1.173,1.204,1.094,0.32,0.64,1.125,0.12,0.156,0.241,1.067,0.198,0.568,0.341
1517.6,414.18,CD4 T cell,core,117.66,32.68,0.058,0.351,1.051,1.173,0.658,0.143,1.303,3.189,0.943,0.167,0.186,1.488,0.17,0.854,0.596,0.837,1.469,0.895,0.887,1.399,0.579,0.116,1.267,0.084,1.266
1528.48,436.86,Tingible-body macrophage,core,116.87,31.31,0.121,0.751,0.58,0.007,1.196,1.2,0.761,0.777,0.363,0.456,0.592,1.275,0.022,3.249,1.391,0.399,0.192,1.128,0.782,1.131,1.022,1.471,1.054,0.949,0.866
1550.3,386.02,CD4 T cell,core,84.63,22.31,0.893,1.294,1.438,0.869,0.968,0.076,0.537,4.124,0.865,0.506,0.311,1.09,0.417,0.237,1.28,0.895,1.374,1.022,0.985,1.083,0.023,0.618,0.851,0.479,0.188
1587.38,443.77,Tfh cell,core,119.02,40.22,1.145,1.214,0.443,0.095,1.162,1.486,0.222,1.031,0.699,1.37,4.366,0.331,1.022,0.954,0.733,0.089,0.276,0.818,0.728,0.972,0.603,0.661,1.065,0.051,0.325
1639.48,389.27,GC B cell,core,97.97,23.82,0.002,0.057,0.137,0.012,3.346,0.749,0.039,0.745,0.178,1.046,0.292,0.701,1.067,0.471,0.881,0.07,0.424,1.324,0.97,1.427,1.101,0.073,0.952,0.486,1.406
1544.28,369.25,Mantle B cell,core,105.52,16.42,2.176,0.567,0.979,0.348,0.997,1.45,1.436,0.742,1.211,0.988,0.145,0.601,1.219,0.915,1.089,0.324,0.97,0.915,1.145,1.088,0.086,0.536,1.197,0.289,0.213
1574.25,365.1,Tfh cell,core,54.6,11.36,1.121,1.414,1.342,1.082,0.454,0.706,0.206,0.027,0.344,0.926,3.245,0.299,0.553,0.494,0.033,1.461,0.945,1.371,1.21,1.132,0.717,0.553,0.226,1.032,0.854
1610.04,465.05,GC B cell,core,50.55,28.99,0.767,0.423,0.74,1.159,2.479,0.571,0.577,1.153,1.211,0.002,0.168,1.376,0.069,0.557,1.385,1.164,1.439,1.046,0.946,1.043,0.725,0.628,1.321,1.33,0.937
1536.4,415.01,Tingible-body macrophage,core,60.07,17.66,0.897,1.382,1.157,0.512,0.626,1.008,0.028,0.25,0.334,0.001,0.015,0.354,0.204,2.441,0.064,0.881,1.36,1.352,0.53,0.361,1.473,1.214,0.375,0.175,0.419
1610.23,323.63,Dendritic cell,peri,118.48,32.38,1.213,1.436,0.212,0.111,0.998,0.393,1.268,0.42,0.735,1.492,0.442,0.803,0.346,0.902,4.349,1.49,1.326,1.442,0.516,0.667,1.255,0.885,0.681,1.285,0.198
1521.6,449.01,Endothelial,peri,118.31,38.59,0.66,0.155,0.244,0.137,1.049,0.841,1.456,0.326,0.464,0.264,0.528,1.087,1.409,0.12,1.458,1.053,0.339,0.336,0.691,4.169,0.394,0.19,0.216,0.355,0.373
1661.89,432.56,Stromal,peri,86.72,21.57,0.93,0.62,0.243,0.281,0.885,0.39,0.585,1.14,1.4,0.868,1.258,0.06,1.389,0.861,1.387,0.846,0.963,0.815,0.007,0.958,1.321,0.587,1.458,0.151,2.542
1651.73,367.87,CD8 T cell,peri,111.77,13.13,0.833,0.475,0.266,0.104,0.588,0.008,0.972,0.918,2.629,0.026,0.985,0.454,1.417,0.252,0.633,0.812,0.025,1.023,0.405,1.186,0.141,0.821,0.128,0.436,1.46
1621.05,327.02,Stromal,peri,57.19,13.4,0.418,1.124,0.457,0.655,1.197,0.241,0.83,1.329,0.799,0.104,0.079,0.485,0.726,1.373,0.27,0.965,0.255,0.27,0.562,1.0,0.823,0.485,1.08,1.273,3.453
1605.1,472.14,CD8 T cell,peri,78.4,17.85,0.407,0.384,1.366,0.06,1.491,1.004,0.637,0.055,3.287,0.8,0.754,0.055,1.043,0.651,0.809,0.091,0.033,1.31,0.996,1.355,0.029,0.028,0.877,0.16,1.074
1612.52,337.75,Plasma cell,peri,119.55,12.06,1.348,0.571,1.118,0.078,0.625,0.308,0.458,0.703,0.301,1.208,0.915,1.473,0.992,0.776,0.414,0.242,2.128,0.493,0.592,1.264,1.132,0.091,0.393,0.793,0.291
1654.46,444.85,Lymphatic,peri,42.02,13.86,1.482,1.361,0.254,1.151,0.461,1.142,0.816,1.381,1.084,0.991,1.223,0.615,0.358,0.729,0.143,1.456,0.84,0.165,0.569,0.98,0.378,2.744,0.865,0.257,1.351
1620.93,345.13,CD8 T cell,peri,107.06,18.71,1.173,0.826,0.635,1.457,0.226,1.168,0.554,1.35,3.821,0.155,0.159,0.289,1.11,0.074,0.299,1.166,0.532,1.225,1.208,1.005,0.429,0.37,0.827,1.444,1.151
1500.45,364.5,CD4 T cell,peri,65.79,25.0,1.024,0.619,0.009,1.481,0.007,0.283,0.284,4.079,1.097,0.372,0.327,1.334,0.602,1.223,1.174,1.368,1.079,0.295,0.692,0.663,0.67,0.077,0.08,0.412,0.656
1533.67,331.47,Plasma cell,peri,94.09,42.69,1.32,0.263,0.403,1.401,1.26,0.563,0.775,1.287,0.325,1.492,0.136,0.591,1.498,0.17,0.8,1.351,4.77,0.904,0.957,0.699,0.125,0.255,0.66,1.045,0.477
1496.65,426.14,Macrophage,peri,109.7,28.15,0.75,0.66,1.096,0.274,0.829,0.14,1.03,1.004,0.523,0.746,0.395,0.57,4.074,0.305,0.465,1.357,0.833,1.165,0.774,0.207,0.15,0.755,0.731,0.695,0.068
1503.75,457.24,Dendritic cell,peri,75.78,31.11,0.27,0.137,1.219,1.264,0.508,1.158,0.149,0.475,0.632,0.003,1.116,0.875,0.331,1.209,2.476,0.053,0.989,0.015,0.75,1.126,0.601,1.12,1.103,1.13,0.401
1650.1,350.75,CD4 T cell,peri,115.83,32.17,0.665,0.674,0.35,1.354,0.838,1.261,0.223,2.769,1.099,0.662,1.024,1.208,0.39,1.231,0.775,0.496,1.033,0.408,0.032,0.275,1.003,0.226,0.168,0.543,0.735
1549.71,477.5,Lymphatic,peri,116.52,14.41,1.479,0.184,1.204,0.101,1.07,0.883,0.223,0.601,0.051,1.08,0.096,0.029,0.906,1.408,1.349,0.718,0.165,0.932,0.433,1.258,0.326,3.044,0.167,0.567,0.521
1608.14,473.91,CD8 T cell,peri,65.33,16.19,1.438,1.138,1.109,0.312,1.144,0.351,0.886,0.813,4.958,0.965,0.546,1.202,1.073,0.421,0.229,1.037,0.377,0.744,0.332,0.745,1.235,1.169,0.129,1.424,1.209
1549.31,330.91,Endothelial,peri,75.26,30.31,1.449,0.542,0.681,0.751,0.409,0.928,0.67,0.214,0.766,1.247,1.304,1.133,0.922,0.556,0.12,1.379,0.152,0.173,1.403,2.631,0.371,1.188,0.054,0.401,0.968
1490.19,374.8,Lymphatic,peri,61.12,24.63,1.178,0.5,0.938,0.212,0.544,1.021,1.195,0.655,0.063,0.641,0.496,1.397,1.463,0.745,0.308,0.951,0.085,1.133,0.028,1.324,1.331,3.431,0.132,0.641,1.237
1498.07,408.55,Lymphatic,peri,79.92,44.16,1.438,1.07,1.001,0.242,0.822,1.308,0.283,0.225,0.123,0.694,1.028,1.034,0.664,0.699,0.729,0.488,0.434,1.051,1.297,0.307,1.377,4.893,0.477,0.006,0.642
1634.23,455.51,CD8 T cell,peri,105.33,16.21,0.316,0.393,0.927,0.487,1.097,0.753,0.221,0.136,4.48,0.613,1.442,0.287,0.162,0.982,0.918,0.449,0.264,1.077,0.853,1.053,1.269,0.873,1.492,0.677,1.329
1511.76,359.76,CD8 T cell,peri,113.8,17.21,0.125,0.465,0.746,0.761,0.511,0.56,1.461,0.015,3.734,1.336,0.353,1.224,0.579,1.331,0.797,0.203,0.936,0.64,0.088,1.388,0.207,1.007,0.665,0.028,0.159
1502.86,448.35,Lymphatic,peri,102.69,24.47,0.933,1.231,0.023,0.062,0.55,0.88,0.113,0.83,0.572,0.334,0.636,0.06,0.959,0.193,0.533,0.019,1.432,1.252,0.808,0.291,0.138,2.832,0.207,0.435,0.674
