X_centroid,Y_centroid,phenotype,cell_region,Cell Area,Nucleus Area,CD20,CD21,CD23,CD35,BCL6,Ki67,CD3e,CD4,CD8a,FOXP3,PD1,CXCR5,CD68,CD163,CD11c,HLADR,CD138,CD56,MPO,CD31,CD34,PDPN,LYVE1,SMA,Vimentin
465.52,456.34,Tfh cell,core,46.01,31.93,0.811,1.241,0.658,1.425,0.579,0.787,0.65,0.06,1.397,1.172,4.484,0.753,0.424,0.698,1.164,0.191,1.153,0.813,1.091,0.529,0.948,0.152,0.808,0.664,0.466
465.81,486.54,CD4 T cell,core,69.56,26.18,0.092,1.497,1.438,1.189,0.947,0.417,0.648,3.394,0.253,0.102,0.189,1.053,0.631,1.268,0.58,0.764,0.555,0.941,1.236,0.151,0.73,0.73,0.163,0.415,1.016
478.97,423.62,GC B cell,core,75.82,13.47,0.249,0.445,1.047,1.016,3.83,0.72,1.183,0.209,1.364,1.39,1.329,0.735,1.362,1.186,0.912,1.261,0.048,1.164,0.912,1.059,0.727,0.332,0.776,0.281,0.471
430.45,442.11,CD4 T cell,core,37.33,25.01,0.435,0.902,1.015,1.071,0.588,1.183,1.045,2.242,0.056,1.385,0.634,0.4,0.858,0.264,1.129,0.578,0.053,0.374,0.447,0.952,0.756,0.823,1.479,0.425,0.048
426.32,433.22,CD4 T cell,core,87.38,16.98,0.013,1.05,1.188,0.203,0.815,1.377,0.28,2.491,1.485,1.232,0.04,1.38,0.461,0.927,0.577,0.136,0.733,0.035,0.155,1.078,0.549,1.255,0.664,0.629,0.731
401.12,433.38,CD4 T cell,core,106.37,44.9,1.021,1.055,0.596,1.402,0.335,0.137,1.472,3.502,1.336,1.009,0.128,1.277,1.403,1.021,0.226,1.223,0.174,0.993,0.42,1.267,0.259,1.317,1.006,0.092,1.2
441.99,446.27,Mantle B cell,core,98.88,16.53,3.633,0.88,0.167,0.564,0.875,1.49,0.755,1.498,0.936,1.422,1.299,1.004,1.023,1.101,1.492,0.461,0.163,0.661,0.715,0.122,1.348,0.277,1.263,0.125,0.236
490.7,457.31,Tingible-body macrophage,core,37.34,40.36,0.108,0.228,0.368,1.217,0.171,0.586,1.039,0.759,1.354,0.75,0.681,0.268,0.932,2.519,0.794,1.462,0.758,0.029,0.373,0.979,0.316,0.276,0.908,0.43,1.371
488.19,403.48,Tfh cell,core,119.23,35.59,0.205,0.469,0.769,0.124,1.001,1.281,0.634,1.435,1.066,0.125,3.5,1.083,0.674,0.34,1.44,1.367,1.169,0.734,0.961,0.075,0.623,0.375,0.477,0.1,0.948
428.74,429.24,Tingible-body macrophage,core,82.58,30.12,0.221,0.219,0.312,0.558,1.325,1.065,0.207,0.134,1.053,1.066,1.089,1.307,1.271,3.821,1.104,0.732,0.31,1.391,1.363,1.424,0.838,1.101,0.326,0.352,1.078
442.49,428.96,Tingible-body macrophage,core,88.89,43.16,0.693,0.147,1.216,0.712,0.414,0.302,1.306,0.984,0.077,0.358,1.171,0.674,0.66,2.979,1.176,0.395,1.137,0.187,0.688,1.256,0.336,0.28,0.815,1.21,1.054
431.59,435.29,FDC,core,45.09,39.24,0.993,3.513,1.499,0.927,0.196,0.72,1.409,0.197,0.089,0.166,0.941,0.963,1.087,0.399,0.09,0.558,0.735,0.223,1.053,0.964,0.542,0.073,1.292,0.461,0.905
429.59,492.29,Tfh cell,core,92.1,22.12,1.148,1.094,1.01,1.039,1.125,0.99,0.297,1.469,1.374,1.127,2.284,1.266,0.385,1.192,0.874,0.47,1.188,0.111,0.22,1.059,0.814,0.923,1.344,1.421,1.107
360.93,456.15,Tingible-body macrophage,core,112.83,27.22,0.108,1.189,1.121,1.094,0.302,1.237,1.244,1.111,1.376,1.209,1.389,1.296,0.555,2.66,1.058,0.762,0.916,0.878,1.419,0.846,1.5,0.36,1.456,0.973,1.22
393.51,465.17,Tfh cell,core,86.79,40.56,0.197,0.51,0.096,0.706,0.08,0.146,1.469,0.8,0.737,0.67,3.151,0.971,1.361,1.013,0.137,0.148,0.521,0.676,0.452,0.133,0.781,1.12,1.143,1.442,0.703
431.63,429.02,FDC,core,109.59,19.48,0.383,2.387,0.556,1.293,1.243,0.776,1.438,1.382,1.301,0.883,1.438,0.778,0.3,1.377,0.004,1.211,0.182,0.154,1.447,0.111,1.039,0.545,0.361,0.045,0.871
444.25,408.72,Tingible-body macrophage,core,50.16,22.37,0.499,0.504,0.269,0.992,0.126,1.281,1.301,0.211,0.13,1.122,1.33,0.468,0.086,3.452,1.313,0.006,1.178,1.05,1.125,1.388,0.7,0.912,0.6,0.167,1.104
431.48,423.4,Tingible-body macrophage,core,76.42,16.46,0.762,0.886,0.435,1.083,0.666,1.265,0.834,0.45,0.842,1.103,1.06,1.092,0.498,2.853,1.005,0.051,0.928,1.017,0.522,0.075,1.099,0.506,0.13,0.376,0.9
389.37,479.63,FDC,core,79.53,31.32,1.422,3.732,0.25,0.461,1.332,0.786,0.105,0.298,1.203,1.21,0.879,0.081,0.403,1.184,1.485,0.748,0.651,0.061,0.414,1.318,1.187,0.353,1.059,0.041,1.145
413.5,487.07,FDC,core,33.53,18.76,0.08,2.359,0.373,0.905,0.728,0.324,1.31,0.107,1.311,0.213,0.968,0.207,0.089,0.251,0.994,0.433,0.743,1.153,0.372,0.157,0.085,0.438,1.273,0.346,1.329
392.46,491.18,Tfh cell,core,54.09,44.64,1.291,0.215,0.843,0.509,1.358,0.056,0.674,0.332,0.915,0.597,3.213,1.383,1.37,0.637,0.973,1.254,1.143,0.897,0.27,0.7,0.732,1.199,0.756,1.184,0.33
456.72,441.41,Tingible-body macrophage,core,35.54,12.71,0.226,1.003,1.114,0.518,0.927,0.033,1.453,1.092,0.829,0.571,0.366,0.557,0.756,2.325,0.412,1.051,0.01,1.083,0.753,1.256,0.849,0.541,0.017,0.531,0.123
409.89,465.52,Mantle B cell,core,55.96,43.11,4.26,0.511,0.52,0.548,0.042,1.316,0.056,1.308,1.177,0.139,0.49,0.269,0.919,0.957,0.79,0.494,0.388,0.472,1.006,0.865,0.939,1.262,0.762,0.018,0.212
471.83,442.75,Mantle B cell,core,51.62,32.0,3.502,0.249,0.973,0.034,0.784,0.131,0.54,1.267,0.661,0.172,0.821,0.238,0.262,0.706,0.497,0.561,1.133,1.208,0.972,0.402,0.434,1.116,0.697,1.288,1.218
433.65,434.05,Tingible-body macrophage,core,38.22,30.81,0.09,0.498,0.936,0.815,1.231,1.413,0.945,0.481,0.214,0.983,0.817,0.829,1.284,4.89,0.309,0.33,0.154,0.889,1.47,0.896,0.541,0.418,0.442,0.594,1.011
424.48,425.73,B cell,core,38.5,42.41,2.189,1.25,0.996,0.166,0.133,1.334,0.423,0.622,0.477,0.828,1.401,0.975,0.654,0.453,0.059,0.446,0.04,1.022,0.073,0.942,0.903,1.052,0.196,0.621,0.244
400.62,459.52,GC B cell,core,96.54,27.03,0.673,0.106,0.005,0.582,2.869,1.011,1.275,0.253,0.619,0.269,1.304,1.462,0.286,0.447,1.02,1.118,0.755,1.029,0.615,1.162,0.704,0.478,1.387,0.565,0.502
426.65,454.09,GC B cell,core,97.7,31.71,0.748,0.665,1.259,0.32,3.613,0.294,0.688,0.788,0.204,0.379,1.218,0.622,1.398,0.044,0.791,1.48,0.488,0.903,0.725,0.728,0.534,0.461,1.296,1.348,0.946
353.19,468.69,Dendritic cell,peri,108.41,38.44,0.138,1.29,0.173,0.614,1.206,0.539,0.607,0.961,0.071,1.044,0.094,1.467,0.53,0.021,4.423,0.648,1.429,0.961,0.482,0.69,0.74,1.005,0.117,0.199,0.187
365.24,496.11,CD4 T cell,peri,32.57,27.36,0.701,0.74,0.818,0.954,0.022,0.573,0.137,4.832,1.058,0.604,1.418,0.661,0.304,0.983,1.274,0.426,0.411,1.414,0.433,0.309,0.8,0.575,0.642,0.688,1.14
374.77,351.29,Macrophage,peri,91.88,24.43,1.102,1.162,0.551,0.045,0.918,1.104,0.412,1.026,0.662,0.226,0.612,0.364,3.849,0.623,0.226,0.341,0.585,0.505,0.344,1.436,0.494,0.961,0.582,1.02,1.053
351.43,385.69,CD8 T cell,peri,48.11,31.27,0.816,0.074,1.378,0.845,0.642,1.368,0.709,0.918,3.463,0.526,1.085,0.248,1.356,0.242,0.844,0.144,0.808,1.327,1.458,1.183,0.355,0.612,0.326,1.237,0.09
515.49,420.25,Lymphatic,peri,73.51,20.82,0.317,1.16,1.286,0.714,0.978,1.042,0.296,1.087,1.166,0.475,0.182,0.968,1.178,0.888,0.307,1.474,0.114,0.871,0.294,0.363,0.07,4.972,1.033,1.069,1.496
469.34,343.33,Stromal,peri,97.48,39.59,0.896,0.213,0.284,0.093,0.577,0.788,1.08,1.344,0.718,1.305,1.158,1.346,0.067,0.497,0.283,1.108,0.207,0.616,0.126,0.466,0.53,1.224,0.233,0.588,3.965
501.62,489.91,Plasma cell,peri,84.92,41.1,0.708,0.792,0.351,0.337,1.098,0.775,1.241,1.22,1.125,0.151,0.473,0.232,0.208,0.288,1.049,1.171,2.735,0.085,0.575,0.132,0.736,0.589,0.341,0.054,0.69
504.49,482.51,CD4 T cell,peri,77.98,33.83,0.708,0.841,0.955,0.161,0.095,1.024,1.304,4.553,0.009,1.035,1.062,0.266,0.868,0.087,0.265,1.112,0.222,0.142,0.446,0.381,1.156,0.002,1.09,0.435,0.629
395.74,343.96,Endothelial,peri,35.17,21.27,0.651,0.024,0.063,1.242,1.399,0.896,0.794,1.295,0.078,0.271,0.351,0.804,1.212,1.378,0.255,1.241,0.28,0.402,1.143,4.068,0.882,1.416,0.026,0.739,0.149
379.74,367.54,Macrophage,peri,75.28,14.83,1.457,0.934,0.504,0.377,0.895,0.383,1.088,1.27,0.027,0.059,0.803,1.29,4.769,0.94,0.863,0.87,0.429,0.416,0.808,1.34,1.135,1.237,1.405,0.576,0.396
356.28,480.85,Dendritic cell,peri,101.85,14.81,1.019,1.165,1.028,0.445,0.153,1.012,0.966,1.072,0.956,0.117,1.323,0.43,0.31,1.25,2.197,1.017,0.312,0.748,1.47,1.29,0.26,0.553,0.484,1.139,0.243
435.84,338.89,Endothelial,peri,95.61,38.88,0.162,0.089,1.207,0.769,0.455,1.419,0.434,0.593,0.559,0.386,0.373,0.249,1.01,0.121,1.464,1.159,0.072,0.455,0.374,2.098,0.682,0.788,0.997,0.628,0.064
486.01,370.29,Macrophage,peri,59.07,17.57,1.151,0.483,0.798,0.268,1.239,0.274,1.039,0.098,1.176,1.062,1.259,0.109,3.803,0.499,0.689,0.09,0.078,1.323,0.973,0.299,0.942,0.112,0.989,1.345,0.301
406.69,344.82,Macrophage,peri,100.03,39.43,1.381,0.826,0.545,0.013,1.06,0.569,0.081,1.205,0.733,0.889,0.788,1.473,2.734,0.559,0.289,0.92,0.585,1.493,0.373,1.47,1.378,0.502,0.997,0.226,0.861
442.35,525.72,Endothelial,peri,73.0,37.92,0.349,0.324,0.336,1.421,1.477,1.409,1.255,0.194,0.718,0.421,0.257,1.349,0.558,0.053,0.029,1.295,0.389,0.694,1.493,2.494,1.313,1.468,0.5,1.304,0.095
352.03,384.07,Lymphatic,peri,66.36,42.11,1.089,1.398,0.559,0.897,1.451,0.112,0.07,0.477,1.232,0.073,0.064,1.057,1.363,0.565,1.477,0.109,0.379,0.487,1.148,0.799,1.42,4.364,0.66,0.13,0.614
433.02,348.8,Stromal,peri,117.85,30.5,0.826,1.37,0.864,1.011,0.529,1.306,0.234,0.793,0.172,0.225,0.653,1.325,0.721,0.428,0.449,0.376,1.319,0.778,0.898,0.645,1.347,0.53,0.673,1.286,2.943
417.26,528.59,Macrophage,peri,56.9,37.95,0.854,0.192,0.004,0.099,1.23,0.021,1.258,0.927,0.951,0.968,0.379,0.398,3.979,0.152,0.559,1.316,0.139,0.377,0.464,1.201,1.303,1.382,1.444,1.259,1.372
473.74,505.75,Dendritic cell,peri,45.64,12.63,1.038,0.447,1.22,0.932,0.738,0.803,0.139,0.771,0.652,0.762,0.644,0.31,1.233,1.25,4.028,0.763,0.625,1.319,1.189,0.01,0.477,0.183,1.141,0.992,1.025
475.11,347.56,Plasma cell,peri,75.39,16.9,1.414,1.416,0.641,1.119,0.995,1.052,0.294,0.108,0.117,0.96,0.865,0.544,0.881,1.067,0.037,0.61,3.33,0.378,1.16,1.151,0.795,0.855,0.513,0.172,0.41
524.65,442.73,Macrophage,peri,112.36,17.09,0.048,1.365,1.469,0.523,1.454,0.098,0.482,0.077,1.474,1.412,1.071,1.267,3.693,0.04,0.8,0.898,0.386,0.595,0.583,0.106,0.971,1.101,0.661,1.463,0.81
379.19,365.18,Plasma cell,peri,99.75,41.94,0.77,0.196,1.449,1.385,1.094,0.648,1.109,0.442,1.084,0.846,0.089,0.453,0.837,1.264,0.896,0.575,2.537,1.404,0.691,1.445,1.463,0.066,1.072,0.931,0.848
358.48,495.27,Endothelial,peri,34.11,40.8,0.24,0.396,0.384,0.537,0.962,1.077,0.95,0.389,0.908,0.661,0.296,0.677,0.027,0.441,1.232,0.945,0.276,0.77,1.383,3.592,0.74,0.864,1.241,1.115,0.879
515.37,398.77,CD4 T cell,peri,84.68,31.66,0.754,0.676,1.089,0.098,0.974,0.996,1.117,4.022,1.049,0.134,0.772,0.552,0.62,1.176,0.052,0.297,0.822,1.319,0.918,1.184,1.367,0.302,0.36,0.451,1.035
461.45,513.55,Endothelial,peri,116.48,17.38,0.093,1.335,0.051,0.244,1.07,1.467,0.101,1.412,1.455,1.306,1.192,1.132,0.154,0.46,1.208,0.267,0.305,0.684,0.252,4.926,1.338,0.546,0.237,1.476,0.967
416.76,342.37,Endothelial,peri,93.6,16.25,0.134,0.964,0.567,0.258,0.486,0.944,0.384,0.591,0.385,0.074,1.291,1.144,0.336,0.154,0.383,0.205,0.888,0.171,1.064,4.176,0.421,0.319,0.187,0.233,1.366
438.7,517.8,Lymphatic,peri,94.31,15.38,0.157,0.902,1.32,1.097,0.493,0.053,0.781,1.362,0.534,0.511,0.271,0.499,0.332,0.943,0.974,0.621,1.436,1.3,0.42,0.8,0.749,2.458,1.079,0.284,0.82
469.05,358.97,Lymphatic,peri,114.01,10.82,0.291,1.057,0.868,0.225,0.917,0.62,0.327,1.183,0.457,1.056,1.106,1.199,1.479,0.278,0.692,1.105,1.197,0.179,0.59,0.223,1.104,2.619,1.307,1.336,0.049
524.24,436.46,Macrophage,peri,83.91,27.65,1.469,0.826,0.374,0.877,1.485,1.309,1.362,0.131,1.496,1.148,0.98,1.432,2.54,0.153,0.816,1.265,1.3,0.008,0.072,1.377,1.073,1.278,0.493,0.308,0.513
515.05,428.13,Lymphatic,peri,79.23,33.85,0.717,1.144,0.832,0.125,0.569,1.32,0.212,0.73,0.867,0.899,1.321,1.291,1.017,0.481,1.498,0.605,1.255,0.842,0.278,0.847,0.782,2.071,0.945,0.852,0.232
496.34,371.77,Dendritic cell,peri,106.63,12.03,0.613,0.137,0.365,1.077,0.86,1.095,0.534,1.377,1.254,1.237,0.798,1.34,1.093,0.362,4.463,1.12,1.306,1.118,1.168,0.46,0.913,0.643,0.277,1.131,0.167
394.6,351.16,Lymphatic,peri,79.32,19.24,1.455,0.436,0.475,0.85,0.621,0.746,0.216,0.038,1.283,0.065,1.173,1.491,0.311,0.774,0.059,0.575,0.829,1.43,0.064,1.055,0.16,3.05,0.662,1.036,0.489
352.06,448.35,Dendritic cell,peri,115.47,18.63,0.98,1.311,1.335,0.792,0.256,0.12,1.149,1.312,0.523,0.665,0.034,0.165,0.863,1.349,3.315,0.481,1.02,1.01,0.051,1.317,1.051,0.842,0.334,0.545,0.497
465.21,519.29,CD4 T cell,peri,89.7,44.87,1.14,1.192,0.518,1.388,0.754,1.258,0.187,4.008,0.677,0.782,0.828,0.133,0.142,0.574,0.413,1.299,1.338,0.854,0.983,0.154,1.21,1.498,0.637,0.266,0.15
435.7,334.08,Stromal,peri,84.15,12.64,0.365,1.366,1.187,0.435,1.099,1.287,0.269,1.166,1.025,0.989,1.358,0.851,1.402,0.617,1.225,1.313,0.081,0.735,1.408,0.873,0.229,1.2,1.279,1.461,4.654
365.8,496.21,Macrophage,peri,65.17,43.82,0.51,1.475,1.397,1.421,1.171,0.604,0.682,0.731,0.553,1.06,0.851,0.923,3.498,0.843,0.735,0.037,1.035,1.21,0.329,0.788,0.494,0.558,1.011,0.732,0.496
385.75,364.91,Plasma cell,peri,50.18,20.36,1.159,0.634,0.78,0.985,0.63,1.084,0.593,0.195,0.266,0.821,0.527,0.41,0.97,1.327,1.47,0.348,2.681,0.937,0.03,0.626,0.324,0.361,0.41,0.33,0.255
485.93,512.43,CD8 T cell,peri,91.0,36.11,0.741,1.058,0.797,0.661,0.184,1.168,1.026,0.047,3.026,0.15,0.721,0.7,1.394,0.947,1.3,0.925,0.957,0.975,1.079,0.911,0.23,1.331,0.966,0.811,1.339
476.25,356.82,Stromal,peri,74.28,19.61,0.626,0.761,0.924,1.291,0.589,0.207,1.407,0.405,0.03,0.08,1.417,1.311,0.125,1.057,0.614,1.031,0.214,1.436,0.458,1.424,0.516,0.72,0.424,0.685,4.583
354.4,394.78,Endothelial,peri,42.7,19.76,1.016,0.888,0.736,1.474,0.78,0.449,0.894,0.898,0.627,1.2,0.017,0.675,1.376,0.832,0.472,0.595,1.117,1.334,1.266,4.363,0.94,0.92,0.629,0.208,0.004
479.2,504.18,Stromal,peri,49.05,44.16,1.193,0.581,0.397,1.496,1.172,0.079,0.507,1.39,0.536,0.603,0.619,1.307,0.011,0.724,0.81,0.593,0.216,1.37,1.087,1.438,0.789,0.138,0.383,0.946,4.616
357.24,462.84,Endothelial,peri,116.14,35.93,1.098,1.277,0.781,1.425,0.124,1.258,0.659,0.785,0.289,1.067,0.614,1.433,1.021,1.457,0.674,0.188,0.264,0.08,0.047,2.546,1.279,1.386,0.764,1.496,0.883
