X_centroid,Y_centroid,phenotype,cell_region,Cell Area,Nucleus Area,CD20,CD21,CD23,CD35,BCL6,Ki67,CD3e,CD4,CD8a,FOXP3,PD1,CXCR5,CD68,CD163,CD11c,HLADR,CD138,CD56,MPO,CD31,CD34,PDPN,LYVE1,SMA,Vimentin
975.7,443.18,CD4 T cell,core,60.53,41.08,0.859,1.106,0.2,1.127,0.936,1.033,0.599,2.307,1.383,1.24,1.464,0.691,1.327,1.307,0.825,1.351,1.222,0.154,0.201,0.611,0.799,0.979,0.847,1.314,1.201
1003.42,438.74,FDC,core,41.83,33.15,0.94,4.582,0.755,1.491,0.113,1.235,0.726,1.468,1.289,0.097,0.965,1.29,0.419,1.057,0.381,0.308,0.498,0.44,1.444,0.353,0.637,0.729,1.037,1.455,0.921
1021.07,472.76,Tfh cell,core,87.72,32.86,0.204,1.275,0.787,0.728,0.122,1.36,0.771,1.297,0.113,1.02,4.807,0.805,0.936,1.239,1.385,0.25,1.289,0.175,0.016,0.452,0.427,1.157,0.841,0.582,1.186
1011.58,429.74,Tfh cell,core,90.68,15.54,1.494,0.264,0.068,1.235,0.262,0.503,0.77,0.167,0.636,0.531,2.641,0.904,0.677,0.24,1.182,0.615,0.039,1.319,0.614,0.138,0.433,0.383,0.066,0.496,0.253
1011.06,440.46,CD4 T cell,core,37.46,39.69,0.248,0.896,1.319,1.246,0.706,1.178,1.186,3.922,1.204,0.568,1.122,0.784,1.108,1.109,0.099,1.25,0.054,0.641,0.887,1.235,0.086,1.007,0.517,0.061,0.499
1013.38,442.19,B cell,core,93.53,18.54,4.488,0.096,1.388,1.449,1.357,0.298,1.25,0.507,0.433,1.035,0.128,0.008,1.396,0.531,1.192,0.639,0.139,0.712,0.256,0.121,0.028,0.601,0.388,0.504,1.443
1003.38,409.2,GC B cell,core,119.93,15.86,0.358,0.312,0.629,0.415,2.074,0.699,1.017,1.346,0.932,0.241,0.479,1.384,0.069,0.333,0.927,1.281,1.231,1.096,1.053,0.56,0.092,0.954,0.109,1.198,0.197
1001.08,438.11,FDC,core,35.9,21.17,1.471,3.072,1.032,1.266,0.444,0.012,0.056,0.091,1.132,0.793,1.345,0.949,0.891,0.303,0.335,1.468,1.428,0.657,1.193,1.08,0.417,0.3,1.123,1.444,1.475
1042.11,457.62,Mantle B cell,core,86.55,15.95,4.708,0.37,1.44,0.734,1.251,0.899,1.149,0.109,0.131,0.536,1.316,1.364,1.066,0.898,0.074,1.392,0.99,0.924,1.263,0.355,0.93,1.024,1.134,0.142,1.092
1042.95,417.26,Macrophage,peri,55.68,40.58,0.346,1.282,0.883,0.503,1.205,0.971,0.177,0.348,1.216,1.217,0.111,0.782,3.08,0.488,0.094,0.626,1.402,1.095,0.32,1.267,1.001,0.435,0.403,0.266,0.607
1007.04,386.39,CD8 T cell,peri,115.03,27.72,1.011,1.428,1.237,0.952,1.041,1.162,1.136,1.31,3.52,0.545,0.37,1.383,1.356,0.663,0.602,0.199,1.463,1.008,1.445,0.948,0.771,1.123,1.33,1.267,0.519
1020.68,388.48,Lymphatic,peri,53.1,30.26,1.249,0.102,0.002,0.136,0.654,0.551,1.438,1.495,0.202,1.252,0.764,1.262,0.554,1.159,0.007,0.702,0.499,0.378,0.451,0.629,0.744,4.007,1.102,1.24,1.442
958.93,457.51,Endothelial,peri,30.99,25.11,0.344,0.808,0.099,0.815,0.618,0.01,0.414,1.456,0.869,0.097,0.867,1.056,0.202,0.604,0.321,0.814,1.234,0.36,0.209,4.011,0.922,0.104,0.79,1.215,1.15
1005.63,492.98,Macrophage,peri,37.91,21.68,0.228,0.203,1.427,1.321,0.147,1.242,0.099,0.508,1.491,1.411,0.701,1.053,2.46,1.273,0.474,0.309,0.217,0.946,0.837,1.354,0.22,1.207,1.416,1.12,0.173
1006.01,393.3,CD4 T cell,peri,88.44,10.16,0.067,1.017,0.148,1.19,0.919,0.286,1.048,2.492,0.786,0.835,0.407,0.626,1.179,1.297,1.273,0.852,1.309,0.211,1.476,0.068,1.349,1.188,0.585,1.186,1.436
980.57,401.19,Dendritic cell,peri,82.25,26.77,1.002,0.04,0.605,1.3,0.46,1.454,0.707,0.273,1.404,0.233,0.891,1.414,1.411,0.833,3.95,0.751,0.438,0.471,0.476,0.303,0.058,1.126,0.019,0.86,0.551
1012.77,385.49,CD4 T cell,peri,89.53,31.16,0.878,1.315,1.296,1.06,0.494,0.73,0.119,4.246,0.969,1.228,0.127,0.193,0.969,1.098,0.111,0.046,0.487,0.509,0.078,0.146,0.306,0.021,0.222,0.038,0.555
957.31,448.88,Lymphatic,peri,118.61,30.72,0.072,0.278,1.421,1.221,0.855,0.92,1.118,1.233,0.362,1.203,0.972,0.417,0.431,0.257,0.821,1.453,1.185,0.25,0.18,0.423,0.247,2.946,1.098,0.472,0.848
1041.02,484.67,Endothelial,peri,49.11,40.38,0.683,0.431,0.734,0.461,0.481,0.236,1.44,0.311,0.424,0.615,0.177,0.344,0.611,0.876,0.805,0.553,1.015,1.118,0.398,3.046,0.938,0.617,1.245,0.015,0.812
1015.57,497.23,Macrophage,peri,51.58,24.11,1.281,1.451,0.175,0.234,0.126,0.481,1.36,0.966,0.232,0.158,1.124,0.935,2.743,0.881,0.285,0.44,0.151,1.487,0.685,0.925,0.306,0.563,0.97,1.12,1.36
982.0,495.15,CD8 T cell,peri,69.15,42.94,0.56,0.754,0.846,0.53,0.013,1.103,0.172,1.281,3.238,0.383,0.803,1.361,0.571,0.721,0.622,0.168,0.432,1.375,1.409,0.382,1.38,0.024,1.078,0.038,0.639
977.24,474.38,Macrophage,peri,107.09,33.45,0.166,1.124,0.193,0.088,0.293,1.467,0.667,0.222,0.988,0.566,0.829,1.494,3.467,0.802,1.497,0.758,0.679,1.276,1.437,1.079,0.548,0.604,0.013,0.36,1.165
949.03,415.45,Plasma cell,peri,41.27,38.97,1.001,0.735,0.529,1.148,0.107,1.466,1.441,1.246,0.701,0.675,0.604,0.689,0.333,1.199,1.322,0.751,2.18,0.437,1.289,1.46,1.006,1.444,1.089,1.04,0.71
1027.16,491.27,Dendritic cell,peri,44.48,41.81,0.24,1.133,1.434,0.927,0.058,1.106,0.714,1.299,0.223,0.421,1.379,1.256,1.364,0.781,3.226,1.399,0.99,0.131,0.232,0.004,0.167,0.041,0.577,0.925,1.292
1057.88,408.09,Plasma cell,peri,32.31,19.49,0.886,0.946,0.801,0.282,1.381,0.805,0.056,0.519,1.091,0.304,1.165,0.315,0.649,0.439,0.192,1.326,4.164,1.127,1.337,0.424,0.008,0.788,0.353,1.311,0.247
