X_centroid,Y_centroid,phenotype,cell_region,Cell Area,Nucleus Area,CD20,CD21,CD23,CD35,BCL6,Ki67,CD3e,CD4,CD8a,FOXP3,PD1,CXCR5,CD68,CD163,CD11c,HLADR,CD138,CD56,MPO,CD31,CD34,PDPN,LYVE1,SMA,Vimentin
300.68,403.05,B cell,core,31.24,44.88,3.174,0.298,1.173,0.494,0.535,1.11,0.84,0.649,0.533,0.467,1.317,0.868,1.155,1.432,0.681,1.073,0.108,0.745,1.019,1.137,0.928,0.712,1.396,0.266,1.033
372.12,360.08,FDC,core,75.71,38.07,0.167,4.602,0.668,0.423,0.834,1.275,1.414,0.76,1.13,1.25,0.967,1.481,0.688,0.153,0.669,0.788,1.138,1.247,0.067,0.356,0.234,1.363,0.152,1.302,0.288
434.11,401.35,B cell,core,63.19,17.06,3.552,1.118,0.532,0.312,0.975,1.046,0.205,1.093,0.829,1.023,1.246,0.693,1.387,0.859,0.405,0.555,0.444,1.413,0.984,0.81,1.373,0.908,0.764,0.67,1.301
347.53,479.19,GC B cell,core,47.09,41.58,0.311,1.278,1.213,0.362,2.382,1.268,0.875,1.269,1.412,0.272,0.978,0.381,0.744,0.181,1.198,0.584,0.219,0.18,0.625,0.459,1.056,0.261,0.46,1.39,0.521
371.71,436.39,CD4 T cell,core,34.53,27.74,0.549,0.068,0.623,0.322,0.614,0.859,0.74,2.917,1.009,0.314,1.213,0.75,0.059,1.49,0.368,0.009,1.272,0.641,0.557,1.14,1.499,0.211,1.193,1.474,1.403
350.48,411.02,Tfh cell,core,84.78,25.47,0.894,0.048,1.288,0.532,0.075,0.405,1.337,0.288,0.385,0.508,4.28,0.28,0.34,1.191,0.9,0.321,1.47,0.512,0.821,0.957,1.47,1.042,1.283,0.604,0.455
430.37,473.72,CD8 T cell,peri,103.91,27.0,1.091,0.341,0.791,0.711,0.009,1.447,0.301,1.105,2.374,0.712,0.489,0.125,0.449,0.682,0.597,0.327,0.925,1.167,0.59,0.348,0.447,0.296,1.441,1.295,0.117
325.28,508.47,CD4 T cell,peri,115.35,20.11,0.609,0.642,1.302,1.108,0.808,0.035,0.765,4.197,0.793,0.251,0.929,1.162,0.776,0.743,1.187,0.503,0.434,0.607,0.521,0.999,1.139,0.77,1.389,1.295,1.281
334.24,345.44,Lymphatic,peri,90.38,40.91,1.458,0.795,0.877,0.172,1.179,0.42,0.658,0.37,0.983,0.341,0.857,0.64,0.87,1.317,0.724,0.908,0.883,0.294,1.256,0.776,1.263,4.866,0.765,0.47,0.121
295.58,377.4,Dendritic cell,peri,83.04,42.62,0.729,0.165,0.928,1.005,0.823,1.133,0.453,1.349,1.01,0.353,1.013,1.044,1.366,0.722,3.951,0.208,0.5,0.637,1.12,0.092,0.166,1.115,0.3,0.037,0.133
417.85,492.52,CD8 T cell,peri,42.68,10.72,1.223,0.762,0.079,0.005,1.425,0.715,1.377,0.2,4.294,1.041,0.09,0.841,1.445,0.379,0.384,0.379,0.787,0.5,0.887,1.453,0.13,1.411,1.169,0.945,0.553
292.59,387.67,CD4 T cell,peri,99.51,38.0,0.41,0.459,0.505,0.854,1.301,1.355,0.781,4.545,0.526,1.45,0.185,1.204,0.862,1.157,1.199,0.844,1.23,1.212,1.257,1.318,0.223,0.723,1.485,0.428,0.495
418.71,346.01,Plasma cell,peri,54.15,13.92,0.798,0.615,0.601,1.272,1.487,1.047,0.035,0.623,1.423,0.784,0.334,0.187,0.294,0.132,1.228,1.009,4.182,1.163,0.694,1.178,1.205,1.019,0.279,1.445,0.743
435.17,448.54,CD8 T cell,peri,104.59,15.77,1.464,0.129,0.213,1.36,0.013,1.243,1.167,1.369,4.667,0.381,1.488,1.163,0.398,0.412,1.149,0.827,1.339,0.538,0.294,1.116,0.094,0.459,0.626,0.841,0.776
418.06,492.25,Dendritic cell,peri,94.08,25.06,1.471,0.45,0.299,0.517,1.056,0.852,0.373,1.364,1.402,1.215,0.447,0.087,0.968,0.993,2.974,0.037,0.353,1.402,1.494,0.515,1.303,1.232,0.168,1.152,0.607
423.4,369.34,Dendritic cell,peri,114.61,37.8,0.365,0.116,1.276,0.571,0.092,1.466,0.233,0.33,1.014,1.456,1.448,1.484,0.514,0.529,4.2,1.156,1.29,0.033,0.492,1.336,0.619,1.19,0.626,1.445,0.133
411.11,357.31,Plasma cell,peri,103.12,20.73,0.755,0.05,1.188,0.098,0.339,0.431,1.403,1.368,0.517,0.555,0.27,0.417,0.124,1.372,0.515,0.304,2.062,0.219,0.052,0.612,1.237,1.38,0.365,0.167,0.565
332.12,510.24,Plasma cell,peri,85.53,19.55,1.403,1.358,0.762,0.503,0.122,1.433,0.054,1.236,1.282,1.218,1.273,0.64,1.297,0.541,1.414,0.075,3.273,0.566,0.863,0.054,0.019,0.152,0.339,0.453,0.961
435.16,477.75,Endothelial,peri,77.64,43.12,1.31,1.376,0.693,0.295,0.259,0.673,0.439,1.067,0.7,0.869,0.519,1.166,0.773,1.276,0.709,1.273,1.227,0.426,0.442,3.228,0.609,0.941,1.364,0.808,0.1
438.19,393.59,Plasma cell,peri,59.97,32.28,0.169,0.743,0.628,1.136,0.725,0.239,0.599,0.284,1.184,0.792,1.128,0.191,1.5,0.663,0.938,1.183,4.954,1.408,0.226,1.127,1.435,1.177,1.219,0.188,0.373
279.24,379.64,Macrophage,peri,112.05,23.38,0.376,0.744,1.216,0.38,0.138,0.315,1.081,0.15,0.888,1.457,1.336,0.393,3.393,0.044,1.188,1.214,0.187,0.962,0.303,0.477,0.819,1.444,0.085,1.074,1.323
444.88,440.32,Macrophage,peri,69.21,44.32,0.737,0.908,0.08,0.067,0.194,0.217,0.317,0.942,0.535,1.306,1.314,1.339,2.146,1.496,0.825,0.591,0.646,0.163,0.242,1.445,1.062,1.321,1.328,1.248,0.554
425.39,482.26,Lymphatic,peri,102.72,32.15,1.223,1.267,0.172,0.949,1.488,0.477,0.748,0.655,0.575,0.752,0.298,0.758,0.667,1.415,0.582,1.365,1.061,1.38,1.423,1.308,0.709,3.434,0.258,1.428,1.276
438.44,453.85,CD8 T cell,peri,32.2,28.49,0.085,0.963,1.281,0.223,0.175,0.096,0.771,1.461,2.402,0.992,0.497,1.316,0.031,0.736,0.874,1.487,0.516,1.474,0.58,1.431,0.881,0.485,0.819,0.922,0.597
