X_centroid,Y_centroid,phenotype,cell_region,Cell Area,Nucleus Area,CD20,CD21,CD23,CD35,BCL6,Ki67,CD3e,CD4,CD8a,FOXP3,PD1,CXCR5,CD68,CD163,CD11c,HLADR,CD138,CD56,MPO,CD31,CD34,PDPN,LYVE1,SMA,Vimentin
415.1,1008.37,CD4 T cell,core,76.47,38.0,1.349,0.72,0.431,0.945,0.048,0.266,1.132,4.813,1.145,0.774,0.691,1.3,0.786,1.134,0.661,1.19,0.693,0.462,1.158,0.375,0.065,0.271,0.25,0.448,0.551
419.39,1032.23,Tfh cell,core,119.8,32.77,0.196,1.478,0.178,1.449,0.057,1.381,1.192,0.767,0.023,0.931,2.11,1.374,1.392,1.256,1.385,0.902,0.888,0.209,0.576,0.852,0.935,0.387,0.865,0.772,0.593
416.36,1001.28,Mantle B cell,core,69.93,21.44,3.533,1.109,1.197,0.353,0.658,0.116,0.309,0.175,1.22,0.285,0.124,0.13,0.111,1.43,0.883,0.463,0.513,0.532,0.22,0.011,0.016,1.282,0.067,0.751,0.43
428.24,1026.21,Mantle B cell,core,102.02,15.46,2.899,0.599,0.755,0.745,0.547,1.123,0.681,0.554,0.219,1.076,1.223,1.28,0.214,0.193,0.127,0.409,1.266,0.335,0.165,0.832,0.334,0.409,1.123,1.486,0.341
393.52,1001.64,Mantle B cell,core,88.24,22.68,3.681,0.266,0.515,1.497,0.603,1.406,1.137,1.47,0.154,0.883,1.055,1.134,0.742,1.229,1.488,0.88,0.232,0.211,0.123,1.338,0.266,0.77,1.081,0.564,1.424
422.46,1015.99,B cell,core,109.95,27.43,4.419,0.016,0.704,0.498,0.038,1.256,1.243,1.165,0.527,0.76,0.282,0.314,0.149,1.333,0.509,0.377,1.425,1.331,1.128,0.279,0.686,1.278,0.055,1.49,1.401
387.24,1035.26,Tingible-body macrophage,core,73.8,43.5,0.095,0.246,0.29,1.355,0.766,0.843,0.026,0.341,0.076,1.196,0.946,1.059,0.616,4.907,0.994,0.242,0.912,0.477,0.102,1.393,0.638,1.367,0.855,0.998,1.003
407.99,1002.98,Mantle B cell,core,103.26,38.85,4.376,0.593,0.02,1.426,1.005,0.272,0.18,0.822,0.672,1.286,0.042,0.884,1.069,1.15,0.252,0.298,1.411,0.824,1.08,0.392,1.313,0.561,0.901,0.373,0.318
424.43,985.35,Tingible-body macrophage,core,87.25,41.8,0.235,0.542,0.172,1.153,1.47,0.974,1.141,0.02,0.214,0.479,0.098,1.25,0.639,2.832,0.415,1.485,1.142,1.344,0.526,0.862,0.587,1.435,1.068,0.535,0.349
435.68,967.43,Mantle B cell,core,83.64,38.15,3.349,0.037,0.136,1.327,0.229,0.477,0.505,0.222,1.194,0.663,0.724,0.309,0.575,0.538,1.102,1.383,0.454,0.409,1.056,0.876,0.33,0.306,1.295,0.547,0.283
414.43,1003.0,Tfh cell,core,100.22,38.38,0.559,0.944,1.088,0.601,1.403,0.88,0.383,1.337,1.326,0.568,4.204,1.042,1.319,1.339,0.277,0.87,0.476,0.585,0.96,0.698,1.136,0.475,1.244,0.234,1.236
445.75,1000.05,FDC,core,76.27,23.84,1.172,4.305,1.19,1.04,1.411,0.887,1.215,0.333,0.686,0.361,0.638,1.128,1.45,1.018,0.726,1.016,0.097,1.086,1.386,0.859,0.952,0.863,1.394,1.312,1.203
415.8,1009.56,FDC,core,117.13,14.12,0.612,4.944,0.223,1.238,0.176,0.547,0.598,0.922,0.239,0.819,0.014,1.34,1.391,0.837,0.941,0.797,1.139,0.568,0.241,0.144,0.841,0.06,0.855,0.589,0.941
415.39,1027.24,Tfh cell,core,87.63,17.02,1.333,0.776,1.132,0.713,0.852,0.653,0.513,0.351,0.713,0.882,3.648,0.6,1.099,0.689,1.316,1.191,1.305,0.351,1.07,1.376,0.218,0.171,0.038,0.14,0.878
419.9,1005.53,CD4 T cell,core,109.27,22.72,0.427,0.835,0.083,0.892,1.2,0.374,1.417,4.63,0.971,0.014,1.274,0.286,1.322,1.14,1.209,1.121,1.417,0.242,0.161,0.139,0.815,1.055,1.301,1.467,0.798
405.45,1021.97,Mantle B cell,core,99.09,16.69,4.199,0.448,1.091,0.704,0.979,1.226,0.743,0.214,1.496,0.985,1.218,1.356,1.088,0.543,1.334,1.36,1.46,0.174,0.5,0.826,1.483,0.956,1.439,0.96,0.465
413.8,1011.54,Mantle B cell,core,73.3,11.54,2.424,0.412,1.418,0.935,1.341,0.915,0.149,0.516,0.786,0.815,0.765,0.338,0.53,0.316,1.299,0.596,0.222,1.128,1.366,0.963,0.5,0.595,0.889,0.038,1.077
449.83,1029.47,Tingible-body macrophage,core,62.33,31.2,0.814,0.106,0.21,1.178,1.442,0.595,1.023,0.625,1.19,0.245,0.218,1.259,1.392,4.531,1.4,1.292,0.529,1.387,0.186,0.996,0.244,0.535,0.975,0.87,1.365
405.14,1028.9,GC B cell,core,40.33,12.12,1.08,1.074,0.209,0.296,4.405,0.041,0.127,1.111,0.829,1.342,0.434,0.635,1.418,0.731,1.149,0.701,0.624,0.157,1.153,1.034,0.437,0.027,0.957,1.041,0.433
431.45,1016.04,Tingible-body macrophage,core,73.31,29.94,0.113,0.704,0.016,1.206,0.653,0.955,1.358,0.729,0.856,1.28,0.521,0.976,0.257,2.302,0.4,1.499,0.925,1.474,1.405,0.6,0.774,0.57,0.217,0.283,0.242
406.86,977.77,FDC,core,88.93,34.26,0.99,4.67,0.275,0.723,0.121,0.878,0.999,0.103,0.997,0.139,0.702,1.063,0.475,1.039,0.681,0.01,1.282,0.417,0.438,0.395,1.107,0.155,0.088,1.192,0.41
381.35,1038.51,Tfh cell,core,32.29,37.74,1.085,0.205,0.911,0.681,0.81,0.438,0.701,0.813,0.006,1.339,3.464,1.413,0.976,0.86,0.746,0.733,1.173,0.807,0.842,1.065,0.937,0.137,1.032,0.704,1.173
385.01,977.69,Tfh cell,core,47.74,27.67,0.623,0.874,0.496,1.39,1.418,0.433,0.474,1.39,0.722,0.329,2.239,1.465,0.127,0.235,1.231,1.295,0.87,1.048,1.138,0.314,0.17,0.018,1.439,0.708,0.967
416.49,1006.08,Tfh cell,core,54.81,15.28,1.116,0.839,0.337,1.063,1.352,0.355,1.007,1.395,1.124,1.082,3.702,1.097,1.142,1.018,0.47,0.015,1.04,0.923,0.61,0.625,0.922,0.548,1.179,1.276,0.38
416.4,1049.52,GC B cell,core,74.13,19.93,1.152,1.457,0.754,0.173,2.984,0.923,1.47,0.555,0.113,1.041,0.38,1.216,0.637,0.83,1.499,1.391,1.46,0.396,0.34,0.398,0.748,1.321,0.887,1.448,0.015
462.91,1001.43,FDC,core,64.69,17.16,0.347,4.659,0.713,0.27,0.807,1.023,0.052,0.123,0.159,1.111,0.494,0.017,0.98,0.404,0.715,1.2,1.419,1.082,0.052,0.307,0.069,0.183,0.635,1.169,1.181
417.95,1000.98,CD4 T cell,core,89.3,20.3,0.718,0.186,1.244,0.181,0.903,1.187,0.876,4.167,1.134,0.846,0.939,0.222,1.033,1.112,0.92,0.585,0.184,1.205,0.226,0.587,0.615,1.196,0.261,1.252,0.43
419.8,1049.73,B cell,core,115.58,42.36,2.341,1.41,1.11,0.732,1.353,0.636,0.929,1.037,0.977,0.433,0.373,0.318,0.445,0.111,1.471,1.262,0.561,0.489,0.026,0.412,0.385,1.175,0.19,1.427,1.079
409.96,999.2,FDC,core,40.7,28.3,1.212,3.587,1.484,0.395,0.757,0.799,0.832,1.122,1.084,0.305,0.686,0.669,0.387,0.786,0.975,1.458,0.65,0.628,1.178,1.024,0.043,0.538,1.069,1.401,1.287
387.86,990.47,Mantle B cell,core,38.59,34.88,4.43,1.197,0.579,0.634,0.545,1.279,0.094,0.439,1.18,0.521,0.397,0.878,1.461,1.045,0.837,1.417,0.057,1.265,0.444,1.373,0.1,1.361,0.156,0.397,0.211
457.55,1011.8,Tfh cell,core,34.96,17.76,1.432,0.64,0.836,1.212,0.387,0.452,0.392,1.174,0.494,0.608,4.422,0.837,0.43,1.048,0.068,1.267,0.883,0.973,0.429,1.28,0.761,0.121,1.262,0.045,1.27
392.35,1025.8,GC B cell,core,76.34,27.53,0.974,0.975,0.304,0.046,3.41,0.807,1.345,0.379,1.137,0.886,0.406,0.697,0.585,1.14,0.755,0.136,0.659,1.015,0.41,0.368,0.93,0.83,1.007,0.36,1.068
436.07,1012.79,Tfh cell,core,116.15,18.5,1.224,0.715,0.877,1.164,0.106,0.146,0.011,0.362,0.274,0.783,4.375,0.091,0.317,0.251,1.126,0.084,1.397,1.081,1.047,0.801,0.904,0.652,1.117,0.888,0.368
415.09,1002.61,FDC,core,100.14,11.84,1.147,3.309,0.272,0.793,0.102,0.898,0.395,1.143,0.507,0.043,0.312,0.131,1.44,0.549,0.684,0.976,0.83,0.769,0.441,1.371,1.057,0.17,0.519,1.417,0.211
444.0,990.0,CD4 T cell,core,33.66,10.46,1.408,1.359,0.35,1.271,0.612,0.852,0.801,2.78,0.307,0.881,1.072,0.436,0.886,1.196,0.338,0.429,0.179,0.909,0.482,0.824,0.962,0.335,1.066,1.134,1.095
435.24,1018.73,Tfh cell,core,116.45,16.04,0.485,0.846,1.082,0.658,0.119,0.78,0.241,1.263,0.519,0.291,3.431,1.309,1.01,0.782,1.071,1.376,0.278,0.093,0.153,0.6,0.327,1.394,0.048,0.057,0.894
432.3,999.3,B cell,core,45.41,10.03,4.305,0.396,0.463,0.803,0.48,1.174,0.732,0.617,0.111,1.277,1.097,0.427,1.006,0.085,0.864,1.223,0.224,0.518,1.359,0.201,0.39,1.304,0.133,0.476,1.479
417.15,985.55,Tingible-body macrophage,core,35.53,14.95,0.757,0.279,0.41,0.654,0.179,1.278,1.065,0.433,1.463,0.713,0.144,0.66,0.806,2.472,0.701,0.349,0.09,0.904,0.529,0.178,0.211,0.784,1.172,0.06,0.234
418.74,1006.4,Tingible-body macrophage,core,81.61,26.73,0.237,0.204,0.542,1.217,0.817,0.014,1.355,1.194,0.513,1.353,0.479,1.185,0.902,2.438,0.24,0.454,0.417,0.745,0.227,0.424,1.424,0.113,1.159,0.777,0.723
412.81,984.42,Tingible-body macrophage,core,82.18,37.5,1.1,0.203,1.169,0.431,0.535,0.165,1.499,0.213,0.451,0.695,0.627,0.045,0.023,2.94,0.687,0.971,0.527,0.704,0.991,0.753,0.932,1.207,0.996,0.135,0.983
401.88,1038.46,Tfh cell,core,74.07,23.94,0.441,1.476,1.488,0.146,0.501,1.129,1.194,1.3,0.251,1.101,3.783,0.398,0.041,1.214,0.306,1.032,0.009,0.263,0.525,0.13,1.032,1.087,1.437,0.79,1.084
430.99,966.36,B cell,core,110.03,40.57,4.168,1.15,1.024,0.471,0.748,0.325,0.339,0.492,1.177,0.491,1.278,0.061,0.105,1.251,1.27,1.028,1.44,0.804,0.998,0.835,0.876,0.939,0.295,0.697,0.903
385.6,1012.03,B cell,core,106.92,23.37,2.977,0.499,0.052,0.969,0.359,0.113,0.887,0.604,0.714,0.766,1.479,0.883,0.728,1.119,0.463,0.536,1.046,0.227,0.609,1.478,0.401,1.269,1.313,0.864,0.02
404.43,1025.31,GC B cell,core,54.53,42.09,1.044,1.297,0.989,0.256,2.009,1.014,1.021,1.27,1.462,1.237,0.812,1.16,0.745,0.98,1.371,0.036,0.26,1.258,1.182,0.157,0.881,1.324,1.229,0.116,0.853
416.98,1007.07,GC B cell,core,90.55,27.59,1.414,0.493,1.377,0.394,2.243,1.401,0.727,0.371,1.036,0.234,0.899,0.18,0.422,0.703,1.359,0.04,1.228,0.195,0.937,1.037,0.422,1.424,1.146,1.32,0.455
418.32,1033.77,Mantle B cell,core,76.05,14.07,4.902,0.431,1.182,1.433,1.37,0.847,0.168,0.545,0.585,0.953,0.104,1.107,0.107,0.301,0.606,1.207,1.306,1.454,0.284,0.371,1.351,1.073,1.433,0.88,0.369
400.1,1053.09,GC B cell,core,42.59,19.6,0.871,0.362,0.167,0.163,3.581,1.173,0.803,0.012,1.289,0.223,1.146,0.065,0.583,1.494,0.517,1.147,0.2,1.078,0.747,1.071,0.378,1.139,1.384,0.057,1.154
396.81,1000.12,CD4 T cell,core,104.51,25.61,1.353,0.195,0.111,0.942,0.907,0.311,0.99,2.097,1.33,0.885,0.85,0.527,0.894,0.976,1.408,0.442,0.485,1.268,0.727,0.497,0.846,0.893,1.049,1.084,0.813
417.93,1013.64,FDC,core,73.16,31.46,0.56,2.812,0.127,0.979,1.385,0.772,0.449,0.228,0.677,1.131,1.488,0.791,0.014,1.261,0.508,0.146,0.659,1.095,1.183,0.158,1.217,1.118,0.841,1.257,0.612
410.12,1005.31,Mantle B cell,core,41.44,11.5,4.816,1.148,0.423,1.013,0.466,0.316,0.549,1.481,0.023,0.041,1.303,0.194,1.03,1.148,0.964,0.459,0.58,1.302,0.36,0.67,0.894,0.228,0.32,0.018,0.795
404.87,1001.67,Tfh cell,core,72.93,36.16,0.522,1.309,1.312,0.095,0.799,0.074,0.498,0.684,0.752,0.994,3.051,0.741,1.303,0.595,0.755,0.778,1.463,0.095,0.861,1.202,0.528,1.077,0.169,1.334,0.515
448.43,989.94,GC B cell,core,114.18,15.89,1.484,1.043,0.575,0.958,3.296,0.021,0.135,0.32,0.645,0.559,0.97,0.798,1.133,0.525,0.152,0.037,0.049,0.68,0.234,0.122,1.18,0.124,0.244,0.387,1.09
442.35,1029.92,GC B cell,core,95.92,16.74,1.253,0.0,1.239,0.178,2.348,0.729,0.901,0.662,0.164,0.089,0.34,0.621,0.407,1.463,0.743,0.066,0.657,0.351,0.817,0.353,1.33,0.565,0.496,0.307,1.476
396.73,1019.74,GC B cell,core,80.59,42.1,1.065,1.362,0.199,0.66,2.821,0.532,1.318,0.883,1.389,1.26,0.255,0.34,1.195,0.104,0.924,0.107,0.169,0.776,0.862,0.314,0.214,1.236,1.381,1.3,0.993
401.66,1005.54,Mantle B cell,core,69.0,19.15,2.037,1.125,0.547,0.838,0.323,0.732,0.147,1.375,0.685,0.276,0.84,0.712,0.213,0.85,0.727,0.567,1.402,1.049,0.573,0.108,1.174,0.782,0.698,0.594,0.814
416.25,999.04,Mantle B cell,core,106.9,20.06,2.425,1.371,0.634,0.71,0.576,0.511,0.334,1.311,0.029,0.596,0.231,0.226,0.324,0.302,1.158,0.533,1.046,0.639,0.321,1.453,1.167,1.06,1.212,0.878,0.366
424.32,973.16,Tingible-body macrophage,core,93.93,32.36,0.372,0.91,1.258,0.833,1.482,0.164,1.352,0.402,0.001,1.162,0.331,0.839,0.484,2.672,0.952,1.166,0.868,1.069,1.299,0.968,0.718,0.548,0.908,1.367,0.56
459.33,998.12,Tingible-body macrophage,core,114.91,19.68,0.442,1.347,1.334,0.014,0.274,0.155,1.07,0.812,0.59,1.05,0.553,1.319,0.344,3.997,0.933,1.218,1.291,1.201,0.937,0.012,0.744,0.782,0.178,0.289,0.265
416.02,1011.57,B cell,core,107.73,42.4,2.897,0.479,0.734,0.272,0.901,0.281,1.378,1.313,0.769,1.3,0.589,0.86,0.811,0.955,1.099,0.97,0.699,0.468,0.329,0.493,0.424,0.868,1.366,1.37,0.359
422.15,1015.79,GC B cell,core,84.38,39.43,0.991,0.785,1.196,1.166,3.856,0.625,0.971,0.219,1.276,1.443,0.389,0.448,1.186,1.449,0.576,1.487,1.422,1.014,1.298,1.331,0.664,1.067,1.435,1.479,0.067
417.25,1001.78,GC B cell,core,113.23,25.76,1.494,0.062,1.305,1.004,4.181,0.376,0.989,1.369,0.414,0.213,0.669,0.124,0.216,0.574,0.778,1.158,1.105,1.17,1.125,0.517,1.437,0.707,1.393,0.806,1.302
460.88,998.64,B cell,core,100.25,21.33,3.617,0.916,1.396,1.28,1.095,1.272,0.344,1.428,1.444,0.915,0.771,0.429,1.045,0.919,1.028,1.411,0.896,1.097,0.47,0.035,0.494,0.791,1.027,0.959,0.78
424.7,1017.91,CD4 T cell,core,42.89,16.94,1.011,0.802,0.504,1.274,1.157,0.962,1.108,4.178,0.595,0.042,1.095,0.912,1.397,1.064,0.224,0.412,0.866,0.721,1.494,1.391,0.82,0.67,1.017,1.185,0.439
424.67,1006.28,Mantle B cell,core,51.59,28.63,2.102,0.347,1.208,0.938,1.431,0.35,1.426,0.276,1.072,0.791,0.042,0.748,0.951,0.37,0.816,1.305,0.536,1.067,0.765,0.976,0.055,1.011,0.05,1.164,1.035
393.54,1017.91,Tfh cell,core,55.27,31.03,0.645,0.912,1.434,0.703,1.375,1.166,0.361,0.573,0.363,0.644,3.69,1.297,1.296,0.51,0.648,1.332,0.391,0.216,0.699,1.213,1.17,0.401,0.783,1.419,0.122
437.77,1032.62,Tfh cell,core,36.53,23.74,0.824,1.394,0.926,0.424,0.127,0.328,1.131,1.114,0.519,0.508,3.305,0.806,0.855,0.655,0.816,1.216,1.367,1.196,0.935,1.43,0.26,1.481,1.051,0.168,1.125
393.78,1021.4,GC B cell,core,44.48,17.7,0.672,0.922,0.163,0.705,3.269,0.794,1.457,0.286,0.633,0.339,0.941,0.634,0.486,0.084,0.587,0.491,0.486,0.075,0.726,1.217,0.121,1.268,0.521,1.459,1.461
475.72,1011.27,CD8 T cell,peri,74.48,18.86,1.161,0.148,0.821,0.335,0.977,0.434,0.176,1.338,4.479,0.977,0.209,0.998,1.494,0.13,0.942,1.172,1.358,1.415,1.358,0.855,0.149,1.249,1.19,0.337,1.277
459.72,968.1,Lymphatic,peri,59.19,13.33,0.045,1.249,0.137,0.294,0.2,0.355,0.227,0.498,0.435,0.501,1.257,0.924,0.895,1.372,0.435,0.299,0.931,1.063,0.924,0.532,0.661,2.077,0.226,0.686,1.143
465.16,989.92,Stromal,peri,36.07,42.98,0.274,0.239,0.087,0.375,0.537,0.667,1.04,0.742,1.111,1.386,0.579,0.045,0.864,0.086,1.068,0.758,1.143,0.935,0.683,0.088,0.329,0.762,1.395,0.074,4.306
450.06,975.43,Endothelial,peri,61.4,21.96,0.234,0.952,1.377,0.214,1.208,0.559,0.305,0.526,0.885,0.423,0.023,0.509,0.178,0.128,0.161,0.18,0.256,1.36,1.269,3.612,0.222,0.819,1.216,1.343,0.707
439.72,965.54,Macrophage,peri,74.58,28.2,1.295,0.403,1.478,0.692,0.109,0.823,0.063,1.284,0.545,1.252,1.276,0.344,4.794,1.189,0.031,1.344,0.947,0.779,0.663,0.458,0.483,0.488,0.259,0.005,0.588
354.53,1029.63,Lymphatic,peri,116.44,26.41,0.558,0.098,0.577,0.815,0.319,1.432,0.821,1.291,1.143,0.274,0.519,0.347,0.006,0.572,0.007,1.166,0.714,0.971,0.354,1.143,1.04,3.177,1.002,0.461,0.508
413.12,949.68,Lymphatic,peri,42.71,32.5,0.017,0.62,0.431,0.696,1.268,0.946,1.338,1.345,0.968,1.303,0.832,0.894,1.273,1.464,0.57,0.55,0.489,1.182,0.033,1.204,0.525,4.808,0.721,0.345,0.539
383.67,957.04,Plasma cell,peri,98.22,38.03,0.782,0.009,0.27,1.004,0.627,1.071,0.35,0.348,0.758,0.916,1.237,0.607,0.834,1.289,0.196,0.964,3.628,0.282,1.473,0.042,0.36,0.013,1.1,0.161,0.111
404.84,954.33,Plasma cell,peri,66.6,25.59,0.065,1.134,0.512,1.052,0.242,0.321,1.457,1.179,1.134,1.028,0.099,0.642,0.975,0.46,1.057,1.454,3.261,0.796,0.447,0.123,0.863,0.952,0.94,0.758,1.187
372.4,1057.94,Macrophage,peri,99.69,34.93,0.534,0.638,1.094,1.083,0.341,1.118,1.008,0.7,0.349,1.133,0.139,1.273,3.916,0.255,1.486,1.101,0.935,0.338,0.001,0.622,1.442,0.165,0.453,0.949,0.621
406.65,947.15,CD4 T cell,peri,63.53,14.24,0.503,0.074,0.616,0.103,0.775,0.638,0.731,3.987,0.486,1.251,0.024,0.528,0.029,0.438,0.68,0.239,1.242,0.402,0.37,1.479,0.929,0.193,1.358,1.043,0.628
457.45,1035.27,Dendritic cell,peri,109.69,28.67,1.422,0.484,0.835,0.639,0.856,1.12,0.336,0.641,0.088,0.378,0.858,0.419,1.418,1.393,4.071,1.292,0.981,0.546,0.044,1.264,0.376,1.07,1.005,0.017,0.342
467.78,1008.53,CD8 T cell,peri,48.66,19.53,0.889,0.506,0.829,0.863,0.253,1.268,0.748,0.68,3.269,1.48,0.65,0.057,0.399,0.595,1.365,0.749,0.107,0.875,0.439,0.807,0.671,1.232,0.999,0.193,0.407
439.08,958.87,Dendritic cell,peri,56.23,25.02,1.135,1.31,0.148,0.783,0.896,0.367,1.396,0.121,0.302,0.098,1.208,1.066,0.036,0.234,3.461,0.409,0.096,0.097,0.863,0.636,0.986,0.666,1.31,1.381,0.015
391.47,1069.06,Endothelial,peri,61.83,39.83,0.859,0.841,0.232,1.487,0.327,0.579,0.441,0.524,1.403,0.224,1.375,0.896,0.709,0.846,0.279,0.383,0.088,1.307,1.39,2.472,0.133,1.055,0.992,0.466,1.118
446.76,1053.22,Endothelial,peri,30.05,15.74,0.088,1.427,0.182,0.666,0.717,0.515,0.538,0.819,0.744,0.727,0.444,1.046,0.429,1.329,1.402,0.075,0.604,0.47,0.395,3.993,0.494,1.244,0.113,0.474,0.467
449.92,1063.44,CD4 T cell,peri,39.38,12.6,1.098,0.883,0.723,0.583,0.999,1.086,0.504,3.529,1.457,1.453,0.201,1.329,0.968,0.396,0.862,0.727,1.045,0.296,0.303,1.409,1.497,0.328,0.175,0.128,1.343
380.08,1041.78,Plasma cell,peri,93.94,10.11,0.398,0.423,1.157,0.352,0.282,0.769,1.379,1.193,1.446,0.678,0.685,0.986,0.596,0.721,0.083,0.269,2.211,1.437,0.215,0.903,0.779,0.793,0.983,1.411,0.195
370.15,980.62,CD8 T cell,peri,84.6,15.64,1.046,0.26,0.045,0.117,1.362,1.216,0.682,0.782,4.414,0.275,0.328,0.958,1.2,1.212,0.088,0.442,0.394,1.427,1.339,0.503,1.288,0.068,0.889,1.427,1.375
356.69,991.92,CD4 T cell,peri,83.7,30.31,0.725,0.791,0.743,1.27,0.693,1.419,1.217,4.602,0.526,1.477,0.052,0.357,1.478,0.664,0.105,0.475,1.177,1.021,1.175,0.882,0.373,0.765,1.314,0.579,1.444
378.48,1050.9,CD8 T cell,peri,36.11,25.41,0.474,0.933,1.24,0.861,0.665,0.826,0.625,1.358,4.524,1.238,0.481,0.85,0.831,1.246,0.005,0.903,0.322,0.643,0.737,1.278,0.43,0.295,0.662,0.976,0.089
361.42,1001.42,Stromal,peri,64.65,29.32,1.336,1.427,0.464,1.383,0.635,1.093,0.611,0.649,0.394,0.559,0.484,0.048,0.276,1.193,0.749,0.592,1.153,1.339,0.465,0.91,1.071,1.031,1.021,0.241,4.617
