X_centroid,Y_centroid,phenotype,cell_region,Cell Area,Nucleus Area,CD20,CD21,CD23,CD35,BCL6,Ki67,CD3e,CD4,CD8a,FOXP3,PD1,CXCR5,CD68,CD163,CD11c,HLADR,CD138,CD56,MPO,CD31,CD34,PDPN,LYVE1,SMA,Vimentin
1635.84,956.97,GC B cell,core,31.45,34.85,0.23,0.368,0.198,1.494,3.001,1.13,0.936,0.237,0.457,0.198,0.541,0.145,0.029,0.087,0.664,0.243,0.087,1.13,1.145,1.416,1.205,1.423,0.979,0.795,0.621
1575.36,1068.63,CD4 T cell,core,119.68,15.63,1.186,0.761,0.837,1.33,0.359,0.882,0.895,3.52,0.435,0.686,0.759,1.188,1.447,0.079,1.196,0.729,0.968,0.812,1.207,0.611,0.595,0.826,1.454,0.633,0.637
1561.14,990.7,CD4 T cell,core,38.58,31.73,1.335,0.522,0.924,0.379,0.583,0.113,0.42,3.948,0.448,0.621,0.433,0.382,0.514,1.007,0.934,1.469,0.206,1.21,0.12,0.341,0.026,0.749,0.019,0.098,0.969
1539.37,1047.07,CD4 T cell,core,49.45,25.62,0.788,1.487,0.414,0.681,1.16,1.086,0.062,2.278,0.419,1.457,0.099,0.032,1.381,0.211,0.475,1.294,0.597,0.067,0.624,1.094,0.239,0.399,0.502,0.017,1.032
1599.19,1011.6,Tfh cell,core,118.39,21.34,1.451,0.76,0.251,0.267,0.807,0.136,0.245,1.433,1.312,0.924,4.088,0.166,0.413,0.024,0.872,0.007,0.158,1.494,0.135,1.477,0.809,0.732,0.192,0.591,0.525
1671.48,1029.74,B cell,core,108.6,44.52,4.692,1.139,0.962,0.809,0.211,1.198,0.367,0.911,0.283,0.348,0.938,1.118,1.458,1.025,0.955,0.9,0.434,1.372,0.872,0.081,0.715,0.511,0.236,1.036,1.211
1614.54,1058.5,FDC,core,36.58,39.85,0.611,4.977,1.035,0.112,0.413,0.329,0.108,0.408,0.72,0.466,0.225,1.203,0.098,0.366,1.026,0.608,0.968,0.118,1.405,0.589,1.24,0.626,1.246,0.047,0.416
1572.33,1043.42,Mantle B cell,core,80.57,18.86,2.434,1.476,0.701,0.21,1.141,0.319,0.802,1.177,0.683,0.142,1.096,1.389,1.015,1.399,0.7,0.305,0.5,1.195,1.403,0.402,1.234,1.14,0.338,1.235,0.632
1528.18,1000.4,Mantle B cell,core,110.94,14.43,4.713,0.828,0.77,0.254,0.914,0.373,1.36,1.284,0.795,0.368,0.215,0.344,0.79,0.878,0.204,1.123,0.73,1.462,0.593,0.694,1.187,0.616,1.173,0.809,0.176
1577.92,1055.77,B cell,core,82.8,20.31,4.855,0.099,0.797,0.724,1.393,1.207,0.405,1.021,1.436,0.192,0.798,0.217,0.38,0.741,0.014,0.722,0.444,0.094,0.797,0.301,0.301,1.412,0.655,0.82,0.154
1573.31,975.97,GC B cell,core,62.67,37.49,0.728,0.64,0.142,1.14,4.164,0.096,0.937,1.31,1.349,0.331,1.222,0.274,0.288,0.693,0.862,0.796,1.372,0.746,0.543,0.694,0.278,1.082,0.265,0.724,0.138
1617.25,1050.27,B cell,core,103.98,22.5,2.004,0.31,0.147,0.895,1.469,0.607,1.054,1.022,1.467,0.61,0.135,0.148,1.365,0.322,0.876,0.956,1.351,0.638,0.376,1.361,0.92,1.488,1.168,0.996,0.71
1651.6,1037.79,CD4 T cell,core,101.66,14.28,1.478,1.104,0.261,0.516,0.512,0.456,1.024,4.721,0.418,0.586,0.482,0.387,0.984,1.202,1.073,1.443,1.412,1.445,1.174,0.554,1.119,1.451,0.412,0.528,0.035
1578.01,1025.47,Tfh cell,core,35.57,43.11,0.657,1.413,0.468,0.865,1.117,1.061,0.056,0.52,1.242,0.262,2.601,1.182,0.308,0.733,1.428,0.145,0.429,0.039,0.087,1.207,0.796,0.924,0.392,1.058,0.217
1588.35,1037.38,B cell,core,55.77,11.04,3.884,0.349,1.366,0.421,0.068,1.262,1.09,0.274,0.563,0.239,1.35,1.369,0.08,0.326,0.617,0.929,1.245,1.347,1.399,0.862,1.113,1.341,1.112,0.696,1.242
1598.97,1016.39,CD4 T cell,core,44.8,32.32,1.17,0.288,1.284,0.836,1.429,1.4,0.035,2.469,1.222,0.791,0.219,0.767,0.522,0.578,0.165,0.91,1.243,0.579,0.474,1.357,0.946,1.463,1.265,0.318,1.051
1616.11,1021.18,Tingible-body macrophage,core,63.53,41.18,1.454,0.443,1.076,1.062,0.811,1.261,0.304,0.209,1.19,0.517,0.301,0.776,1.033,3.216,1.213,0.521,1.202,1.378,0.874,1.01,0.856,0.449,0.372,1.082,0.219
1579.06,1013.33,B cell,core,88.42,40.95,4.934,0.417,1.024,0.368,0.45,1.369,0.407,0.863,1.487,0.134,0.614,1.202,1.15,0.932,1.067,0.216,0.091,0.186,1.349,0.268,1.037,0.117,1.333,1.155,1.266
1605.84,1017.8,FDC,core,93.28,12.44,0.07,3.298,0.878,0.367,1.015,0.989,0.512,0.077,1.479,0.813,0.145,1.197,1.315,0.56,1.192,0.102,1.051,1.464,1.123,0.403,0.592,1.006,0.655,1.491,1.175
1597.35,1020.51,GC B cell,core,97.25,23.25,0.265,0.729,0.495,0.089,4.357,0.615,0.902,0.398,0.602,1.419,0.614,0.724,0.746,1.388,0.251,0.701,1.215,0.796,0.501,0.565,0.294,1.005,1.266,1.092,0.075
1583.14,1089.53,B cell,core,61.51,11.02,4.452,1.185,0.405,0.815,1.054,1.373,1.16,0.121,1.3,1.458,0.055,0.444,1.324,0.797,0.013,1.152,1.48,0.223,1.3,0.931,0.915,0.07,1.459,1.497,0.194
1535.16,1009.26,B cell,core,69.28,40.7,4.105,1.295,0.644,0.839,0.61,1.449,0.811,1.226,1.422,0.891,1.275,0.316,0.289,1.111,1.015,1.431,0.538,0.271,0.627,1.337,0.821,0.471,0.751,1.097,0.158
1618.34,962.71,Tfh cell,core,52.34,42.91,0.072,0.803,0.081,0.532,0.257,0.736,0.322,0.474,1.127,1.161,2.529,1.097,0.533,0.058,0.092,0.869,1.447,0.767,0.697,1.291,0.56,0.336,1.426,0.003,0.799
1579.32,980.9,Mantle B cell,core,70.69,22.14,3.334,0.654,0.151,0.821,0.126,1.278,0.609,0.437,0.379,0.312,0.29,0.904,0.253,0.819,1.314,1.107,0.81,0.644,0.519,0.378,0.627,1.481,0.825,0.437,0.407
1545.05,1000.59,GC B cell,core,53.05,14.63,1.051,1.09,0.785,1.246,2.253,0.869,1.249,1.101,1.436,0.212,0.989,1.182,0.602,0.377,0.665,1.236,0.337,1.178,1.12,0.824,0.775,1.417,0.198,0.097,0.781
1635.28,1005.15,Mantle B cell,core,60.32,27.22,2.112,0.277,0.553,0.273,1.261,0.839,0.161,1.276,0.677,0.049,1.137,0.992,0.753,0.623,1.094,1.462,0.751,1.345,0.822,0.359,1.071,1.18,0.189,0.322,0.175
1565.69,999.8,Mantle B cell,core,74.36,28.27,4.141,0.265,1.434,1.136,0.077,0.086,0.164,0.921,0.847,0.384,1.012,0.509,1.182,1.098,0.351,0.105,0.92,0.127,0.853,1.003,0.224,1.154,0.602,0.944,0.776
1586.99,1020.15,FDC,core,88.92,24.49,0.036,4.203,1.167,1.284,1.266,1.112,1.454,1.484,0.604,1.012,0.235,0.945,0.494,1.311,0.202,0.243,0.968,0.839,0.932,0.891,0.07,0.898,0.658,0.295,1.239
1598.85,1017.94,Tfh cell,core,49.05,35.17,1.305,0.705,0.726,0.442,0.626,0.939,0.663,1.23,0.289,0.184,3.341,0.296,0.462,1.108,0.043,0.779,0.484,1.407,0.79,0.771,0.967,1.201,0.438,0.037,0.884
1591.52,943.57,B cell,core,45.97,39.85,2.132,0.577,1.12,0.028,1.234,0.984,0.462,1.318,0.699,0.356,1.218,1.374,0.219,1.419,0.252,1.03,0.737,1.307,1.487,0.152,0.683,1.297,0.608,0.258,0.725
1630.12,965.05,CD4 T cell,core,59.85,29.51,0.09,0.978,0.68,1.001,0.511,0.444,1.391,3.235,0.948,0.767,0.444,0.66,1.336,1.275,0.15,1.18,1.005,0.981,0.481,1.41,0.848,1.266,0.124,0.757,0.361
1621.73,1043.12,Mantle B cell,core,99.09,36.65,2.939,0.372,0.516,0.389,1.409,0.144,0.282,1.314,0.562,1.125,0.119,0.212,0.905,0.248,0.363,0.547,0.935,0.248,0.098,0.587,1.012,1.211,0.851,0.484,1.388
1577.36,983.71,B cell,core,33.73,34.81,2.762,0.851,0.014,1.425,0.787,0.718,1.424,1.283,0.443,1.402,1.369,0.253,0.645,0.579,0.837,0.978,0.607,0.995,0.933,0.75,0.041,0.395,0.567,1.072,0.543
1571.45,1047.18,GC B cell,core,114.06,41.21,0.986,0.368,0.419,0.934,2.157,0.271,0.626,0.31,0.178,1.04,0.605,0.617,1.264,0.021,0.343,0.081,0.03,0.796,0.485,1.019,0.288,0.194,1.102,0.077,0.826
1666.29,1042.83,CD4 T cell,core,97.12,43.47,0.833,1.109,1.265,0.679,0.687,0.501,0.921,2.446,1.026,1.099,1.037,0.929,0.483,1.023,0.579,0.965,0.377,0.397,0.976,0.258,1.251,1.23,0.828,0.389,0.515
1602.9,1021.63,CD4 T cell,core,59.78,40.76,1.458,0.311,0.307,0.601,0.503,0.399,0.862,3.223,0.135,0.738,1.422,0.294,0.343,0.339,0.127,0.147,0.478,0.429,0.881,0.245,1.365,0.854,1.206,0.191,1.225
1578.03,1026.15,FDC,core,103.27,15.29,0.601,4.294,0.363,0.754,0.492,0.191,0.043,1.235,1.347,0.427,1.146,0.611,0.526,0.43,0.495,0.532,0.177,1.235,0.636,0.289,0.618,0.715,1.125,0.243,0.749
1563.48,1058.16,GC B cell,core,30.06,42.31,0.991,0.394,0.486,0.112,3.188,0.44,0.13,0.393,0.27,0.561,1.432,1.378,1.258,1.201,1.358,0.254,0.748,1.178,1.41,0.916,0.203,0.521,0.282,1.149,1.206
1650.46,969.34,B cell,core,93.07,13.0,2.578,1.484,0.409,0.189,1.25,1.221,0.4,0.9,0.139,0.221,1.457,1.308,0.26,0.979,1.067,0.795,0.752,1.021,0.04,1.447,0.914,0.716,0.421,0.41,0.925
1582.55,1032.06,GC B cell,core,66.7,14.88,1.044,1.333,0.582,0.361,2.869,0.17,1.277,0.758,1.022,0.459,0.79,0.849,0.932,1.186,0.647,0.647,0.642,0.059,0.556,1.391,1.02,0.561,1.229,0.411,0.624
1589.21,1013.16,GC B cell,core,108.16,39.07,0.679,1.142,1.345,0.991,3.975,0.305,0.42,0.407,0.997,1.152,0.214,0.682,1.137,1.047,0.163,0.861,1.402,1.286,0.355,1.261,1.476,1.401,1.303,0.181,0.652
1575.65,1032.0,Mantle B cell,core,88.54,26.86,3.036,0.631,1.279,0.421,1.273,0.086,0.13,0.546,1.02,0.334,1.442,0.897,0.118,0.353,1.289,0.168,0.037,0.371,0.042,0.302,0.735,1.245,0.686,0.833,0.172
1628.45,1006.07,Tfh cell,core,85.39,31.89,1.385,0.315,1.017,1.154,1.449,0.258,0.928,1.395,0.748,1.475,4.333,0.444,0.73,0.487,1.209,0.082,1.032,0.007,0.084,1.167,0.32,0.855,1.369,0.266,0.591
1613.12,1055.33,GC B cell,core,37.55,13.72,0.789,0.96,1.048,0.549,2.114,0.535,0.414,0.113,1.331,0.515,1.068,0.309,0.894,1.113,1.046,0.714,1.481,0.228,1.115,0.182,0.753,0.009,0.093,1.352,1.112
1618.84,987.43,Tingible-body macrophage,core,80.11,37.53,1.251,0.903,1.152,0.196,1.081,0.444,0.955,0.228,0.493,1.202,0.113,0.231,0.429,4.253,1.245,1.317,1.244,0.656,0.948,0.856,0.963,0.922,1.384,0.975,0.048
1590.62,1031.47,Tingible-body macrophage,core,67.89,41.12,0.341,0.884,0.816,1.036,0.037,1.181,0.182,0.713,0.627,1.471,1.196,1.369,0.402,2.56,1.312,1.285,0.889,0.754,0.378,0.793,1.298,1.079,1.232,0.906,0.145
1528.07,1028.16,FDC,core,72.98,15.23,0.716,4.626,1.039,0.018,0.65,0.859,1.475,1.225,0.357,0.443,0.732,0.54,0.548,0.85,0.071,0.643,0.108,0.024,1.277,0.091,0.986,1.158,0.123,0.118,0.044
1645.3,1011.7,Tfh cell,core,56.35,32.71,0.147,0.875,1.135,0.667,0.743,0.078,0.321,0.385,0.663,0.023,4.379,0.884,1.478,0.386,0.792,0.745,1.158,0.799,0.767,0.062,0.022,0.666,0.185,0.48,0.224
1554.21,988.73,CD4 T cell,core,107.74,32.51,0.408,0.242,1.305,0.74,1.075,0.666,0.04,3.563,0.221,0.048,1.074,1.44,0.605,1.456,0.168,0.523,0.902,0.969,0.043,1.342,1.492,0.443,0.444,0.947,0.628
1617.39,1034.93,B cell,core,113.87,26.1,4.86,0.461,0.116,1.173,0.327,0.338,0.618,0.124,1.017,1.286,0.505,1.01,0.199,0.539,0.233,0.157,0.413,0.552,0.035,0.962,0.966,0.431,0.651,0.408,0.152
1615.26,982.9,CD4 T cell,core,37.5,12.48,1.436,0.919,1.289,0.84,0.84,0.94,1.26,3.965,1.073,1.072,1.498,0.529,1.032,0.555,0.89,0.012,1.232,0.285,0.732,0.244,1.417,1.086,1.293,1.137,1.347
1598.82,995.94,Tfh cell,core,119.88,27.37,0.653,1.279,0.509,0.137,1.256,0.452,0.595,1.164,0.376,1.409,2.492,1.142,1.28,0.934,0.292,0.157,1.157,1.095,1.171,1.466,0.907,1.421,1.478,0.883,1.16
1546.56,1017.38,Tingible-body macrophage,core,103.65,28.42,1.284,0.416,1.129,1.248,0.594,0.659,1.323,0.502,1.209,1.335,0.546,0.474,0.281,3.049,1.292,0.419,0.405,0.977,0.425,0.424,1.397,1.485,1.145,1.177,0.56
1619.58,1098.06,CD4 T cell,peri,118.31,37.75,0.581,1.215,0.334,0.003,0.215,0.161,0.283,3.971,0.978,0.651,0.214,1.215,0.958,0.394,0.719,1.272,1.442,1.427,0.878,0.795,0.629,0.012,0.443,1.238,0.54
1565.74,1091.86,Endothelial,peri,97.85,28.57,1.388,0.317,1.071,0.957,0.845,0.467,1.461,1.155,0.618,0.247,0.612,0.067,0.279,0.357,0.234,0.804,0.218,0.135,0.104,2.068,0.119,1.439,1.394,0.766,1.329
1525.37,955.74,CD4 T cell,peri,82.12,21.82,0.463,1.03,0.27,1.381,0.244,0.59,1.123,3.407,1.182,1.228,0.611,0.564,0.819,0.262,0.804,0.83,0.48,0.218,0.135,0.537,0.811,1.477,0.294,0.03,0.45
1667.88,976.41,CD8 T cell,peri,107.22,44.59,0.395,0.386,1.451,0.717,0.528,0.076,0.579,1.206,4.771,1.427,0.298,0.058,0.267,0.104,1.297,0.431,1.254,0.434,0.156,0.407,0.918,1.459,0.955,1.205,0.769
1649.16,943.04,Endothelial,peri,44.85,42.12,1.341,1.016,0.118,0.657,1.452,1.038,0.599,1.331,0.539,0.589,0.805,1.015,0.856,0.5,0.844,0.528,1.005,0.837,0.161,3.253,1.41,0.934,0.11,0.829,0.245
1611.71,931.2,Stromal,peri,81.87,11.97,0.446,0.155,1.065,0.362,1.363,1.317,0.244,1.495,1.453,0.118,0.766,0.437,0.944,1.261,0.397,0.106,0.55,0.298,1.064,0.443,0.898,0.166,0.404,1.152,3.657
1525.03,970.1,CD8 T cell,peri,58.69,10.44,1.087,0.189,0.798,0.139,1.269,0.604,1.445,0.675,4.933,0.754,0.074,0.477,0.881,1.19,0.096,0.763,1.161,0.326,0.518,0.431,1.111,0.431,1.362,1.247,0.823
1559.81,934.04,CD8 T cell,peri,72.76,26.85,1.412,0.253,0.052,0.886,0.597,0.346,1.003,0.785,2.309,1.384,1.29,0.265,0.096,0.97,0.015,0.314,1.376,0.586,1.098,0.988,0.168,1.117,1.129,0.022,1.436
1504.36,1035.67,Plasma cell,peri,70.41,18.54,1.212,1.318,0.217,0.004,0.388,0.066,0.102,1.242,0.039,0.398,0.116,0.212,0.813,1.363,1.307,0.17,3.085,1.303,0.373,0.311,0.548,1.169,1.487,0.81,0.608
1574.39,933.49,CD8 T cell,peri,40.6,40.06,0.523,1.058,1.171,0.28,0.585,0.936,1.119,0.099,2.479,1.167,1.139,0.316,0.584,1.022,0.763,1.172,0.309,0.631,0.493,1.256,0.495,1.09,0.654,0.271,0.941
1665.03,967.48,Dendritic cell,peri,100.15,28.57,0.906,0.927,0.878,0.4,1.184,0.453,1.308,1.415,0.408,0.908,1.058,0.343,1.447,0.67,4.878,0.526,0.596,0.132,1.407,1.316,1.154,1.497,1.301,0.925,0.037
1509.99,1016.9,Macrophage,peri,100.02,36.72,1.09,0.823,0.53,0.117,0.597,0.142,0.571,1.31,1.2,0.763,1.038,0.642,4.956,1.331,1.434,0.42,1.151,0.572,0.679,0.601,0.243,0.34,1.315,0.862,0.236
1513.79,994.33,CD8 T cell,peri,82.7,23.25,0.271,0.997,1.002,0.594,1.223,0.338,0.237,0.09,3.074,0.794,0.866,0.98,0.179,1.32,1.466,0.358,0.352,1.277,0.763,0.291,1.457,1.257,0.559,0.944,1.093
1643.91,950.85,CD8 T cell,peri,97.42,35.96,0.676,0.085,0.898,0.089,0.512,1.139,0.816,0.515,4.375,0.175,0.379,1.378,0.212,1.178,1.109,0.954,1.167,0.201,0.539,0.515,0.334,0.352,0.458,1.444,0.574
1512.57,1023.06,Lymphatic,peri,54.89,24.63,1.327,0.562,1.069,1.304,0.857,0.546,1.312,0.147,1.133,0.434,1.052,0.328,1.332,0.71,0.172,1.205,0.517,0.145,1.266,0.127,0.31,4.96,0.609,1.461,0.109
1622.11,927.56,CD8 T cell,peri,45.63,40.75,0.194,1.037,0.677,0.126,1.497,0.617,1.043,1.121,3.741,0.426,0.587,1.325,1.255,0.981,0.518,0.47,0.535,0.58,0.696,0.607,0.51,1.129,1.318,1.312,0.23
1522.45,1013.25,CD8 T cell,peri,98.72,22.85,1.008,0.176,1.289,0.092,1.342,1.498,0.665,0.9,3.133,0.719,1.243,1.186,0.62,1.251,0.482,1.179,0.473,1.249,0.398,0.773,0.271,0.105,0.618,0.12,0.211
1681.02,1038.71,Stromal,peri,95.63,24.74,0.634,0.374,0.507,0.713,0.773,0.911,1.417,1.42,1.026,0.553,0.023,0.658,0.413,0.931,0.317,0.906,0.395,0.252,0.083,0.72,0.187,0.289,0.409,0.236,2.369
1557.33,937.91,Lymphatic,peri,69.59,21.36,0.852,1.271,0.12,0.472,0.007,0.674,1.3,0.782,1.28,0.92,0.068,0.13,1.004,1.432,0.236,1.389,1.037,0.207,0.447,1.27,1.292,3.17,1.425,1.173,1.394
1616.12,1098.44,Plasma cell,peri,96.36,29.9,0.216,1.421,0.933,1.432,0.208,0.94,0.67,1.367,0.028,0.908,0.786,0.082,0.711,0.434,0.44,0.062,2.419,0.293,1.366,0.208,1.316,1.444,0.727,1.287,0.388
1651.13,948.02,Plasma cell,peri,116.24,26.74,0.633,0.611,1.151,1.49,0.49,0.372,1.221,0.432,0.235,0.845,0.443,0.161,0.931,0.59,0.157,0.462,2.978,0.219,1.042,0.074,0.632,0.471,1.374,0.185,0.115
