X_centroid,Y_centroid,phenotype,cell_region,Cell Area,Nucleus Area,CD20,CD21,CD23,CD35,BCL6,Ki67,CD3e,CD4,CD8a,FOXP3,PD1,CXCR5,CD68,CD163,CD11c,HLADR,CD138,CD56,MPO,CD31,CD34,PDPN,LYVE1,SMA,Vimentin
439.47,980.18,FDC,core,40.75,13.03,0.058,3.38,1.233,1.465,1.14,0.338,1.346,0.234,0.596,1.003,0.507,0.493,0.65,1.356,0.702,0.131,0.534,0.879,0.811,1.434,0.763,1.186,1.125,0.699,0.629
428.22,1027.69,GC B cell,core,30.39,13.97,0.123,0.594,0.223,1.467,3.603,0.007,0.991,1.073,1.422,0.367,0.477,1.122,0.939,0.937,1.402,1.495,0.013,0.582,1.415,0.027,0.508,1.146,0.112,0.882,1.38
419.71,1021.5,Mantle B cell,core,45.74,33.65,3.746,0.514,1.175,1.101,1.2,0.285,0.515,0.955,0.753,1.21,0.62,1.366,0.331,0.981,1.2,1.483,0.567,1.326,0.903,0.962,0.385,1.318,0.1,1.486,0.85
457.13,1075.11,Tfh cell,core,75.8,26.21,1.121,0.253,1.183,0.95,0.445,0.995,1.043,0.75,1.04,1.187,4.964,1.246,0.162,1.292,1.425,0.724,1.359,0.336,0.06,0.67,0.18,0.196,0.666,1.461,0.78
426.99,1021.83,CD4 T cell,core,61.4,24.21,1.031,0.846,1.337,0.976,0.423,1.299,1.093,4.557,1.247,0.547,1.268,1.239,1.361,0.17,1.104,0.47,1.286,0.172,1.314,1.459,0.775,0.823,0.916,1.346,0.132
427.18,1014.15,CD4 T cell,core,88.24,37.23,0.215,1.021,1.094,0.338,1.04,0.535,0.041,4.303,0.242,0.677,0.68,0.577,1.364,0.578,0.287,1.421,0.961,1.428,0.677,0.908,0.493,1.445,0.414,1.397,0.512
442.75,1095.93,GC B cell,core,33.99,15.6,0.112,1.024,0.117,0.972,3.179,0.305,0.174,0.202,0.985,1.12,1.379,0.487,0.147,0.945,1.255,1.089,0.735,0.403,1.094,1.285,0.329,1.066,1.157,1.495,0.563
419.78,999.67,FDC,core,39.66,40.01,1.367,3.825,1.194,0.541,1.134,0.658,0.317,0.308,0.43,0.179,1.301,1.383,1.194,0.007,1.324,1.192,1.263,0.947,0.312,0.447,0.584,0.277,0.042,1.43,0.584
420.55,1017.82,GC B cell,core,88.2,34.57,1.116,0.085,0.035,0.178,3.735,1.161,1.174,0.858,0.458,1.176,0.951,0.092,0.283,1.043,0.849,0.591,0.795,0.364,0.879,0.207,1.481,1.235,0.746,1.467,1.017
481.76,1017.15,Mantle B cell,core,89.57,23.48,2.08,0.089,1.38,1.107,0.874,0.734,1.424,0.063,0.233,0.476,1.496,1.042,0.901,0.514,0.237,0.025,0.213,0.261,0.766,0.549,1.467,1.382,0.833,0.249,0.476
442.7,1009.95,GC B cell,core,57.08,18.78,0.591,0.98,0.533,1.213,2.773,0.24,0.078,0.572,1.101,0.694,1.265,0.88,0.801,0.748,0.06,0.886,0.287,0.124,0.153,0.248,0.931,0.429,0.442,0.62,1.435
411.3,1042.38,Tingible-body macrophage,core,102.54,21.59,1.246,1.469,0.59,1.302,0.159,0.723,1.234,0.135,1.498,0.599,0.749,1.419,1.38,2.656,0.684,1.103,0.69,1.41,0.3,1.463,0.932,0.921,1.025,0.397,0.666
463.78,1075.52,B cell,core,94.97,25.64,3.038,0.668,0.976,1.179,0.774,1.416,1.214,1.338,0.798,0.194,0.259,0.219,0.801,1.426,0.829,0.645,0.169,0.563,0.276,0.685,0.688,1.401,0.594,1.325,0.063
445.08,1034.28,B cell,core,36.89,41.22,3.434,1.434,0.356,0.134,1.136,0.923,0.524,0.587,0.492,0.995,1.299,0.45,1.365,0.628,0.737,0.385,0.13,0.302,0.376,0.657,0.741,1.267,0.539,1.148,0.381
390.42,1061.07,CD4 T cell,core,90.47,30.02,0.732,0.359,1.236,0.709,0.197,0.15,0.756,2.619,0.414,0.352,1.245,1.026,0.215,1.212,0.086,1.265,1.255,0.186,1.487,1.351,0.268,0.98,0.697,0.217,0.31
444.08,1016.59,FDC,core,117.35,35.73,0.721,2.232,0.573,0.875,1.179,1.026,0.173,0.414,0.94,1.143,1.302,0.542,0.688,0.072,0.778,0.456,0.789,0.901,0.257,0.114,1.07,1.083,1.481,0.756,0.101
437.32,1049.52,B cell,core,67.57,37.24,4.385,1.097,1.391,0.986,0.607,1.367,0.575,1.104,0.329,0.415,0.908,0.441,1.29,0.775,1.393,0.902,0.865,0.76,0.291,0.526,1.344,1.016,1.155,0.623,0.303
445.64,1032.31,Mantle B cell,core,91.47,18.56,3.213,1.396,0.301,1.473,1.012,0.3,0.022,1.393,1.013,1.084,0.62,0.132,0.718,0.965,0.416,1.439,1.161,0.028,0.442,1.351,1.121,1.204,0.282,1.321,0.988
425.46,1017.28,GC B cell,core,80.99,30.51,1.077,0.627,1.325,1.241,2.188,0.54,0.659,0.497,0.468,0.018,0.388,1.044,0.813,0.496,0.489,0.27,0.115,0.232,0.933,1.394,1.03,0.518,0.844,0.2,0.124
461.97,1081.98,Mantle B cell,core,67.52,24.39,4.43,0.765,0.974,0.047,0.407,0.799,1.016,1.023,0.992,0.11,0.086,1.29,0.221,0.544,1.261,0.067,1.287,0.981,0.581,0.36,0.782,1.237,0.303,0.37,0.75
461.23,1011.29,Tingible-body macrophage,core,44.19,24.93,1.01,0.822,0.651,0.982,1.248,0.216,0.405,0.316,1.215,0.486,0.673,0.77,1.435,4.333,0.277,1.303,0.686,0.551,1.416,0.161,0.023,1.36,1.23,0.806,0.399
435.65,1049.0,Tingible-body macrophage,core,51.55,21.34,0.009,0.689,0.679,1.473,0.569,0.798,0.227,0.423,0.344,1.46,0.191,0.963,1.248,4.74,1.058,0.271,1.38,0.774,0.792,1.339,0.024,1.079,1.142,1.005,0.291
457.1,958.9,Tingible-body macrophage,core,115.61,43.67,0.719,1.275,0.807,0.342,0.557,0.948,1.086,0.462,0.284,1.171,0.455,0.369,0.432,2.259,0.201,0.578,0.282,0.971,0.155,0.535,1.423,0.687,1.338,0.342,1.179
414.86,1006.16,Mantle B cell,core,92.77,20.75,3.199,1.207,0.981,1.165,0.38,1.171,0.338,0.759,0.593,0.32,0.387,1.327,0.092,0.737,0.724,0.167,0.125,0.655,0.537,0.388,0.383,0.343,0.957,1.466,0.46
456.07,1057.26,Tingible-body macrophage,core,85.94,36.66,0.006,0.493,1.319,0.08,1.337,0.922,1.249,0.842,1.066,1.33,0.258,0.165,0.857,4.194,0.781,0.54,1.47,0.906,0.916,0.043,0.415,0.424,1.489,0.207,0.758
412.3,1030.73,B cell,core,31.83,17.73,2.587,0.824,0.78,0.61,1.378,0.601,0.319,0.902,0.873,1.177,0.84,0.012,0.726,0.276,0.352,1.155,1.444,1.309,0.353,0.639,1.291,1.262,0.087,0.418,0.888
366.49,1006.57,CD4 T cell,core,47.78,30.14,0.849,0.898,0.781,1.191,0.976,1.024,1.355,3.693,0.057,0.798,0.669,1.362,0.463,1.015,1.043,0.358,0.013,0.628,0.303,0.286,0.691,0.269,0.84,0.924,0.705
460.84,968.2,Tingible-body macrophage,core,81.53,28.37,0.165,0.487,1.076,0.886,0.58,1.25,1.343,0.844,0.375,1.444,0.721,0.519,0.19,4.631,1.036,0.107,0.272,1.387,0.113,1.014,0.854,0.75,1.037,0.505,0.939
409.38,1011.57,Tingible-body macrophage,core,57.55,23.91,1.074,0.852,0.177,1.302,0.617,0.37,0.224,1.387,1.096,0.464,0.289,1.277,0.22,3.384,1.002,1.407,1.029,0.161,0.78,1.367,0.405,0.132,0.088,1.251,1.401
458.49,1099.24,Macrophage,peri,52.22,30.19,0.708,0.8,0.158,1.462,0.939,0.859,1.24,0.073,0.88,0.554,0.962,1.407,3.84,0.26,0.527,0.801,1.243,1.101,0.824,0.289,0.755,0.66,0.17,1.372,1.262
379.97,1102.69,CD8 T cell,peri,83.65,37.66,0.905,0.84,1.388,0.857,1.174,0.333,0.829,0.486,3.05,1.436,0.368,0.935,0.107,0.822,1.478,0.21,1.094,0.773,1.49,0.613,1.241,0.895,1.2,1.278,0.972
459.45,938.84,CD4 T cell,peri,46.43,27.16,0.684,0.126,0.174,0.968,0.593,1.015,0.781,3.728,0.307,1.271,0.408,0.947,0.153,1.445,0.229,0.756,1.218,0.349,0.968,0.612,1.444,0.201,0.287,0.818,1.022
504.73,1057.35,Macrophage,peri,34.16,17.95,1.442,0.6,0.077,0.018,0.494,0.393,1.426,1.17,0.551,0.39,0.102,0.185,4.088,0.085,1.178,0.592,1.025,0.925,0.163,1.134,1.316,0.166,1.456,1.209,0.908
499.86,967.79,Macrophage,peri,102.05,41.62,0.327,0.821,0.517,0.281,1.172,1.014,0.103,1.003,0.019,0.144,0.621,0.053,4.924,1.025,0.388,1.046,0.107,0.133,0.747,0.043,1.137,1.337,0.01,1.199,0.854
478.77,945.53,Endothelial,peri,61.49,32.33,1.359,0.13,1.206,1.017,0.544,0.656,0.169,0.466,1.072,0.827,1.391,0.383,0.344,1.106,1.435,0.551,0.59,0.082,0.352,4.74,1.465,0.736,1.281,0.325,0.972
417.5,939.96,Stromal,peri,84.61,13.08,0.389,0.89,0.389,0.241,0.242,1.174,0.69,0.834,0.953,0.488,0.986,0.678,0.139,0.785,0.749,1.033,1.44,0.072,0.925,1.055,0.72,0.648,1.067,0.812,3.966
359.8,1095.51,Dendritic cell,peri,41.05,33.54,0.783,0.956,0.18,0.3,0.484,0.899,0.189,1.15,1.023,1.205,0.362,0.812,1.288,0.655,4.955,0.615,1.11,0.942,1.127,1.454,1.168,0.859,0.382,0.77,1.42
500.13,1032.36,CD8 T cell,peri,106.12,22.65,0.557,0.145,0.976,0.748,0.578,1.277,0.534,0.371,4.357,0.034,1.084,0.968,0.624,1.226,0.497,0.321,0.05,0.267,0.674,0.496,0.666,0.081,0.039,1.014,0.623
330.2,1045.38,Endothelial,peri,87.6,24.14,1.209,0.55,0.374,0.703,0.971,1.257,1.233,0.053,0.246,0.507,0.09,0.671,0.679,0.785,0.525,0.359,0.883,0.085,0.06,3.989,0.286,0.239,0.37,0.862,0.359
504.26,979.66,CD8 T cell,peri,102.57,43.23,0.208,0.344,0.164,1.068,0.288,0.678,0.139,1.315,2.616,0.997,1.048,0.543,0.284,0.027,0.615,1.362,0.041,0.291,0.79,0.111,0.445,1.127,0.322,0.457,0.423
350.26,976.13,CD4 T cell,peri,53.07,43.41,1.035,1.079,1.225,0.204,0.298,0.511,0.643,4.82,0.131,0.448,0.173,1.207,1.066,1.212,0.476,0.788,1.33,0.03,1.2,1.151,0.652,1.162,1.137,0.269,1.452
335.65,996.03,CD8 T cell,peri,45.03,39.82,1.162,1.373,0.384,0.183,1.258,0.663,0.827,0.719,4.872,0.852,1.057,1.152,0.004,0.841,0.906,0.156,0.251,0.101,0.621,1.164,0.368,1.308,0.101,0.517,0.348
337.42,1011.35,Stromal,peri,44.99,42.36,0.197,0.912,1.0,0.663,1.188,1.15,1.012,1.128,0.643,0.233,0.793,0.693,0.223,1.044,0.666,1.013,0.287,0.35,0.141,1.362,1.035,0.463,0.078,0.505,4.697
444.01,1096.36,Dendritic cell,peri,84.56,30.24,0.199,0.028,0.362,1.155,0.718,1.188,0.139,1.123,0.205,0.484,1.402,1.096,1.096,0.969,4.835,0.941,0.645,1.186,1.011,1.334,1.255,1.259,0.142,0.031,0.573
461.98,940.04,Endothelial,peri,94.27,22.44,0.711,1.301,1.21,0.092,1.498,0.782,0.434,0.646,1.415,1.344,0.533,0.956,0.108,1.188,0.113,1.075,0.475,0.228,0.216,2.747,0.333,0.705,0.234,0.735,1.23
487.51,1087.64,CD4 T cell,peri,87.9,35.11,0.516,0.958,1.428,1.084,0.496,0.923,1.124,2.96,1.432,0.34,0.056,0.798,0.711,0.233,0.725,0.408,1.22,0.737,0.787,0.216,1.42,0.38,0.875,1.165,0.78
474.2,1084.76,CD4 T cell,peri,56.14,10.23,0.034,0.932,1.498,0.409,1.407,0.578,1.37,3.703,0.476,1.27,1.363,1.203,1.023,0.466,1.477,0.86,1.229,0.598,1.406,0.934,1.067,0.214,0.621,0.145,0.531
335.78,1060.31,CD8 T cell,peri,50.2,17.63,0.569,1.166,0.582,0.824,0.454,0.13,1.172,0.77,3.229,1.177,1.168,0.571,0.44,0.339,0.702,0.905,1.293,1.497,1.094,0.851,0.433,0.875,0.426,1.305,0.341
427.94,939.0,CD4 T cell,peri,102.02,39.13,0.066,1.366,1.348,0.564,1.38,0.343,0.379,3.192,0.325,1.36,1.456,0.184,0.672,0.636,1.483,1.479,0.093,1.433,0.97,0.707,0.655,1.283,0.193,0.597,0.15
473.03,1085.56,Macrophage,peri,92.64,13.67,1.051,0.259,0.074,1.301,0.036,1.336,0.899,0.593,0.45,0.589,1.345,0.869,2.308,0.843,0.468,1.353,0.239,0.743,0.035,0.396,1.063,0.921,1.378,0.233,0.697
498.69,980.55,Plasma cell,peri,69.24,42.28,0.553,0.598,1.31,1.139,0.582,1.225,0.568,0.121,0.343,0.637,0.664,0.263,1.056,0.358,0.975,0.791,2.464,1.339,1.067,0.922,1.024,0.775,1.49,1.225,0.236
472.24,1085.93,Plasma cell,peri,32.77,35.72,1.499,1.121,0.816,0.249,0.048,0.496,0.285,1.326,0.776,0.758,0.918,0.74,0.357,1.101,1.107,1.363,2.829,0.196,1.444,0.023,0.235,1.061,1.294,1.415,0.893
369.85,958.31,Macrophage,peri,84.57,15.34,1.425,0.279,0.905,0.627,0.923,0.176,1.347,0.441,0.962,0.351,0.27,1.438,3.484,1.432,1.291,0.836,0.843,0.045,1.156,1.024,0.879,1.22,0.706,0.574,1.111
445.37,1099.03,Endothelial,peri,43.59,39.18,1.204,1.491,1.461,0.828,1.177,0.181,0.494,1.409,0.445,0.238,0.651,1.152,1.481,0.048,0.955,1.26,1.224,1.379,0.969,4.122,0.604,0.886,0.824,0.663,0.673
399.92,941.3,Macrophage,peri,89.36,25.42,1.262,0.636,1.271,0.598,1.49,0.586,1.476,0.577,0.631,0.261,1.179,0.118,4.436,0.747,1.292,0.931,1.421,0.772,0.339,1.386,1.341,1.26,0.9,0.395,0.026
326.85,1012.79,Macrophage,peri,33.15,31.08,0.347,0.031,0.142,1.483,0.313,1.466,0.042,1.008,0.79,0.742,0.0,0.851,4.815,1.252,1.246,1.216,0.089,1.315,0.785,1.304,1.363,0.122,0.615,0.758,0.903
339.69,1025.22,Endothelial,peri,58.39,34.8,1.092,0.172,0.156,0.732,1.435,1.247,0.997,0.594,1.427,0.711,0.208,0.897,0.14,1.298,0.754,1.106,1.276,1.183,1.187,4.959,0.579,0.043,0.381,0.976,0.475
