X_centroid,Y_centroid,phenotype,cell_region,Cell Area,Nucleus Area,CD20,CD21,CD23,CD35,BCL6,Ki67,CD3e,CD4,CD8a,FOXP3,PD1,CXCR5,CD68,CD163,CD11c,HLADR,CD138,CD56,MPO,CD31,CD34,PDPN,LYVE1,SMA,Vimentin
1013.02,1006.5,Tingible-body macrophage,core,57.05,23.35,0.34,1.055,1.428,0.413,1.4,0.903,0.218,0.513,0.603,0.171,1.222,0.746,1.345,2.065,1.098,0.869,0.182,0.4,0.492,0.075,0.237,1.048,0.086,0.601,0.072
1026.64,899.77,CD4 T cell,core,71.95,32.84,1.492,0.88,1.202,1.02,0.28,1.102,0.36,3.357,1.381,0.952,1.312,0.875,1.285,0.18,1.108,1.011,0.396,1.481,0.196,0.164,0.296,0.802,0.987,0.299,1.008
1011.74,990.16,B cell,core,94.39,21.02,2.628,0.197,0.485,1.236,0.841,1.464,0.536,0.159,0.587,0.552,0.071,0.54,1.215,0.677,0.73,0.704,0.87,0.203,1.061,1.331,0.018,0.826,0.525,0.836,0.898
1015.73,908.97,GC B cell,core,69.61,36.39,0.94,1.305,1.332,0.309,4.409,0.399,1.3,0.832,0.613,0.705,0.974,1.431,0.081,1.366,0.633,0.561,0.579,1.344,0.643,0.159,1.498,1.034,0.072,1.359,0.536
1047.21,992.86,B cell,core,89.85,30.37,3.356,0.907,1.239,0.442,1.39,0.427,0.178,1.019,0.356,1.172,1.295,0.633,0.1,0.274,1.129,1.413,0.707,0.619,1.05,0.546,0.318,0.178,0.87,1.157,0.325
1004.56,967.59,Tfh cell,core,53.4,12.47,0.317,1.333,1.115,0.916,0.935,0.461,0.873,0.637,1.237,1.232,4.027,1.225,0.599,0.518,0.446,0.666,0.195,1.366,0.401,0.698,0.343,0.078,0.248,0.65,0.962
968.03,911.37,FDC,core,61.07,18.17,0.951,3.422,1.102,1.195,0.236,0.162,1.5,0.636,0.154,0.684,0.673,0.481,0.657,0.627,0.462,1.443,1.453,0.066,0.652,0.426,0.011,0.734,0.538,0.221,1.353
936.42,974.67,Tfh cell,core,75.79,12.49,0.552,0.226,1.151,0.221,0.582,0.71,0.499,0.702,1.053,1.167,4.99,0.098,0.573,0.298,0.516,0.504,0.147,1.133,0.448,0.074,0.36,1.368,1.181,0.764,1.181
1068.09,994.36,B cell,core,62.19,31.89,4.581,1.214,1.407,0.025,1.148,1.364,0.707,0.263,0.732,0.68,0.613,1.263,0.411,1.399,0.387,0.805,1.188,0.259,0.754,0.732,0.644,0.164,0.595,0.529,0.78
991.74,969.1,B cell,core,119.97,11.09,4.666,0.093,0.582,0.077,1.114,0.468,0.021,1.241,0.978,0.02,0.209,0.494,1.107,0.981,1.164,0.761,0.366,0.74,0.37,0.19,0.457,1.481,0.221,0.188,1.275
999.23,1010.15,Tfh cell,core,119.84,39.07,0.608,0.348,0.999,0.863,0.105,1.45,0.544,1.427,1.33,0.192,3.689,0.678,1.306,1.184,0.448,1.14,1.207,0.388,0.599,1.434,0.879,1.325,0.395,0.381,0.226
970.42,994.16,Tingible-body macrophage,core,63.5,40.74,0.505,0.822,1.495,0.488,0.098,0.324,0.333,0.442,0.421,0.863,1.408,0.949,0.974,3.55,1.062,0.766,1.233,0.674,0.963,0.991,0.388,0.284,0.507,0.046,0.427
1005.67,973.5,FDC,core,73.02,36.09,0.413,4.896,0.422,1.149,0.573,1.29,0.124,1.315,1.203,0.995,0.484,0.988,0.042,0.685,1.434,1.24,1.043,0.386,0.678,1.193,0.699,1.253,1.034,1.151,1.126
1020.75,974.41,GC B cell,core,109.22,36.46,0.295,0.865,1.1,0.313,2.177,0.104,0.381,1.063,1.389,1.284,0.928,0.74,0.51,0.868,0.852,0.009,0.603,0.495,0.57,1.299,0.575,0.856,0.654,1.286,0.811
1059.06,962.2,CD4 T cell,core,40.74,23.57,0.67,1.113,0.867,0.433,1.113,1.333,1.088,2.248,0.849,1.259,0.467,0.882,1.408,1.475,0.428,0.366,0.14,0.186,1.392,0.351,0.922,1.127,1.262,1.265,1.281
1031.66,987.07,Tfh cell,core,36.22,25.37,1.018,0.89,0.544,0.703,1.045,0.16,0.358,1.138,0.705,1.028,4.423,1.136,1.473,0.165,0.292,1.226,0.794,1.172,0.201,0.796,0.366,0.405,1.421,1.333,1.497
1003.41,941.39,CD4 T cell,core,93.5,18.54,0.448,0.598,0.857,1.33,1.496,1.295,1.243,3.742,0.308,0.714,0.434,0.348,0.853,0.398,1.136,1.403,1.115,1.083,1.22,0.38,0.915,0.13,0.605,1.175,0.687
966.0,995.26,FDC,core,102.41,28.59,0.521,2.653,0.881,0.455,1.323,1.36,0.538,1.494,1.405,0.374,0.868,0.9,0.454,1.304,1.195,0.498,0.476,0.652,0.885,0.178,0.243,0.976,0.511,0.25,0.041
1014.16,915.5,Tingible-body macrophage,core,62.05,16.19,0.393,0.502,0.224,0.611,1.41,1.086,0.135,1.175,0.828,0.439,1.075,1.103,0.569,3.743,0.915,0.856,0.81,0.742,1.184,0.646,0.844,1.189,1.223,0.146,0.72
1010.91,977.61,Tingible-body macrophage,core,63.09,35.81,0.616,0.987,0.606,0.478,0.329,0.717,0.331,0.046,1.111,0.819,0.629,0.71,0.691,3.055,0.889,0.559,1.226,0.075,1.372,0.763,0.325,0.595,1.49,1.22,0.409
973.84,943.8,GC B cell,core,72.09,16.29,0.313,0.879,0.884,1.38,3.163,1.5,0.12,0.575,0.047,0.092,0.892,0.683,0.431,0.972,0.163,1.331,0.439,1.444,0.498,1.453,0.391,0.931,0.231,0.548,0.009
1016.09,979.66,Tingible-body macrophage,core,111.29,43.89,0.892,0.838,1.246,0.584,0.693,0.542,0.062,0.964,1.062,1.396,0.079,1.286,0.461,3.267,1.099,1.218,0.916,1.371,1.441,0.618,0.2,1.327,0.448,1.277,0.123
998.46,896.47,FDC,core,72.58,14.41,1.457,3.069,0.621,0.89,0.968,0.354,0.689,0.195,0.555,1.402,1.199,1.451,0.759,0.909,0.879,1.473,0.362,1.492,0.614,1.154,1.176,1.425,0.749,1.304,1.412
1000.41,938.32,Tingible-body macrophage,core,76.31,40.89,0.383,0.901,1.377,1.331,1.02,1.009,0.17,0.838,0.891,0.06,0.093,0.804,0.899,4.675,0.365,1.487,1.313,0.602,0.566,1.486,0.61,1.266,1.175,0.626,1.18
1018.03,995.21,GC B cell,core,53.05,27.62,0.099,0.997,1.21,0.172,4.324,0.289,0.624,0.753,0.497,0.823,0.047,0.286,0.741,1.443,1.082,1.152,0.065,0.973,0.702,0.491,1.164,0.339,0.194,0.627,0.478
1001.13,925.13,GC B cell,core,101.37,28.35,0.514,1.049,1.072,1.192,4.675,0.291,1.317,0.078,1.072,0.944,1.336,0.916,1.03,0.207,0.372,0.111,0.88,0.851,0.504,1.171,0.191,1.114,0.308,1.013,0.212
1037.57,990.9,GC B cell,core,88.14,31.52,1.244,1.312,0.369,0.477,2.542,0.833,0.625,0.323,0.057,1.213,1.451,0.183,0.511,0.285,0.63,0.828,0.007,1.029,1.154,1.33,0.17,0.854,1.091,1.416,0.388
1041.53,963.09,GC B cell,core,115.74,37.56,0.915,0.516,1.319,1.094,2.51,1.375,0.974,1.169,0.985,1.452,0.689,0.671,1.037,0.286,0.197,0.594,0.84,1.435,0.385,0.366,0.061,0.785,0.903,0.441,1.347
1034.24,956.46,Tingible-body macrophage,core,42.09,10.32,1.193,0.815,1.037,0.116,0.979,0.37,0.619,1.01,0.531,0.14,0.092,0.63,1.06,4.906,0.164,0.565,0.353,0.156,0.154,1.344,0.184,1.338,0.361,1.015,1.302
1031.37,970.85,B cell,core,114.25,22.6,2.491,0.437,1.312,0.638,1.153,1.047,0.647,0.502,1.183,1.0,1.349,0.338,0.95,0.362,0.395,0.693,0.94,1.125,0.643,0.968,1.406,1.392,0.863,0.105,1.499
1049.18,1006.14,Tingible-body macrophage,core,93.58,11.62,0.003,0.33,1.225,1.497,1.231,1.346,0.234,0.258,1.099,1.396,1.317,1.351,0.946,2.766,0.679,0.254,0.867,0.768,1.486,1.488,0.902,1.416,1.408,1.108,0.741
991.7,994.51,FDC,core,88.31,42.19,1.364,2.891,0.79,0.873,0.402,0.619,0.431,1.396,0.945,1.108,1.082,0.139,0.003,0.489,0.147,0.751,1.294,0.966,1.161,1.183,0.947,0.431,0.93,0.471,1.367
993.87,960.51,B cell,core,89.25,36.4,2.779,1.109,1.36,0.907,1.071,0.383,0.469,0.226,0.208,1.406,1.113,0.698,0.062,0.05,0.727,0.648,1.396,0.784,1.243,0.614,0.139,0.894,0.604,0.447,0.167
1002.98,978.44,Tingible-body macrophage,core,62.29,22.84,0.69,0.718,0.761,0.931,1.01,0.491,1.386,0.89,1.468,0.245,0.961,0.197,0.894,4.908,0.733,0.146,0.766,0.866,1.336,0.828,0.633,0.96,1.015,0.84,0.614
993.79,972.29,FDC,core,110.05,17.15,0.981,3.274,0.835,0.992,0.531,0.166,0.902,0.422,1.241,0.721,0.84,0.622,0.073,1.034,1.488,0.518,0.045,0.669,1.37,0.957,0.177,0.48,1.232,0.883,0.296
1029.61,925.23,Tfh cell,core,66.57,22.61,0.314,0.331,0.721,0.136,0.823,0.912,0.366,0.473,0.648,1.479,3.164,0.145,1.249,0.449,1.059,1.032,0.133,0.53,0.477,0.415,0.079,0.914,1.204,1.071,1.277
945.4,987.75,Tfh cell,core,84.33,15.16,0.731,0.353,0.504,1.048,0.041,0.383,1.418,1.331,0.345,0.051,3.131,0.823,0.155,1.341,1.162,0.386,0.448,0.847,0.21,0.587,0.476,0.435,0.946,0.96,0.899
1029.63,972.96,Mantle B cell,core,45.83,40.1,4.13,0.595,0.472,0.675,0.286,1.488,0.711,0.666,0.463,1.026,0.78,0.197,0.402,0.182,0.418,0.63,0.752,0.634,0.497,1.391,0.355,1.5,0.395,1.287,0.94
976.54,937.37,Tfh cell,core,117.91,43.41,1.309,0.924,0.255,0.233,0.473,0.286,0.311,0.764,0.774,0.985,4.193,0.365,0.048,0.176,0.88,1.22,0.79,0.005,1.17,1.295,0.359,0.658,0.38,1.026,1.408
993.19,939.64,FDC,core,53.3,43.45,0.267,4.018,0.239,0.65,1.347,1.277,0.417,0.4,1.11,0.629,0.285,0.296,1.363,0.374,0.273,0.56,1.441,0.685,0.265,1.218,0.527,0.34,0.056,1.049,0.837
967.08,1000.28,CD4 T cell,core,111.93,34.8,1.32,0.744,0.137,0.612,0.443,0.757,0.296,3.105,0.293,0.428,1.393,0.662,1.293,0.647,1.076,1.184,0.558,0.973,0.614,0.047,0.783,1.32,0.96,1.029,1.323
1004.33,928.16,CD4 T cell,core,61.27,41.37,0.079,0.683,0.878,0.233,0.673,0.772,1.137,4.516,0.636,0.388,0.424,0.905,1.392,0.588,0.516,0.641,0.567,1.368,0.7,0.055,1.289,0.593,0.547,0.985,0.832
1022.85,975.78,Tfh cell,core,88.82,16.35,0.589,0.439,0.115,0.432,0.95,0.423,0.156,0.58,1.329,1.052,3.653,0.609,0.181,0.082,0.226,1.057,0.879,0.372,0.205,1.258,0.137,0.236,0.501,1.227,1.302
991.58,894.68,Mantle B cell,core,61.05,28.43,2.975,0.385,0.602,0.07,1.321,0.816,1.008,1.111,0.153,1.264,0.564,0.637,0.222,0.869,0.567,1.27,0.907,0.877,0.559,1.14,1.208,1.163,1.105,0.306,0.773
967.6,930.72,B cell,core,96.5,15.11,4.207,0.655,0.25,1.041,0.706,0.861,1.218,0.533,0.843,0.024,0.128,0.006,0.713,1.433,1.412,0.191,0.669,0.287,0.377,1.178,0.745,1.068,0.013,0.986,0.943
1010.28,921.12,FDC,core,68.94,16.63,0.565,4.143,1.325,0.232,0.775,0.604,1.191,0.581,1.344,1.021,0.999,1.094,0.357,0.906,1.24,0.098,0.949,1.261,1.07,1.498,0.148,0.544,1.299,0.634,1.469
994.51,906.09,FDC,core,115.38,20.26,0.27,3.414,0.882,1.249,0.83,1.298,0.746,0.238,0.139,1.078,1.377,0.51,1.059,1.495,1.275,0.927,0.51,0.128,0.783,0.053,0.572,0.893,0.963,1.113,0.837
997.38,1010.42,FDC,core,75.72,24.27,0.356,2.745,0.62,0.857,0.727,0.646,0.466,0.012,0.86,1.403,1.481,0.053,0.083,1.046,1.137,0.215,1.127,0.574,0.739,0.851,0.353,0.727,0.441,0.473,1.341
1036.09,985.41,GC B cell,core,87.66,28.81,0.473,0.647,0.13,1.377,3.23,0.567,0.824,0.14,1.329,0.893,0.515,0.183,1.486,1.149,0.414,1.189,0.008,0.148,0.868,0.258,0.511,0.165,1.305,0.26,0.345
988.91,965.84,Tfh cell,core,45.0,30.23,0.61,1.365,0.028,1.025,0.048,1.145,1.483,1.196,0.274,1.493,3.728,0.214,1.118,1.422,1.418,0.908,0.747,0.273,0.597,0.068,0.06,0.875,0.348,0.628,0.716
1000.03,1035.32,CD4 T cell,core,104.62,37.76,0.5,0.289,1.043,1.009,0.538,0.286,0.481,3.152,0.868,0.544,0.627,0.684,0.973,1.131,0.764,0.928,1.228,1.349,1.112,0.716,0.461,0.435,0.519,1.15,0.804
958.38,959.72,B cell,core,56.04,27.12,3.653,1.242,0.096,0.891,0.44,0.914,0.489,0.106,0.463,0.928,1.118,1.191,0.424,0.449,1.245,0.851,0.423,0.175,0.69,1.072,1.226,0.235,1.369,0.067,0.474
994.85,946.89,Tfh cell,core,69.55,12.85,1.141,1.381,0.314,0.593,0.195,0.491,0.891,0.093,1.386,0.161,3.061,1.084,1.498,0.691,1.438,1.362,0.247,0.888,0.879,1.003,0.889,0.77,0.268,1.204,0.845
1023.88,930.12,FDC,core,90.92,11.78,0.111,4.236,1.433,0.356,1.041,0.226,1.303,1.19,1.366,0.358,0.282,1.398,0.411,1.496,0.02,1.303,0.624,1.439,0.15,0.364,1.401,0.085,1.396,0.59,0.274
1066.04,930.31,Tingible-body macrophage,core,75.57,35.06,1.197,0.86,0.453,1.408,1.122,0.313,0.384,1.201,0.903,0.561,0.908,0.654,1.423,2.558,0.974,0.967,0.37,0.285,0.205,0.957,0.858,0.086,1.302,1.016,0.311
1007.54,977.31,Tingible-body macrophage,core,72.67,43.03,1.232,0.508,0.553,1.251,0.86,1.253,0.417,0.448,1.416,0.83,0.845,0.706,1.256,4.96,0.083,0.677,0.647,1.023,1.413,1.455,0.417,0.806,0.312,1.372,1.023
1006.81,925.25,GC B cell,core,97.4,28.33,0.179,0.299,0.227,0.134,2.489,0.425,1.377,0.488,0.708,0.832,0.109,0.144,0.261,1.496,1.35,1.338,0.483,1.112,0.385,1.074,0.667,0.635,0.401,1.192,1.252
973.39,913.97,Tfh cell,core,66.95,40.25,0.701,1.007,0.801,0.142,1.35,0.824,0.119,1.45,1.239,0.007,4.728,0.671,0.664,1.224,1.18,0.215,1.327,1.322,0.325,0.703,0.61,0.011,1.318,1.245,0.18
1031.66,906.66,B cell,core,57.86,40.28,3.323,1.172,0.259,0.797,0.107,0.117,0.345,0.592,0.264,0.671,0.521,1.157,1.218,1.007,0.523,0.133,1.372,0.695,0.35,0.801,0.188,0.951,0.45,1.232,0.49
954.25,952.24,Tfh cell,core,66.43,33.36,0.986,0.237,1.096,0.821,0.594,1.001,0.424,1.201,1.334,0.576,3.812,0.353,0.027,0.835,1.43,0.057,0.242,0.921,1.185,0.371,0.388,1.359,0.319,0.149,0.062
990.23,952.91,CD4 T cell,core,113.84,33.05,1.355,0.665,0.397,0.082,0.12,0.333,0.156,4.323,1.271,0.583,0.102,0.592,0.738,0.913,0.93,1.063,1.196,1.258,0.81,1.333,0.229,1.371,0.562,1.437,0.177
1049.55,931.41,Mantle B cell,core,93.53,44.1,4.892,0.017,1.009,1.069,0.386,1.325,1.305,0.565,1.41,1.088,0.158,0.504,1.48,0.594,1.148,0.538,0.791,1.012,1.479,0.929,0.696,0.238,0.856,1.348,0.087
1048.43,1021.0,Mantle B cell,core,86.57,13.9,2.09,1.446,0.283,0.869,0.166,0.495,1.061,0.201,0.635,0.589,0.533,0.983,1.055,0.075,1.25,1.062,1.256,1.055,0.137,0.412,1.118,0.952,0.643,1.108,0.982
1011.86,966.38,FDC,core,55.29,18.91,0.68,3.371,1.085,0.471,1.121,0.405,0.546,1.475,1.409,0.402,0.966,0.518,1.329,0.373,0.048,0.924,1.255,1.459,0.005,1.37,0.064,1.04,1.405,0.502,0.154
1020.82,993.95,Tingible-body macrophage,core,41.36,13.71,0.319,1.323,0.228,1.085,1.145,0.692,0.847,0.813,0.164,1.085,0.005,1.489,0.212,3.746,1.051,1.127,0.41,0.87,1.051,1.106,1.132,0.488,0.047,0.704,0.072
965.64,885.61,Endothelial,peri,104.93,35.35,1.336,1.048,0.757,0.433,0.328,1.329,0.6,0.002,0.817,0.115,1.266,0.325,0.204,0.981,0.249,1.007,1.113,0.776,0.522,3.012,1.051,0.673,0.274,1.04,0.293
963.06,896.27,Macrophage,peri,60.42,12.31,0.764,0.182,0.339,1.345,0.416,1.214,0.018,0.327,1.311,0.016,0.43,0.036,4.09,0.056,1.325,1.37,0.255,0.339,0.327,0.413,0.204,0.47,1.244,0.921,0.992
1093.99,972.51,CD8 T cell,peri,61.75,28.74,0.363,0.966,0.577,1.465,0.876,0.069,0.185,0.516,4.508,0.523,0.639,0.517,0.714,1.054,0.955,0.832,0.891,0.169,0.723,0.026,1.254,0.83,0.813,0.184,0.511
917.17,936.5,CD4 T cell,peri,89.63,25.67,0.918,0.959,0.659,0.245,1.469,0.838,1.308,4.524,0.234,1.211,0.7,0.026,1.023,0.847,0.317,1.356,0.192,0.235,1.004,1.183,0.701,0.468,1.409,0.363,1.169
975.65,895.22,Dendritic cell,peri,82.62,23.47,1.078,0.029,1.328,0.913,0.939,0.583,1.134,1.434,1.041,0.961,0.625,0.227,0.07,0.29,3.32,1.478,0.195,1.279,1.338,0.922,0.019,0.543,1.107,0.482,1.068
1006.51,1045.36,Lymphatic,peri,88.99,38.37,1.381,0.986,1.209,1.113,0.207,0.174,0.361,0.049,0.92,0.38,1.179,0.417,0.056,1.362,0.425,0.822,1.15,0.451,1.02,0.555,1.211,2.798,0.272,1.271,1.258
1095.57,948.76,Stromal,peri,95.35,41.81,0.221,1.207,1.341,1.324,0.714,1.142,1.036,0.687,0.613,1.435,0.684,1.048,1.202,0.84,0.626,0.692,0.473,0.361,1.312,0.328,1.2,1.026,0.555,0.288,4.621
918.04,932.95,CD8 T cell,peri,31.01,20.48,0.958,1.163,1.309,0.391,0.627,0.604,1.117,1.04,2.902,0.894,1.151,1.381,0.558,0.277,0.129,0.128,1.477,0.126,0.625,0.822,1.156,0.065,0.75,0.053,0.268
1025.03,879.56,Dendritic cell,peri,101.84,18.52,1.294,1.22,0.742,1.033,1.186,0.521,0.821,0.846,0.316,0.869,0.219,1.029,0.876,0.892,2.378,0.384,0.509,0.088,1.264,0.763,0.196,0.331,1.251,0.416,0.398
1014.9,1056.48,Lymphatic,peri,71.6,36.15,0.745,1.205,0.889,0.646,1.46,0.46,0.221,0.107,1.485,0.486,0.758,0.733,1.426,0.612,1.162,1.275,0.042,0.589,0.523,0.709,1.483,4.344,0.385,0.072,1.006
1072.4,1011.78,Lymphatic,peri,48.42,20.33,0.538,1.394,1.09,0.825,1.444,0.814,0.372,0.857,0.844,0.665,0.06,0.103,1.104,0.512,1.217,0.356,0.616,0.287,0.817,1.281,1.388,3.597,0.892,1.16,0.275
1031.28,1052.29,CD8 T cell,peri,48.79,11.26,0.687,0.4,0.777,0.61,0.012,0.059,0.818,0.714,3.877,0.541,0.168,1.323,0.36,0.074,0.578,0.129,1.403,0.643,1.407,0.894,1.159,1.118,1.123,1.004,0.176
1064.38,1037.51,Dendritic cell,peri,49.98,11.58,1.186,0.274,1.032,0.402,0.003,0.182,0.136,0.021,0.468,1.106,0.14,0.443,1.394,1.296,2.122,0.304,1.121,0.284,1.335,0.051,1.457,0.437,1.127,1.162,0.068
921.06,937.95,Macrophage,peri,81.77,31.23,0.077,0.943,0.14,0.18,0.43,0.695,0.881,0.629,0.586,0.528,0.663,0.933,2.015,0.215,1.1,1.168,0.075,0.58,0.003,0.096,1.396,1.131,1.351,1.13,0.592
1008.9,1052.05,CD8 T cell,peri,83.08,32.13,1.463,0.792,0.894,0.964,1.447,0.147,0.748,0.9,2.422,0.369,0.598,1.087,0.073,0.01,0.908,0.868,0.401,1.094,0.392,0.882,0.363,1.044,0.363,1.349,0.037
924.59,1008.55,Stromal,peri,71.24,44.78,1.189,1.038,0.111,0.355,0.772,1.457,0.732,1.435,1.432,0.313,1.152,0.406,1.291,1.319,0.719,1.319,0.307,0.873,0.725,0.437,0.588,0.571,0.852,0.187,2.755
969.34,883.63,Endothelial,peri,66.18,16.39,1.203,0.563,1.256,0.573,0.197,0.407,1.11,0.453,0.248,1.243,0.814,0.541,0.371,0.523,0.783,0.592,0.06,1.329,0.748,2.583,0.301,1.054,0.16,0.598,0.906
961.02,884.06,CD4 T cell,peri,48.1,11.16,0.102,0.508,1.052,0.318,0.158,0.501,0.418,3.393,1.427,0.024,1.298,0.582,0.081,0.66,0.092,0.538,1.393,0.629,0.483,0.323,1.021,0.288,0.794,0.267,1.233
