X_centroid,Y_centroid,phenotype,cell_region,Cell Area,Nucleus Area,CD20,CD21,CD23,CD35,BCL6,Ki67,CD3e,CD4,CD8a,FOXP3,PD1,CXCR5,CD68,CD163,CD11c,HLADR,CD138,CD56,MPO,CD31,CD34,PDPN,LYVE1,SMA,Vimentin
1626.3,1035.78,CD4 T cell,core,97.95,26.72,0.699,1.058,1.244,0.564,0.291,0.907,1.441,4.385,0.652,0.748,0.642,1.464,0.873,1.36,0.156,0.038,1.143,1.49,1.131,1.488,0.256,0.285,0.421,0.541,0.415
1615.58,1018.36,Tfh cell,core,75.09,20.21,0.376,0.831,0.836,0.576,1.115,0.813,0.253,0.179,1.404,1.338,4.122,0.94,0.958,1.027,0.211,0.715,1.181,0.577,1.063,0.168,0.462,0.495,0.987,0.593,1.462
1595.2,1011.58,Mantle B cell,core,42.86,17.01,4.526,0.499,0.123,0.605,1.35,1.052,1.268,1.272,0.754,0.123,0.55,0.802,1.276,0.652,0.282,1.002,0.246,0.067,0.088,1.232,0.203,0.071,0.308,1.318,0.812
1587.15,994.3,FDC,core,69.44,10.35,1.035,4.095,1.496,1.403,0.677,0.546,0.429,0.283,0.913,0.042,0.446,0.229,1.317,1.41,0.727,0.418,0.466,1.024,0.258,0.767,0.517,1.064,0.8,1.185,0.289
1592.67,1000.3,Tfh cell,core,79.53,34.56,0.78,0.628,0.657,1.5,0.322,1.315,0.801,1.067,1.374,0.099,2.794,1.287,1.049,1.315,0.383,1.245,1.313,0.726,1.033,0.153,0.52,0.159,1.184,0.233,0.901
1579.64,985.02,CD4 T cell,core,32.11,27.21,0.32,0.304,0.947,1.126,1.17,1.131,1.451,3.994,1.107,0.813,0.903,0.091,0.576,1.22,0.123,0.234,0.613,0.234,0.306,0.073,0.054,1.191,0.298,0.348,1.145
1646.46,1002.4,CD4 T cell,core,103.84,15.9,1.13,0.766,0.736,0.298,0.797,0.137,1.343,2.679,0.895,0.087,0.697,0.734,1.417,1.44,1.344,0.51,0.395,1.214,0.08,1.104,1.191,0.911,1.07,1.095,0.536
1614.12,1025.75,Mantle B cell,core,63.38,25.92,2.072,1.387,0.615,0.489,1.039,0.44,0.245,0.072,0.851,0.839,1.203,0.38,1.323,1.064,0.066,0.097,0.536,1.404,0.412,0.936,0.487,1.1,0.655,1.393,0.161
1613.88,1006.91,GC B cell,core,32.62,10.14,1.001,0.039,0.237,0.298,2.221,0.062,0.273,0.436,1.209,0.415,0.806,0.286,0.046,0.868,0.951,1.382,0.423,1.188,1.38,0.17,0.004,0.238,0.091,0.744,0.682
1614.32,1008.19,GC B cell,core,67.81,22.06,0.357,1.075,0.591,1.092,3.568,1.057,1.148,0.313,0.461,0.62,0.672,1.2,0.144,0.017,1.057,0.964,0.803,0.479,0.504,0.188,0.351,1.229,0.389,0.77,1.36
1606.35,997.48,Tfh cell,core,106.67,14.33,0.002,0.201,0.63,0.795,1.374,0.304,0.391,1.452,0.989,0.751,3.13,0.6,0.314,0.049,0.212,0.467,0.696,0.263,1.233,0.704,0.178,1.273,1.229,0.235,0.357
1585.84,1025.35,GC B cell,core,54.83,37.36,1.227,1.349,0.658,1.146,2.927,0.848,1.323,0.957,1.011,0.303,0.572,0.176,0.996,1.364,0.448,0.525,1.316,1.206,0.292,1.285,1.486,1.035,1.149,1.095,0.018
1612.87,999.32,B cell,core,119.92,42.69,2.75,1.155,1.043,0.211,0.781,1.071,1.096,0.163,0.895,0.863,1.416,0.841,0.037,0.709,0.832,0.271,0.074,1.04,0.48,0.518,1.3,0.742,0.221,1.033,0.397
1606.35,1004.66,GC B cell,core,75.4,17.71,0.405,0.978,1.28,1.315,4.288,0.394,0.859,0.281,0.106,0.6,0.974,0.969,1.242,1.406,0.343,1.43,0.166,1.034,0.888,0.281,0.111,0.558,0.001,0.998,0.122
1628.18,999.07,FDC,core,64.42,27.43,0.372,3.04,1.441,1.204,0.741,0.618,1.433,0.06,1.052,0.77,0.253,0.376,1.17,0.104,0.862,0.459,0.52,0.982,1.299,1.284,1.186,0.001,0.218,0.806,1.248
1635.85,967.04,Tfh cell,core,64.23,24.24,1.408,0.946,1.2,1.154,0.245,1.316,0.859,1.358,0.096,0.554,2.228,0.416,0.724,1.323,0.65,0.464,0.197,0.793,1.227,0.801,0.567,0.417,0.724,1.042,0.042
1610.56,1023.22,GC B cell,core,47.64,36.2,0.797,0.862,1.234,0.685,3.038,1.071,0.686,0.172,0.796,0.489,0.184,0.136,1.252,0.202,0.371,0.735,1.33,0.524,0.785,1.424,0.158,1.284,0.317,1.385,0.284
1594.25,1009.16,Tingible-body macrophage,core,86.94,35.46,0.688,0.865,0.481,1.31,1.489,1.137,0.105,0.674,0.729,0.302,0.414,0.929,0.264,2.672,0.9,1.125,1.153,0.746,0.752,0.271,0.94,1.024,0.288,0.879,0.212
1595.18,1031.52,Mantle B cell,core,68.57,36.16,4.937,0.183,0.962,0.088,1.027,1.014,0.801,0.763,1.22,0.08,0.137,0.851,1.061,0.599,0.633,0.072,1.217,1.064,0.877,0.862,1.203,0.796,0.843,1.031,0.712
1635.63,1032.95,CD4 T cell,core,106.6,39.4,1.199,0.742,0.04,0.564,0.332,0.715,0.082,2.195,0.556,0.378,1.171,0.203,0.22,1.346,1.446,1.288,1.007,0.368,0.379,1.352,0.849,0.462,1.088,0.572,0.754
1581.68,1021.12,FDC,core,71.18,43.97,1.028,4.828,0.102,1.222,1.049,0.789,0.19,1.245,0.859,0.334,0.486,1.497,1.116,0.719,1.194,0.476,1.065,0.263,0.038,0.251,0.136,0.619,0.372,1.408,0.639
1600.12,993.6,Mantle B cell,core,66.98,30.77,4.096,0.231,0.036,0.987,0.397,0.872,1.488,0.386,0.479,0.426,1.088,1.319,1.044,0.372,1.266,0.76,1.074,0.774,0.914,0.993,0.734,0.975,0.858,0.842,1.101
1584.22,983.66,B cell,core,53.03,21.61,4.843,0.611,0.409,1.268,1.144,0.835,0.418,1.277,1.438,1.301,1.233,0.426,1.037,0.153,1.167,1.022,0.188,0.831,0.943,0.975,0.96,0.382,0.328,0.19,0.185
1612.06,1005.48,Tfh cell,core,76.17,40.46,0.05,0.852,0.294,0.806,1.097,1.101,0.201,0.816,0.681,0.818,2.168,0.006,1.15,0.305,0.44,0.873,0.289,0.693,0.688,0.09,1.118,0.548,1.266,1.175,0.922
1588.42,1026.2,Tfh cell,core,64.4,36.55,0.861,0.805,1.459,0.389,1.19,0.538,0.357,0.822,0.349,1.099,4.987,0.845,1.212,1.41,1.23,0.41,0.297,0.765,0.359,0.962,0.153,1.296,0.12,1.054,0.111
1614.1,1041.53,Tingible-body macrophage,core,40.66,35.67,0.337,1.089,0.969,0.015,1.18,0.746,0.376,1.108,0.641,0.189,0.779,1.171,0.199,3.516,0.501,1.31,1.309,0.739,1.038,0.836,1.21,0.326,0.863,0.709,1.325
1616.32,991.13,B cell,core,76.18,34.84,2.052,1.495,0.41,0.366,0.832,1.163,0.545,0.044,1.076,1.298,0.048,0.157,0.11,0.586,0.859,0.397,1.346,1.03,1.443,1.157,0.012,0.617,1.239,1.173,0.378
1571.83,1034.93,Lymphatic,peri,35.08,26.58,1.383,1.21,0.482,1.272,0.924,1.059,1.403,0.427,1.438,0.81,0.772,1.403,1.133,1.136,0.018,1.479,0.826,0.53,1.002,0.588,1.467,2.405,0.158,0.11,0.266
1676.54,997.56,CD4 T cell,peri,96.02,20.24,1.369,0.075,0.588,0.682,0.481,1.029,0.21,2.522,0.357,0.265,1.272,0.575,1.133,1.201,1.006,1.323,0.576,1.314,0.681,0.952,0.912,1.491,0.311,1.354,0.136
1563.38,997.57,Lymphatic,peri,39.41,12.18,0.922,1.267,0.584,0.056,1.431,0.22,1.186,0.407,0.425,1.002,0.727,1.314,1.156,0.255,0.786,1.066,0.04,1.142,1.306,0.995,0.027,4.49,0.903,0.489,1.404
1671.45,1026.87,CD8 T cell,peri,94.65,32.26,0.188,0.407,0.454,1.258,0.648,1.325,1.135,1.193,3.151,1.487,0.847,0.523,0.109,1.455,0.737,1.11,0.812,0.316,0.973,0.825,1.243,0.634,1.298,0.235,1.306
1664.98,989.46,Macrophage,peri,58.18,24.49,1.075,0.645,1.111,0.338,1.457,1.472,0.337,0.027,0.59,0.2,0.898,0.005,2.661,1.099,1.136,0.205,1.129,0.334,0.682,1.007,0.072,0.869,0.145,1.228,0.477
1601.91,944.08,Macrophage,peri,75.94,38.92,0.781,1.026,1.432,0.597,1.041,0.736,0.827,0.221,1.226,1.417,0.932,0.757,3.076,0.726,0.75,0.618,0.179,1.15,0.771,1.411,0.602,0.877,0.23,0.563,0.959
1619.11,948.25,Macrophage,peri,78.48,11.91,1.17,1.162,0.751,0.181,1.349,0.827,0.125,0.174,0.614,1.312,0.953,0.07,2.931,1.125,0.643,0.059,0.334,0.011,0.845,0.926,1.393,0.103,0.194,0.327,1.049
1610.0,1056.25,CD8 T cell,peri,112.35,43.3,0.666,0.385,0.734,1.117,0.896,0.843,1.181,1.218,4.136,0.665,1.315,0.109,0.249,1.185,1.214,1.214,0.576,1.458,0.655,1.153,0.403,0.465,1.462,0.75,0.356
1668.14,994.58,CD8 T cell,peri,41.18,11.55,1.451,0.425,0.994,0.32,0.214,0.468,0.423,0.799,3.13,0.502,1.242,0.351,0.557,1.392,0.674,0.053,0.262,1.451,0.674,0.077,0.545,0.738,0.117,0.064,1.367
1661.6,967.81,Endothelial,peri,101.09,33.7,1.45,0.361,0.527,0.094,0.44,0.046,0.389,1.326,0.06,1.012,1.027,1.393,1.454,1.139,0.109,0.79,0.742,1.267,1.327,4.877,0.427,1.313,1.051,0.193,0.165
1644.63,957.91,Stromal,peri,60.94,23.26,0.97,0.285,1.139,0.603,0.847,1.194,1.338,0.357,0.883,0.729,1.081,1.231,1.207,1.058,0.375,0.438,1.156,1.324,0.319,1.005,0.098,0.616,1.317,0.156,3.881
1650.36,957.43,Plasma cell,peri,73.49,40.08,0.674,0.527,0.32,1.187,1.272,0.505,0.303,1.08,0.631,0.541,0.051,0.326,1.215,1.061,0.197,1.007,3.597,0.197,1.353,0.185,0.277,1.107,0.246,1.08,1.031
1637.95,962.34,CD4 T cell,peri,53.6,11.24,1.291,0.245,1.138,0.296,0.851,1.093,0.972,3.93,1.277,0.388,0.196,1.148,0.31,0.904,1.456,0.638,0.533,1.096,1.307,0.585,1.026,0.326,0.827,0.438,0.117
1666.74,989.03,Plasma cell,peri,89.64,23.72,0.806,0.85,1.301,1.141,0.148,1.218,0.712,0.046,1.497,0.198,0.085,1.185,1.066,0.621,0.533,0.89,2.2,0.22,0.767,0.474,0.95,0.957,0.656,1.052,1.287
1577.55,1052.88,Plasma cell,peri,36.82,25.7,0.538,0.727,1.005,0.046,0.298,0.343,0.286,0.961,0.449,0.798,1.479,1.302,0.171,1.189,0.286,1.348,4.924,0.229,0.428,0.178,0.577,1.38,0.933,1.1,0.95
1657.12,1033.93,CD4 T cell,peri,63.73,19.5,1.357,0.581,0.215,1.404,1.348,0.544,0.65,4.102,0.939,1.259,0.792,0.884,0.436,1.244,0.256,1.347,0.266,0.336,0.352,0.329,0.897,0.026,0.735,1.221,1.42
1650.58,969.2,Plasma cell,peri,78.12,27.7,1.465,1.127,1.297,0.306,1.095,1.137,0.361,0.88,1.131,1.485,0.658,0.395,0.834,0.495,0.198,0.763,2.434,1.105,1.202,1.123,1.425,1.429,0.581,1.144,0.058
1629.44,950.63,Dendritic cell,peri,76.61,37.9,0.895,1.412,0.318,0.091,0.208,0.704,1.321,1.404,0.106,1.187,0.609,1.265,0.486,0.599,4.341,0.191,0.052,1.175,1.062,0.773,0.19,0.209,1.224,0.808,0.101
1633.82,1055.8,CD8 T cell,peri,108.85,43.14,1.24,0.282,0.789,0.204,0.617,0.602,0.641,0.07,4.888,0.163,0.15,0.918,1.04,0.9,0.052,0.04,0.826,0.27,1.338,0.977,0.695,1.328,1.161,0.288,0.198
1667.34,1019.81,CD8 T cell,peri,88.41,41.21,1.148,0.623,0.702,0.356,0.824,0.477,0.08,0.157,4.261,1.096,0.866,0.652,1.095,0.155,1.15,1.032,0.67,0.416,0.061,0.464,0.235,1.012,0.903,0.511,0.212
1641.86,958.8,Endothelial,peri,40.35,35.48,0.861,0.618,0.643,0.617,1.203,0.487,1.072,1.135,0.478,0.3,1.447,1.025,0.233,0.908,1.425,1.061,0.807,1.148,1.134,4.873,1.02,0.66,0.579,1.294,0.272
1590.09,944.04,Dendritic cell,peri,99.98,28.77,0.518,0.762,0.521,0.028,1.245,0.483,0.642,0.033,0.892,0.301,1.053,0.803,1.303,0.716,4.176,0.503,0.292,0.498,0.962,0.347,0.089,0.471,1.165,0.741,0.624
1652.93,1059.28,Stromal,peri,72.29,25.82,0.432,1.045,0.639,1.0,0.627,0.013,0.772,0.043,0.798,0.825,1.252,0.699,1.215,0.983,0.442,0.151,0.502,0.969,0.916,1.246,0.445,0.714,1.423,0.703,2.47
1552.67,1027.56,Dendritic cell,peri,42.92,40.9,1.283,0.335,0.532,0.319,0.684,1.06,0.463,0.755,0.82,1.159,1.204,0.115,1.158,0.243,4.574,0.692,1.329,0.548,0.839,0.416,0.38,0.852,1.468,1.275,1.041
1606.0,1056.83,Lymphatic,peri,60.53,11.48,0.318,0.777,0.562,1.482,0.998,0.196,0.327,0.948,1.04,1.44,0.42,0.899,0.05,1.255,0.031,0.805,1.274,0.25,0.045,0.977,0.453,3.196,0.765,0.173,1.299
