X_centroid,Y_centroid,phenotype,cell_region,Cell Area,Nucleus Area,CD20,CD21,CD23,CD35,BCL6,Ki67,CD3e,CD4,CD8a,FOXP3,PD1,CXCR5,CD68,CD163,CD11c,HLADR,CD138,CD56,MPO,CD31,CD34,PDPN,LYVE1,SMA,Vimentin
1552.58,974.61,FDC,core,78.61,16.97,1.239,2.816,0.483,0.419,1.071,0.188,1.107,0.244,0.906,1.404,1.057,1.015,1.451,0.86,1.286,0.853,1.274,1.056,0.469,0.413,1.362,1.234,1.339,0.479,0.182
1593.6,992.27,Tfh cell,core,45.68,11.26,1.249,0.685,0.925,0.926,0.669,1.305,0.429,1.077,1.423,0.292,4.576,0.688,0.737,1.077,1.081,0.671,1.423,0.715,1.011,0.165,0.592,0.179,0.901,0.458,0.107
1577.1,1012.24,FDC,core,115.99,24.95,0.468,3.383,1.243,0.289,0.025,0.058,0.659,1.187,1.325,1.187,0.65,0.602,1.138,0.908,0.641,0.319,0.439,0.408,0.32,0.185,1.159,1.426,0.201,0.84,0.277
1584.17,951.79,B cell,core,104.26,37.97,3.125,0.895,0.056,0.893,0.258,0.257,0.062,0.725,1.337,0.196,0.709,1.198,0.912,0.601,1.089,0.842,0.942,0.701,0.915,1.354,0.583,0.88,0.79,0.105,1.05
1588.06,995.33,Mantle B cell,core,93.6,32.62,4.026,1.098,0.105,0.848,1.36,0.617,0.737,0.783,0.848,0.066,1.262,0.985,0.718,0.447,0.594,1.476,0.606,0.512,0.796,0.491,0.511,0.167,1.249,1.01,0.086
1621.97,972.23,GC B cell,core,103.08,19.39,0.001,1.083,0.281,0.908,4.898,0.581,1.052,1.464,0.196,1.237,1.094,1.144,1.178,0.835,0.634,0.009,1.234,0.936,1.15,1.065,1.166,0.66,0.403,0.188,0.331
1592.32,995.64,FDC,core,58.89,40.59,0.897,2.994,1.081,1.096,1.412,1.323,1.306,1.305,0.811,0.067,0.944,0.631,0.09,0.226,0.414,0.261,0.584,1.48,0.479,0.068,0.764,0.133,0.23,0.212,1.442
1630.79,1007.33,FDC,core,87.81,41.44,0.579,4.88,0.508,0.163,0.713,0.604,0.874,0.399,0.478,1.463,1.439,1.272,1.269,0.645,1.425,0.154,0.697,0.684,0.143,1.288,0.616,0.548,0.334,1.007,0.738
1569.61,1007.17,Mantle B cell,core,91.64,13.72,2.258,0.278,0.607,0.905,1.031,0.332,1.121,0.929,0.632,0.479,0.107,0.39,0.358,0.415,0.348,0.151,0.33,0.293,0.652,0.758,0.041,0.139,0.15,1.095,0.333
1583.5,1029.88,GC B cell,core,76.61,29.72,1.12,1.452,0.04,1.349,3.196,0.271,1.157,1.367,0.886,0.378,0.965,0.527,0.191,1.468,1.078,0.65,0.824,1.199,1.386,0.498,1.044,0.102,1.333,0.719,0.11
1597.13,1021.34,FDC,core,92.73,36.73,0.162,2.584,1.072,0.092,1.345,0.236,1.327,0.684,0.556,1.445,0.611,1.449,0.934,0.875,1.433,1.102,1.019,1.35,0.551,0.222,0.053,1.425,1.376,0.206,1.296
1601.48,971.57,FDC,core,88.67,44.42,0.941,2.135,0.803,1.238,1.2,0.666,0.153,0.266,0.156,1.454,0.271,1.261,0.798,0.411,1.156,0.706,1.02,1.192,1.244,1.103,0.163,0.762,0.342,0.321,0.866
1581.5,967.98,GC B cell,core,85.0,23.04,0.91,0.793,1.392,0.214,4.728,1.364,1.088,0.574,0.681,1.323,0.457,0.305,0.52,0.781,0.929,0.159,0.869,1.392,0.193,1.049,1.422,0.636,1.123,0.151,0.461
1594.89,999.28,Tfh cell,core,81.09,40.14,0.112,0.405,0.412,0.767,0.09,0.259,0.117,0.466,1.435,1.248,4.936,0.842,0.394,0.543,0.553,0.668,0.631,1.06,0.183,1.114,0.712,1.426,0.28,1.062,0.034
1556.26,1027.34,FDC,core,113.14,15.69,1.426,3.812,1.498,0.742,0.415,0.013,0.192,1.417,1.125,0.025,1.323,0.916,0.975,0.668,0.916,0.275,0.473,0.135,1.265,0.748,0.447,0.572,1.476,0.421,1.499
1581.46,955.67,Tfh cell,core,66.0,17.73,0.958,0.946,1.176,0.916,0.928,0.721,1.431,1.478,1.036,1.174,2.348,0.405,0.657,0.224,0.441,0.195,1.082,0.649,0.434,1.304,0.852,0.546,0.271,1.231,1.31
1592.3,992.96,FDC,core,54.3,13.68,0.865,3.494,0.633,0.723,1.419,1.194,0.957,0.763,0.156,1.111,0.105,0.16,0.338,0.64,1.025,0.676,0.703,0.682,0.302,1.135,0.009,1.257,1.419,0.527,1.425
1668.97,992.58,Plasma cell,peri,103.71,34.41,0.517,1.48,1.413,1.415,0.757,0.757,0.027,1.392,1.183,0.151,0.461,1.372,1.318,0.628,1.345,0.648,2.33,0.64,1.31,0.66,0.123,0.504,0.482,0.857,0.638
1523.21,1036.9,CD8 T cell,peri,65.78,38.74,0.762,0.494,0.885,0.474,0.36,0.031,1.372,0.484,3.89,1.351,0.734,0.485,1.231,0.997,0.545,0.839,0.557,1.058,0.328,0.19,1.323,0.857,0.804,0.239,0.45
1556.59,1054.29,Endothelial,peri,64.27,14.1,1.248,1.485,1.295,0.493,0.102,0.919,0.985,0.276,0.102,0.013,0.55,1.38,0.396,0.579,1.356,0.705,0.687,0.054,0.325,3.217,0.218,0.658,1.287,1.385,0.079
1558.27,921.27,CD8 T cell,peri,43.69,37.1,0.096,0.975,1.041,0.005,1.295,1.375,1.414,0.068,4.942,0.702,0.309,1.382,0.101,0.538,0.538,0.381,0.534,0.262,0.863,0.57,0.583,1.403,0.61,0.263,1.357
1592.45,918.63,Macrophage,peri,67.76,12.55,0.016,0.395,0.48,0.21,0.234,1.476,0.943,0.632,1.373,0.595,0.547,1.418,4.115,1.187,0.747,0.229,0.205,0.804,0.78,1.388,0.917,0.501,0.555,0.237,0.326
1526.01,988.68,Plasma cell,peri,111.72,13.8,1.364,1.17,0.624,0.399,0.028,1.459,0.7,1.206,0.046,1.307,0.572,1.121,0.526,0.277,0.114,1.07,3.98,1.132,1.202,1.382,0.981,0.1,0.424,0.405,0.858
1536.89,1041.29,Dendritic cell,peri,101.04,31.21,0.38,0.025,0.629,0.38,0.881,1.21,0.16,0.302,1.417,0.418,0.551,1.229,0.881,0.442,2.456,1.097,0.67,0.007,1.273,0.921,0.279,1.218,0.006,1.219,1.162
1579.65,928.71,Dendritic cell,peri,42.84,32.95,1.404,1.38,0.305,1.338,0.619,1.201,0.468,0.021,1.343,0.558,1.133,1.293,1.492,0.728,4.477,0.939,0.123,1.468,1.313,1.226,1.079,1.134,0.425,0.636,0.995
1614.02,1072.37,Plasma cell,peri,83.42,37.51,1.328,1.179,1.452,0.179,1.069,0.316,0.165,0.979,1.485,0.663,1.415,1.206,1.396,0.799,0.108,0.914,4.025,0.104,0.358,1.38,1.15,1.161,1.197,0.358,0.135
1530.65,1006.16,Dendritic cell,peri,93.54,12.67,0.221,0.369,1.03,1.481,0.984,0.865,0.846,0.493,1.044,0.366,0.822,0.413,0.252,0.642,4.217,0.736,0.866,0.452,0.287,0.798,0.466,0.282,0.26,1.378,1.008
1648.54,960.14,Stromal,peri,78.92,22.85,1.288,0.187,1.093,0.664,1.259,1.153,0.626,0.326,0.271,1.381,0.919,0.642,0.975,0.333,0.521,0.065,1.453,1.456,0.727,1.049,1.129,0.915,1.221,0.25,2.146
1659.18,965.13,Lymphatic,peri,79.8,20.6,1.423,1.284,0.673,0.882,0.055,0.324,1.414,0.464,0.49,1.388,0.105,0.229,1.463,0.009,0.506,1.182,1.232,1.06,0.69,0.397,0.608,3.082,1.014,0.776,1.202
1650.03,1035.46,Stromal,peri,43.16,19.97,0.286,1.13,0.513,0.252,0.475,0.399,1.071,0.832,0.286,0.786,1.137,0.225,0.736,0.731,0.195,0.926,1.323,0.49,0.066,1.373,0.94,0.691,1.207,0.861,4.108
1532.28,947.32,Macrophage,peri,109.46,31.96,0.091,0.127,0.903,1.499,0.218,0.138,1.092,0.378,1.484,0.614,0.119,0.264,4.103,0.423,0.291,1.157,0.171,0.752,1.439,0.683,0.563,0.491,1.024,0.425,1.397
1622.01,922.67,Endothelial,peri,116.42,18.69,0.693,0.355,1.472,0.885,1.367,0.655,1.308,0.901,1.467,0.952,0.296,0.264,0.303,0.091,1.428,0.86,0.101,0.161,1.448,4.006,0.326,0.345,0.708,1.486,1.004
1600.12,1071.59,Stromal,peri,49.64,28.63,0.842,0.952,0.0,0.224,1.245,0.372,0.163,0.842,0.58,1.346,1.031,1.268,1.174,0.519,0.928,0.436,0.43,0.411,0.53,0.102,0.147,0.743,0.084,0.939,3.404
1537.64,1025.8,CD4 T cell,peri,79.39,37.08,0.088,1.063,0.82,1.421,1.254,0.477,0.368,4.582,1.267,1.089,0.637,0.882,1.0,0.225,0.519,0.062,0.491,1.368,0.998,0.72,0.231,0.246,1.109,1.465,0.715
1653.3,1037.96,CD4 T cell,peri,63.89,25.62,1.19,0.208,1.17,0.249,0.043,0.971,0.515,4.519,0.166,0.674,1.091,0.626,1.281,0.342,1.33,1.272,0.537,1.027,0.672,0.652,0.606,0.5,1.428,1.028,0.901
1518.65,994.22,Macrophage,peri,101.74,16.57,1.088,1.12,1.425,1.408,0.489,0.903,1.339,0.685,0.609,0.209,0.727,0.845,4.281,0.193,1.003,0.571,0.822,0.634,0.727,0.151,1.338,1.099,0.124,1.408,0.824
1619.65,1058.54,Plasma cell,peri,71.89,28.61,0.487,0.08,0.708,0.869,0.838,0.817,1.107,1.235,1.298,1.307,1.194,1.106,0.358,0.688,0.462,0.536,2.01,0.732,0.626,0.314,0.316,0.207,0.209,0.078,0.155
1656.02,1042.64,CD8 T cell,peri,101.17,38.29,0.229,1.335,1.467,1.279,0.539,1.173,0.783,1.343,2.639,0.702,0.612,0.213,1.155,0.334,0.311,1.079,1.036,1.39,1.244,0.97,1.275,0.294,0.931,1.083,1.252
1565.15,931.07,Lymphatic,peri,85.36,28.73,1.229,0.617,1.018,0.989,0.432,0.021,0.418,0.494,0.92,1.21,0.133,0.883,1.405,0.184,0.493,1.489,1.473,0.362,1.221,0.429,0.612,3.383,0.06,0.924,0.892
1652.56,1029.8,CD8 T cell,peri,69.77,11.33,0.636,1.315,1.499,0.178,0.394,0.887,0.888,0.242,2.551,0.423,1.251,0.437,1.158,1.074,0.965,0.246,0.239,1.092,0.449,0.867,0.478,1.491,0.492,0.052,1.049
1543.07,1052.82,Endothelial,peri,70.88,11.5,1.125,0.061,0.264,0.488,0.263,1.015,0.703,1.296,0.711,0.393,1.347,0.193,0.366,1.095,0.32,0.252,0.507,1.076,0.374,4.035,0.02,1.181,0.865,1.358,0.373
1620.12,919.76,Plasma cell,peri,117.95,30.61,0.956,1.181,0.094,1.127,1.38,0.773,0.633,0.212,0.791,0.855,0.47,1.401,0.514,0.501,0.248,1.128,4.077,0.502,0.867,0.545,0.49,0.352,0.502,0.043,0.611
1623.91,1065.02,Plasma cell,peri,111.58,35.03,0.494,0.489,1.22,1.224,0.131,0.933,0.929,1.093,0.997,0.6,1.258,0.856,0.732,0.657,1.046,0.786,4.592,0.784,0.113,1.38,1.224,0.431,0.579,1.095,0.588
1648.19,1042.07,CD4 T cell,peri,113.81,14.01,0.757,0.976,0.721,0.585,0.649,0.856,1.004,2.315,1.263,0.638,0.705,0.481,0.684,0.238,0.536,1.433,0.978,1.199,0.033,0.602,1.438,0.846,0.751,1.297,0.705
1573.45,1067.14,CD4 T cell,peri,76.28,38.39,1.302,1.059,0.104,1.492,0.497,0.741,1.291,4.631,0.98,0.414,0.377,0.527,0.225,0.267,0.37,0.373,0.355,0.204,1.304,1.427,1.346,0.277,0.433,0.678,0.012
