X_centroid,Y_centroid,phenotype,cell_region,Cell Area,Nucleus Area,CD20,CD21,CD23,CD35,BCL6,Ki67,CD3e,CD4,CD8a,FOXP3,PD1,CXCR5,CD68,CD163,CD11c,HLADR,CD138,CD56,MPO,CD31,CD34,PDPN,LYVE1,SMA,Vimentin
1619.81,431.35,CD4 T cell,core,65.43,21.62,0.773,1.034,0.507,0.405,0.632,0.42,0.569,4.537,0.063,0.432,0.176,0.345,1.214,0.583,0.678,0.454,1.427,1.302,0.087,0.384,0.642,1.14,0.477,0.273,0.212
1565.66,455.82,Mantle B cell,core,42.87,24.76,2.594,0.29,0.175,1.36,0.678,1.048,1.316,0.097,0.318,0.617,1.145,0.657,0.456,0.108,0.628,0.285,1.444,1.309,0.609,0.128,0.57,1.462,0.951,0.732,0.591
1685.12,418.77,Tfh cell,core,60.55,39.68,1.288,0.515,0.884,0.274,0.377,0.265,0.561,0.082,1.288,1.39,3.854,0.495,0.33,1.038,1.48,1.394,0.071,1.395,0.693,0.231,0.458,0.779,0.561,0.9,0.129
1621.66,427.23,Mantle B cell,core,100.05,32.68,3.823,0.85,0.587,0.861,0.208,0.385,0.346,0.627,0.555,0.595,0.592,0.565,1.215,0.696,0.911,0.849,0.83,1.333,1.422,0.052,0.607,1.484,0.311,0.758,0.554
1628.08,470.71,CD4 T cell,core,108.31,16.0,1.079,0.173,0.93,0.041,0.618,0.521,0.23,2.382,1.023,0.975,0.98,1.066,0.828,1.45,0.896,0.805,1.144,0.379,1.433,0.918,0.52,0.416,0.522,1.487,0.496
1612.5,447.75,Mantle B cell,core,52.19,24.3,2.957,1.275,1.418,0.018,0.592,1.291,0.436,0.036,1.3,1.147,0.049,1.119,0.639,0.911,0.237,0.506,1.434,0.671,0.586,1.286,0.906,0.748,0.069,1.061,0.398
1648.84,403.48,Mantle B cell,core,74.87,23.87,3.841,1.426,1.07,0.208,0.33,0.047,1.253,0.266,1.226,0.343,1.325,0.104,1.15,1.388,0.716,0.488,0.892,1.407,0.186,1.009,0.621,1.332,0.225,1.151,0.812
1634.63,471.4,GC B cell,core,33.28,24.76,1.392,0.256,0.112,1.013,2.057,0.978,0.707,0.133,0.117,0.658,1.348,0.262,1.042,1.153,1.216,1.048,0.922,1.039,0.725,0.807,1.334,1.213,0.137,0.502,0.399
1635.05,493.06,FDC,core,73.47,36.89,0.434,2.36,0.036,1.043,1.483,1.173,1.286,0.078,0.157,0.439,0.624,0.237,0.049,0.774,1.482,0.61,0.269,0.355,0.258,0.029,0.975,1.053,1.455,0.585,0.177
1671.64,452.52,GC B cell,core,97.28,39.01,0.083,0.213,0.984,0.078,3.91,1.427,0.652,1.416,0.363,1.051,1.439,0.395,1.362,1.342,1.338,0.605,0.051,0.421,0.598,0.471,1.028,0.976,0.326,0.715,1.287
1578.22,421.43,Mantle B cell,core,96.97,37.49,3.408,0.303,0.1,0.789,1.208,1.303,1.172,0.674,1.023,0.705,1.196,0.47,0.638,1.075,1.33,1.209,0.203,0.204,0.338,0.436,0.195,1.417,0.764,0.067,0.557
1634.32,447.0,CD4 T cell,core,43.23,15.65,0.654,0.864,1.465,0.619,0.117,0.795,0.309,2.229,0.468,0.598,0.258,1.2,0.005,1.384,0.935,0.352,0.011,0.357,1.382,0.519,0.525,0.173,1.004,0.429,0.439
1660.79,426.4,CD4 T cell,core,85.71,14.62,1.43,0.457,0.701,1.352,1.104,0.852,0.973,3.561,1.445,1.425,1.06,0.571,0.445,0.402,0.253,0.055,0.022,0.667,0.695,0.368,0.705,1.483,0.436,1.388,0.4
1630.7,421.17,GC B cell,core,107.69,22.46,0.791,1.316,1.28,0.517,3.078,0.382,0.566,0.499,0.791,0.607,1.479,0.51,1.289,1.404,1.309,1.445,1.266,0.629,0.877,1.179,0.693,1.125,1.128,0.927,0.319
1613.81,425.63,B cell,core,97.37,42.36,2.57,1.366,1.008,1.326,1.24,0.638,0.215,1.243,1.399,1.0,0.422,1.137,0.718,0.219,0.562,1.056,0.835,0.82,0.315,0.714,0.308,0.904,0.783,0.071,0.745
1594.72,401.08,FDC,core,92.58,38.15,0.32,4.913,1.29,1.447,1.38,0.971,1.016,0.931,1.366,1.2,0.763,0.735,1.171,0.304,0.929,0.566,0.994,0.57,0.361,1.235,0.796,1.051,0.869,1.29,1.137
1655.76,399.35,Mantle B cell,core,102.89,10.44,2.528,0.202,0.22,0.739,1.113,0.971,1.374,0.963,0.532,0.376,1.476,0.965,0.007,0.498,0.707,0.636,1.458,0.441,0.435,0.008,1.075,0.642,0.097,0.934,0.316
1679.42,412.2,B cell,core,98.03,17.53,4.373,0.721,0.085,1.224,0.782,1.257,1.239,0.942,1.09,1.49,0.444,0.387,0.737,0.262,0.992,1.391,0.934,0.503,0.901,0.932,0.044,1.106,0.409,0.445,0.139
1583.73,455.12,Mantle B cell,core,54.71,22.77,2.804,0.968,0.662,1.198,1.18,1.098,0.185,0.741,0.882,0.108,0.933,1.205,0.896,1.417,0.395,1.123,1.108,1.139,0.699,0.906,1.237,1.492,0.556,0.474,0.273
1606.36,495.25,Macrophage,peri,69.25,26.57,0.895,0.484,1.055,0.428,0.695,0.17,0.102,0.869,1.217,1.472,0.15,0.047,3.151,1.014,1.366,0.623,0.809,0.021,0.359,1.359,0.435,1.33,0.303,0.321,0.524
1571.91,381.62,Plasma cell,peri,113.08,33.25,0.822,0.838,1.123,1.477,0.813,1.275,1.306,0.851,1.441,0.15,0.449,1.122,0.146,0.244,0.117,1.324,2.011,0.38,1.285,1.033,0.374,0.307,1.09,1.452,0.324
1665.86,484.51,Stromal,peri,37.86,24.05,0.289,1.213,1.47,0.64,0.364,0.435,1.377,1.004,1.376,1.136,0.395,0.344,1.19,1.341,0.141,0.393,0.483,1.048,0.335,0.721,0.753,1.314,0.041,0.744,3.169
1608.5,346.08,Macrophage,peri,86.03,17.96,1.439,1.372,1.323,0.104,1.363,0.368,1.257,1.116,1.249,0.729,0.637,0.899,3.303,0.971,0.719,0.279,0.821,1.479,0.36,1.159,1.203,1.436,1.21,0.944,0.744
1585.2,502.2,Lymphatic,peri,52.5,40.26,1.39,1.082,0.043,0.743,0.671,0.954,0.629,1.468,0.687,0.044,0.435,0.401,0.161,0.094,1.266,0.087,0.126,0.117,0.968,0.689,0.605,3.006,0.716,0.638,1.073
1701.53,440.97,CD4 T cell,peri,67.81,31.63,0.069,0.185,0.348,0.363,0.888,0.912,1.409,3.244,0.035,0.612,1.129,1.476,0.65,0.09,0.195,1.129,1.162,0.848,0.977,1.211,0.792,0.4,0.952,0.171,1.07
1608.07,358.61,Endothelial,peri,50.47,43.47,1.421,1.44,1.391,0.775,0.383,1.281,0.809,0.45,0.768,0.631,0.704,1.428,0.748,0.539,1.123,1.281,1.054,0.117,0.499,4.157,0.883,0.129,1.053,1.049,0.386
1580.06,377.64,Lymphatic,peri,49.93,31.38,0.828,1.283,0.246,1.301,1.321,0.167,1.277,0.035,0.931,0.863,1.433,0.895,0.681,0.286,1.079,1.3,0.508,1.433,1.242,0.609,0.333,3.133,0.812,0.154,1.431
1621.44,361.26,Lymphatic,peri,82.34,25.6,0.609,1.266,0.388,0.531,0.294,0.743,0.586,1.051,0.542,0.266,0.21,1.053,0.227,0.253,1.055,1.127,0.086,0.163,0.398,0.52,0.758,2.835,1.388,0.239,1.338
1655.54,489.35,Macrophage,peri,48.85,20.07,0.665,0.649,0.056,0.54,0.041,0.091,1.104,1.362,0.294,0.675,1.374,0.474,2.046,1.052,0.365,0.738,0.455,0.587,0.31,0.026,0.57,1.306,1.02,1.319,0.479
1688.1,375.49,CD8 T cell,peri,39.06,18.15,0.378,0.646,0.395,1.234,1.048,1.403,0.626,1.493,3.827,0.355,1.238,1.029,0.663,0.946,0.066,0.828,0.026,0.787,1.281,0.122,0.455,0.493,0.135,0.816,1.221
1545.59,441.93,CD8 T cell,peri,83.66,31.63,0.56,1.49,0.745,1.492,1.214,0.284,1.344,0.65,4.556,0.589,1.175,1.105,0.396,0.105,0.259,0.582,1.361,0.782,1.379,1.257,1.357,0.856,0.962,0.985,1.435
1554.81,392.52,Macrophage,peri,93.46,42.3,0.031,0.937,1.039,0.161,0.227,1.083,0.526,1.114,1.482,1.087,0.833,0.131,2.219,1.057,0.35,1.27,1.234,1.268,0.59,1.105,0.901,0.405,0.315,0.416,0.008
1690.69,380.84,Stromal,peri,113.14,27.17,0.484,0.348,0.613,1.011,1.35,0.695,1.342,1.297,0.599,0.191,0.958,0.601,1.357,0.751,0.831,0.918,0.475,0.326,0.832,0.148,0.9,0.829,1.393,0.057,2.731
1697.76,410.18,Dendritic cell,peri,45.75,23.17,0.098,0.955,1.39,0.7,1.411,0.613,0.011,1.356,0.664,0.53,1.491,0.661,0.258,0.54,2.502,1.421,1.248,0.617,1.376,0.935,0.378,0.296,0.086,0.299,0.268
1693.38,441.96,CD8 T cell,peri,79.86,35.88,0.913,0.736,0.924,0.977,1.072,0.267,1.088,1.217,4.857,0.777,0.168,0.35,0.716,0.51,0.596,0.393,0.707,1.205,0.136,1.458,0.242,1.263,0.336,0.386,1.33
1621.34,496.47,Endothelial,peri,57.24,13.71,0.46,0.48,0.949,0.287,0.561,0.851,1.453,0.836,1.045,0.731,1.188,0.071,0.604,0.313,0.531,0.45,1.053,0.915,0.99,4.788,0.266,0.335,0.813,0.371,0.661
1704.03,411.56,Macrophage,peri,76.5,43.61,0.165,1.337,0.898,0.282,1.123,0.642,1.387,1.438,0.106,1.291,0.07,1.35,2.539,0.13,0.6,0.49,1.044,1.062,0.551,1.071,0.015,0.349,0.164,0.239,0.439
1696.61,393.69,Dendritic cell,peri,88.79,12.74,0.214,0.125,0.991,0.633,0.288,0.127,0.459,0.673,0.034,0.609,0.237,1.309,1.09,0.316,3.083,1.173,1.139,1.458,0.207,0.828,1.235,0.669,0.374,0.19,0.432
1625.61,361.73,Stromal,peri,104.63,22.09,0.399,0.676,0.072,0.513,1.425,1.425,1.211,0.448,0.804,1.222,0.001,0.626,0.794,0.936,0.356,0.508,1.495,0.119,1.235,0.875,1.484,0.872,0.601,1.445,3.786
1558.8,382.22,Macrophage,peri,99.36,28.39,0.367,1.13,1.281,1.055,0.961,0.202,1.269,1.475,1.326,0.791,0.189,0.667,4.335,1.013,0.23,1.426,0.983,1.143,0.163,0.907,1.188,0.242,0.413,1.304,0.798
1553.49,466.21,CD8 T cell,peri,97.99,23.49,0.564,1.013,0.138,1.117,1.148,1.246,0.755,1.226,2.495,0.028,1.331,0.194,0.344,0.419,0.035,0.353,0.604,0.254,1.381,0.085,0.436,0.322,0.805,0.121,0.813
1568.0,489.31,Lymphatic,peri,75.81,16.07,0.772,1.093,0.728,1.493,1.493,0.12,1.42,1.335,0.161,1.134,0.505,0.393,0.794,0.121,1.185,1.444,0.436,1.48,1.41,0.661,0.695,3.077,0.1,0.313,0.837
1695.3,408.62,CD8 T cell,peri,31.2,32.72,0.359,0.068,0.871,0.616,1.026,1.043,0.1,0.155,4.009,0.645,0.633,0.789,0.663,1.266,0.89,0.445,0.603,0.349,0.851,1.305,0.972,1.382,1.133,0.888,1.244
1635.61,349.58,Plasma cell,peri,87.9,31.09,0.268,0.0,0.344,0.285,0.432,0.148,0.275,0.189,0.358,0.599,1.222,1.375,0.884,0.768,0.732,1.413,2.22,0.955,0.521,1.262,1.423,0.745,0.288,0.729,0.495
1565.32,397.82,Macrophage,peri,59.03,28.99,1.004,0.632,0.49,0.496,0.67,0.801,1.201,0.891,0.054,0.662,1.066,0.557,2.81,1.427,0.782,0.274,1.41,0.076,0.105,0.196,0.291,0.895,1.401,0.547,1.375
1665.46,362.07,Plasma cell,peri,97.66,42.05,0.434,0.514,1.313,0.468,0.26,0.398,0.59,1.431,0.715,1.318,1.342,0.883,1.094,0.203,0.624,0.16,3.647,0.734,1.25,0.131,0.051,1.256,0.672,0.184,1.346
1670.34,480.03,Dendritic cell,peri,78.49,24.6,1.406,0.484,0.884,0.824,0.326,0.446,0.167,0.77,0.946,0.025,1.234,0.382,0.792,0.098,2.25,0.138,0.883,0.483,1.377,0.198,0.815,1.434,0.433,1.305,1.486
1543.7,439.66,CD4 T cell,peri,73.03,29.73,0.389,0.867,1.436,0.348,0.29,0.842,0.602,4.751,1.164,1.427,0.374,0.186,0.681,0.797,1.322,1.431,0.805,0.974,0.842,0.007,0.849,1.034,0.523,0.923,0.635
1661.1,500.25,Stromal,peri,84.82,13.46,0.693,0.23,0.769,0.32,0.521,0.421,0.768,0.854,1.194,0.771,1.32,1.253,0.067,0.521,0.148,1.301,0.062,0.362,0.879,0.184,1.41,0.403,0.163,0.185,3.445
1657.17,492.93,Macrophage,peri,80.86,29.8,0.128,0.516,0.559,1.113,1.463,0.234,1.119,0.056,0.279,0.095,0.093,0.262,3.463,1.161,1.352,1.379,0.476,1.265,0.884,1.005,1.021,0.379,1.407,0.554,0.142
1553.87,382.68,CD4 T cell,peri,68.16,37.51,0.812,1.146,1.098,0.831,0.879,1.343,0.365,4.216,0.58,0.995,1.488,0.644,1.229,0.63,0.371,0.243,1.324,1.461,1.141,0.518,1.409,0.725,0.745,1.311,0.026
1586.6,486.54,Plasma cell,peri,88.6,40.27,0.92,0.587,0.53,1.415,0.248,1.03,0.575,1.487,1.466,1.141,0.814,0.722,0.208,0.862,1.274,1.17,3.773,0.266,0.702,0.056,0.851,1.058,0.009,1.18,0.554
1702.09,419.29,Plasma cell,peri,94.91,35.48,0.672,1.126,1.068,0.557,1.35,0.196,0.027,0.287,0.986,1.481,0.605,0.198,1.197,1.483,0.11,1.01,4.83,0.943,0.548,0.421,1.263,0.13,1.026,0.647,0.838
1546.77,440.04,Macrophage,peri,117.16,27.3,0.673,1.275,0.891,1.167,0.884,0.764,1.12,0.498,1.251,0.933,0.376,1.006,4.314,0.345,0.54,0.806,0.347,1.027,1.226,0.705,0.06,0.492,1.084,0.909,0.763
1613.56,509.02,Dendritic cell,peri,55.06,38.09,0.268,0.232,1.017,0.38,1.178,0.413,0.708,0.547,0.297,0.396,0.953,0.312,1.05,0.731,2.284,1.257,0.38,1.413,0.855,1.15,1.482,0.717,1.047,0.12,1.144
1598.63,362.35,Stromal,peri,94.6,27.87,0.187,1.182,0.407,0.378,0.016,0.851,1.077,1.403,1.451,0.304,0.081,0.624,0.505,0.156,1.227,0.533,1.16,0.478,0.335,0.509,0.986,0.564,1.217,0.69,3.158
1701.11,418.23,CD4 T cell,peri,101.65,10.8,0.635,0.985,0.49,0.945,0.325,1.476,1.27,4.506,0.344,0.8,0.946,0.492,1.295,0.162,0.845,0.627,1.414,1.095,1.356,1.212,0.274,0.493,0.516,0.149,1.253
1706.3,423.86,Lymphatic,peri,99.5,33.87,0.42,0.946,0.702,0.291,1.074,1.089,0.261,0.703,1.338,0.288,0.145,1.166,1.457,0.755,0.028,0.016,0.517,1.471,0.62,1.287,1.367,2.81,1.166,0.978,0.869
1574.53,480.2,CD8 T cell,peri,57.71,43.67,0.244,0.041,0.674,0.973,0.802,0.888,0.424,0.986,2.918,0.345,0.245,0.413,1.166,0.716,1.072,1.213,0.638,0.48,0.102,0.715,1.319,1.375,1.006,0.794,1.358
1640.02,346.33,Macrophage,peri,108.11,40.61,0.039,0.893,0.564,0.427,1.033,1.272,1.183,1.257,0.327,0.669,0.927,0.039,3.084,0.083,0.671,0.501,0.955,0.636,0.331,0.207,1.263,0.093,0.843,0.791,0.135
1696.07,472.31,Endothelial,peri,84.93,24.01,0.625,0.899,0.183,0.814,1.003,0.544,0.648,1.092,0.391,0.562,0.879,1.419,1.011,0.414,1.394,0.408,0.738,0.382,0.506,3.329,0.343,1.374,1.198,1.428,1.186
