X_centroid,Y_centroid,phenotype,cell_region,Cell Area,Nucleus Area,CD20,CD21,CD23,CD35,BCL6,Ki67,CD3e,CD4,CD8a,FOXP3,PD1,CXCR5,CD68,CD163,CD11c,HLADR,CD138,CD56,MPO,CD31,CD34,PDPN,LYVE1,SMA,Vimentin
434.69,389.75,CD4 T cell,core,83.72,18.9,0.853,0.501,0.773,1.416,0.277,0.035,1.01,4.864,1.434,0.218,1.032,0.631,1.483,0.079,0.285,0.356,1.075,1.23,0.87,0.39,0.029,0.376,1.431,1.074,0.096
418.31,369.06,Mantle B cell,core,92.46,18.07,2.61,1.07,1.397,1.081,0.073,1.223,0.513,1.344,0.455,0.686,1.4,0.754,0.446,0.342,0.617,0.173,0.993,1.269,0.241,0.611,0.296,1.272,0.413,1.474,0.672
439.42,357.68,GC B cell,core,101.79,25.32,1.214,0.232,1.202,0.396,3.337,0.058,1.461,0.683,0.376,0.399,1.387,0.753,1.244,1.345,0.163,0.737,0.498,0.618,1.028,0.32,1.232,1.18,0.466,0.571,0.554
401.9,366.2,Mantle B cell,core,38.82,10.59,3.237,0.997,0.861,0.382,0.991,0.941,0.972,0.928,0.892,1.426,1.369,1.003,1.292,0.669,0.436,1.036,0.013,0.98,1.268,0.064,0.902,0.698,0.812,0.015,0.738
433.59,411.17,CD4 T cell,core,53.42,24.37,0.977,0.012,0.494,0.21,1.107,0.059,1.304,2.716,0.061,0.927,1.367,0.291,1.492,1.231,1.471,0.638,0.731,1.189,0.4,0.14,0.175,0.46,0.537,1.031,0.404
392.53,389.93,FDC,core,48.53,18.14,0.985,3.956,1.49,1.019,0.855,1.253,0.794,1.409,0.689,1.254,0.176,1.419,1.475,0.461,0.728,1.181,0.32,1.279,0.748,1.105,0.322,0.291,0.058,0.972,0.783
400.59,388.02,CD4 T cell,core,68.35,39.9,1.251,1.405,1.461,1.346,0.44,1.062,1.0,3.212,0.367,0.806,0.047,1.09,0.008,0.962,1.399,0.38,0.38,0.732,1.378,0.188,0.437,0.268,0.111,0.33,1.221
379.77,414.41,GC B cell,core,105.73,32.72,0.718,0.195,1.19,0.206,3.977,1.11,0.266,0.482,0.276,1.191,0.529,0.857,0.85,1.1,1.349,0.339,1.09,1.448,0.293,0.929,0.942,0.271,1.413,1.478,1.107
383.67,364.47,B cell,core,36.61,23.59,4.628,0.37,1.297,0.237,0.273,1.182,1.088,0.069,0.716,1.097,0.189,1.397,0.197,0.541,0.402,0.795,0.03,0.875,1.1,1.169,0.569,1.442,1.115,0.266,0.324
408.5,400.98,FDC,core,30.87,14.95,0.137,2.002,0.282,0.87,0.345,0.701,0.452,0.067,0.498,1.038,0.728,1.036,0.211,1.288,1.108,0.121,0.61,0.96,1.356,0.963,1.427,0.28,0.75,0.112,0.75
407.85,398.36,Mantle B cell,core,53.91,34.5,4.779,0.282,1.27,1.144,1.034,0.027,0.223,1.196,0.099,0.903,0.506,0.565,0.756,1.206,1.498,1.223,0.983,1.267,0.178,0.689,1.472,0.559,0.153,0.985,0.346
420.87,380.44,CD4 T cell,core,93.35,20.53,1.463,0.672,0.812,0.589,0.024,1.391,0.245,2.731,0.574,0.727,0.776,1.492,0.231,0.586,1.296,1.123,1.236,0.703,0.621,0.484,0.509,0.136,1.18,0.463,0.562
403.18,387.31,Tfh cell,core,115.13,26.39,0.461,0.859,0.775,0.034,1.45,1.29,1.117,0.253,1.282,1.454,3.573,0.947,1.228,0.396,1.141,0.496,0.533,1.233,0.138,0.054,1.002,1.305,0.869,0.901,0.128
406.59,379.3,Tingible-body macrophage,core,67.37,18.12,0.211,1.347,0.292,1.43,1.342,0.147,1.22,0.048,1.382,1.239,0.007,1.101,0.624,2.668,0.625,0.631,1.361,0.809,1.352,0.883,0.612,0.292,1.121,0.887,0.038
472.18,387.81,CD4 T cell,core,96.08,12.92,1.037,0.871,0.95,0.285,0.512,0.726,1.302,2.634,1.123,0.113,1.024,0.081,0.667,0.143,0.483,1.353,1.137,1.407,1.102,0.72,0.349,1.249,0.283,0.399,0.873
430.8,392.13,Tingible-body macrophage,core,45.97,29.78,0.619,0.326,0.168,0.686,1.468,1.32,1.274,1.036,0.47,0.626,1.166,0.928,0.238,4.303,1.1,1.074,0.487,1.036,0.117,0.604,0.07,0.08,1.487,0.378,0.925
441.73,365.28,Tingible-body macrophage,core,76.61,37.04,1.136,0.527,0.486,1.419,0.684,1.408,0.239,0.37,0.31,1.142,0.522,0.176,1.424,2.244,0.803,0.094,0.456,0.706,0.801,0.601,1.223,0.121,0.587,1.015,0.435
397.62,349.22,Tingible-body macrophage,core,64.34,25.46,0.04,1.172,0.98,0.839,1.221,0.142,0.648,1.091,1.293,0.583,0.03,0.818,0.934,2.447,1.464,0.72,0.755,1.315,0.375,0.133,0.483,1.229,1.049,1.151,0.619
437.29,405.02,Tfh cell,core,79.43,29.73,0.429,1.014,0.228,0.99,0.06,0.872,0.302,1.101,1.382,0.516,4.174,0.834,0.052,0.987,0.141,1.041,1.196,0.696,0.904,1.151,1.185,0.107,0.392,1.097,0.707
404.58,376.55,Tfh cell,core,33.04,14.99,1.059,1.043,1.161,1.031,0.412,0.899,0.462,0.655,1.128,0.446,3.259,1.216,1.116,0.267,0.955,0.32,0.074,0.632,0.281,1.125,1.066,1.101,1.435,0.15,0.864
470.6,379.29,Tingible-body macrophage,core,61.74,42.71,0.383,0.226,0.059,0.127,0.004,0.067,1.223,0.761,1.156,0.033,0.49,0.209,0.289,4.866,1.18,0.926,1.15,0.969,0.297,0.129,1.407,1.15,0.997,0.855,0.822
390.27,377.64,GC B cell,core,89.31,29.8,1.248,0.525,0.882,1.155,3.595,1.008,0.28,0.41,0.925,0.251,0.992,1.034,0.858,0.051,0.272,0.776,0.659,0.192,1.133,0.26,1.037,0.413,0.181,1.499,0.501
439.67,382.48,CD4 T cell,core,32.39,23.23,1.016,0.596,0.448,0.812,0.991,0.852,0.94,4.155,0.165,0.633,0.084,1.456,1.18,0.19,0.745,0.658,0.765,1.283,0.791,1.304,0.364,0.373,0.794,0.512,0.285
377.98,409.46,Mantle B cell,core,40.48,16.95,4.494,0.664,0.898,0.324,1.353,0.39,1.458,0.969,0.23,0.999,1.133,0.648,0.983,1.176,1.482,0.239,0.827,0.336,1.11,0.91,0.961,1.164,0.01,0.465,1.423
418.44,384.6,B cell,core,92.94,44.52,4.626,0.487,1.311,0.867,0.789,0.971,0.864,1.046,1.19,1.471,0.277,0.204,1.492,0.046,0.19,1.454,0.759,0.373,0.198,0.68,0.646,0.536,0.111,0.541,0.655
383.06,356.36,GC B cell,core,71.02,24.07,1.226,0.469,0.954,1.232,4.377,0.106,0.643,0.088,1.066,1.428,1.481,1.262,1.17,1.276,0.733,0.892,0.859,0.591,0.538,1.462,1.26,0.089,0.272,1.396,0.578
416.99,386.93,GC B cell,core,53.43,34.58,0.401,0.317,1.46,0.801,4.93,0.674,0.284,1.183,0.442,1.301,0.541,0.476,0.59,0.774,0.754,0.624,0.94,0.258,1.457,0.554,0.943,1.385,0.522,0.158,0.034
419.29,379.29,Tingible-body macrophage,core,87.59,35.92,0.123,1.048,0.643,0.513,0.126,1.28,0.763,0.708,1.333,1.219,0.654,0.527,0.464,2.804,0.437,0.418,0.153,0.53,1.252,0.151,1.144,1.013,1.398,0.159,1.127
429.59,387.62,CD4 T cell,core,100.1,34.35,0.206,0.931,0.365,0.942,0.132,0.163,0.315,4.747,1.315,0.274,0.589,0.879,0.414,0.525,0.773,0.97,0.697,0.239,0.758,1.311,0.47,0.412,0.21,0.858,0.263
422.11,392.76,GC B cell,core,41.65,32.69,1.385,0.066,0.448,1.165,4.907,1.153,0.472,1.368,0.411,0.454,0.163,0.045,0.477,0.062,1.198,1.5,0.57,1.164,0.992,0.116,0.103,0.859,0.125,1.103,1.29
437.69,353.62,Mantle B cell,core,35.36,22.79,2.184,0.319,1.106,1.133,0.529,0.498,1.415,1.442,1.243,0.607,0.94,0.104,1.154,0.488,0.156,0.821,0.629,0.16,0.188,1.324,0.741,0.344,0.358,0.988,1.103
401.35,390.99,Mantle B cell,core,59.08,13.22,2.587,0.114,0.709,1.099,0.005,0.899,0.813,0.28,0.912,0.33,1.297,1.123,0.403,1.125,1.286,0.173,1.051,0.689,1.345,1.184,1.298,0.216,0.527,1.147,1.038
419.61,406.47,FDC,core,116.51,17.28,0.143,4.11,0.98,0.321,0.958,1.4,0.998,1.085,1.459,1.293,0.619,0.291,1.329,0.413,0.603,0.451,0.69,1.219,0.717,1.354,0.841,0.685,1.072,0.169,1.321
435.29,390.72,B cell,core,78.75,39.91,4.984,0.812,0.172,0.722,0.045,0.933,0.785,0.986,1.043,1.324,1.228,1.376,0.647,1.065,0.559,1.134,0.037,0.801,0.442,0.325,1.248,0.726,0.188,0.336,1.164
448.53,343.74,GC B cell,core,57.44,14.61,0.854,0.334,0.497,1.273,3.651,0.719,0.758,1.226,0.277,0.986,0.239,0.726,1.268,1.124,0.996,0.273,0.879,1.057,1.318,0.043,0.256,0.107,0.403,0.486,0.651
365.77,379.4,CD4 T cell,core,86.05,37.37,0.45,0.101,0.968,0.11,0.539,0.488,1.486,2.026,0.063,0.395,0.64,1.497,1.411,1.21,1.074,0.9,0.386,1.373,0.418,0.412,1.091,0.742,0.097,0.681,1.068
466.36,398.52,Tfh cell,core,50.11,25.78,0.269,0.073,0.044,1.478,0.56,1.139,1.385,0.449,0.538,0.554,2.124,1.452,1.02,0.957,1.138,1.108,0.802,0.419,0.344,0.546,0.75,0.599,0.352,1.498,1.478
376.48,359.38,FDC,core,98.49,41.04,0.085,2.779,0.57,0.843,1.227,0.476,0.327,0.153,1.097,1.402,0.946,0.608,0.046,1.167,1.098,0.209,0.758,0.631,0.79,1.175,1.406,1.196,1.086,0.949,0.65
390.35,376.9,Tingible-body macrophage,core,83.52,43.25,0.718,0.657,0.573,0.115,1.03,0.311,0.649,1.256,0.133,0.739,0.41,1.276,0.381,4.407,0.086,0.834,1.375,1.082,1.46,0.27,0.284,0.579,1.003,1.42,1.044
426.41,399.12,CD4 T cell,core,81.97,43.46,0.311,0.44,0.78,0.798,1.493,0.738,0.131,3.755,1.195,1.16,0.131,0.047,0.143,1.213,0.264,0.027,0.361,1.388,0.302,0.968,1.434,0.81,0.478,1.265,0.564
432.0,378.31,FDC,core,75.77,39.01,1.258,4.962,0.197,0.061,1.449,1.332,0.102,0.374,0.649,1.261,1.269,0.459,0.605,0.712,0.129,1.357,0.317,0.537,0.423,1.236,0.748,1.386,0.327,0.121,1.01
418.38,383.77,Mantle B cell,core,61.87,43.92,2.876,0.643,0.73,0.192,0.079,0.562,0.091,0.047,0.691,0.35,0.208,1.351,0.065,0.809,0.932,0.164,0.636,0.981,0.81,0.396,0.179,1.201,1.301,0.447,0.031
429.48,406.53,Tfh cell,core,66.09,43.1,0.395,0.774,1.23,1.247,1.493,0.169,0.414,1.288,0.18,0.537,2.063,1.46,0.064,1.123,1.03,1.314,0.322,0.064,1.181,1.395,0.071,1.145,1.233,1.432,0.849
418.12,373.96,GC B cell,core,107.71,33.85,1.018,1.494,0.194,0.107,3.684,0.876,0.752,0.63,0.017,0.741,1.008,1.165,0.093,0.74,0.62,0.217,0.75,1.377,0.726,0.334,1.019,0.019,1.115,0.675,0.269
426.82,369.67,GC B cell,core,74.85,35.74,0.195,0.231,0.26,0.333,3.194,0.345,1.421,0.752,0.256,0.874,0.344,1.039,1.007,1.189,0.245,0.597,0.844,0.108,0.891,0.255,0.73,0.817,0.149,0.157,0.275
421.23,416.75,Tingible-body macrophage,core,35.42,36.84,0.78,0.741,0.305,0.992,0.63,0.999,1.263,0.481,0.814,1.177,1.163,1.134,0.384,2.643,0.952,0.637,1.146,0.957,0.681,0.332,0.77,0.638,1.122,1.053,0.845
434.29,422.9,FDC,core,111.24,40.54,0.532,3.89,0.04,0.245,1.022,0.307,0.45,0.362,0.133,0.603,1.061,1.171,0.135,1.471,0.405,1.239,0.285,0.886,1.01,0.708,0.648,0.829,0.466,0.771,0.252
468.21,395.29,Mantle B cell,core,42.82,43.4,3.158,0.495,0.998,1.035,0.404,1.239,1.463,1.495,0.945,1.454,1.155,0.186,0.563,0.656,0.706,0.288,0.58,0.801,1.072,0.836,0.054,0.854,1.15,1.471,0.318
399.63,357.74,CD4 T cell,core,32.28,34.27,0.479,1.144,0.548,1.451,1.246,1.201,1.05,3.315,0.849,0.806,0.33,1.268,0.505,1.477,0.941,0.667,1.152,0.656,1.456,0.491,0.913,0.196,0.833,0.364,0.8
418.41,386.0,B cell,core,59.94,38.31,3.748,0.424,1.418,1.095,1.39,0.933,0.579,0.273,1.336,0.5,0.002,1.31,0.863,0.665,1.277,1.379,0.365,1.034,0.439,0.741,0.54,1.026,1.466,1.277,0.432
417.82,396.91,Mantle B cell,core,48.3,36.2,4.471,0.973,0.069,0.609,0.634,0.603,1.11,0.011,1.481,0.54,0.217,0.42,0.072,0.4,0.777,0.001,1.426,0.859,0.505,0.776,0.208,0.749,0.336,0.064,0.152
406.71,402.58,FDC,core,85.13,16.02,0.961,2.595,0.469,0.576,0.298,0.925,1.289,0.969,1.23,0.331,0.83,0.263,1.228,0.444,1.08,0.275,0.4,0.111,0.81,0.763,0.197,0.437,1.403,0.893,1.43
421.5,376.63,GC B cell,core,81.59,25.07,0.39,0.312,1.074,1.108,2.737,1.113,0.021,0.316,1.178,1.295,0.023,1.369,0.111,0.863,0.56,0.649,0.602,0.802,0.954,0.701,0.232,0.362,0.456,0.798,0.602
480.13,384.68,Dendritic cell,peri,59.76,37.62,1.294,1.198,0.449,0.802,1.425,0.623,0.34,1.319,1.001,1.033,0.725,0.808,0.874,0.44,2.088,1.11,0.316,0.171,0.938,1.459,1.435,0.698,0.553,0.124,0.09
374.79,344.66,Macrophage,peri,37.52,33.8,1.235,1.4,0.078,1.339,0.835,0.277,0.823,0.516,1.039,0.401,0.11,0.937,4.691,1.14,0.699,0.591,0.82,0.028,1.147,0.31,0.94,0.214,0.121,1.109,0.799
354.22,384.8,CD8 T cell,peri,42.2,37.17,1.456,0.639,0.332,1.175,0.891,0.949,0.809,0.903,2.005,0.971,0.304,0.666,1.21,1.306,1.227,0.019,0.428,0.415,0.231,0.026,0.867,0.13,0.329,1.078,1.437
354.9,376.11,Endothelial,peri,100.2,27.08,0.921,0.754,0.05,0.762,1.473,0.144,1.353,0.271,0.244,0.424,0.859,1.471,1.29,0.546,0.66,0.825,0.716,0.982,0.005,3.04,0.103,0.195,0.9,0.95,0.721
396.87,333.05,Dendritic cell,peri,105.89,10.38,0.878,0.972,1.281,0.578,0.793,0.373,1.095,0.704,0.247,0.747,1.096,1.07,0.761,1.174,4.884,1.237,0.774,0.469,0.316,0.539,0.345,1.029,0.027,0.23,0.226
438.02,448.66,CD8 T cell,peri,94.52,15.16,1.026,0.954,1.209,0.093,0.621,0.72,0.693,1.257,4.916,0.265,0.605,1.282,1.162,0.034,0.035,0.902,1.359,0.514,0.232,0.734,0.882,1.233,0.186,0.109,1.371
395.42,445.0,Dendritic cell,peri,86.31,21.49,0.014,0.212,0.609,1.246,0.952,0.863,1.371,0.371,1.033,1.155,1.167,0.246,0.485,1.368,4.19,0.605,1.436,0.805,1.356,0.681,1.028,0.52,0.562,0.871,1.459
459.84,341.89,Plasma cell,peri,71.65,43.66,1.261,0.252,1.279,0.948,0.662,0.23,0.304,1.464,0.057,1.111,1.082,0.366,0.594,0.497,0.914,1.3,4.139,0.755,0.505,1.263,1.173,0.862,0.613,0.27,0.094
432.91,436.25,Endothelial,peri,63.36,23.12,1.169,1.124,0.428,1.275,0.193,1.196,0.244,0.101,0.791,1.282,1.054,0.744,1.433,0.479,0.278,0.742,1.483,1.475,0.667,4.36,0.985,0.455,0.481,1.402,0.069
365.75,349.57,Endothelial,peri,93.74,12.73,0.805,1.152,0.081,1.492,0.345,1.441,0.783,1.093,0.465,0.208,1.026,1.159,0.109,1.496,0.015,1.173,1.283,1.49,0.45,3.815,0.219,0.135,0.951,0.831,0.081
396.71,322.98,Stromal,peri,79.74,30.17,0.919,1.404,1.476,0.546,0.222,0.543,0.096,0.428,0.015,1.263,0.404,0.182,0.945,0.697,1.053,0.793,0.662,1.106,0.974,0.55,1.406,0.071,1.247,0.296,4.424
423.57,444.24,Plasma cell,peri,61.54,10.62,0.101,1.312,1.408,0.232,1.445,0.016,0.067,0.694,0.531,1.102,1.412,0.074,1.007,0.438,1.101,0.878,3.407,1.177,0.259,0.341,1.366,0.237,0.625,0.07,1.257
396.38,439.47,Lymphatic,peri,60.63,42.55,1.051,0.397,0.479,0.092,0.254,0.324,0.326,1.097,0.001,0.833,0.355,1.021,1.291,0.771,0.812,1.363,0.011,0.164,0.087,0.722,1.216,4.092,0.725,1.349,1.099
467.77,408.89,CD8 T cell,peri,98.24,12.03,1.345,0.639,1.421,1.164,1.355,1.186,1.104,0.159,2.767,0.381,0.726,0.772,1.383,0.16,1.459,0.719,1.447,0.379,0.957,0.974,0.701,1.09,0.983,0.571,0.091
364.21,414.52,Stromal,peri,97.49,18.6,0.695,0.771,0.669,0.687,0.938,1.442,1.282,0.004,0.142,1.341,0.986,0.077,0.278,0.553,0.282,0.613,0.459,1.343,0.321,0.231,0.245,1.074,0.898,1.457,2.215
416.64,312.77,CD8 T cell,peri,48.19,22.18,0.064,1.481,1.277,1.21,0.813,0.852,1.244,0.25,2.15,1.119,0.466,0.055,1.178,0.258,1.437,0.402,0.787,1.467,0.094,1.34,1.368,0.118,0.903,1.117,1.007
468.52,358.62,CD4 T cell,peri,32.73,39.59,1.451,0.184,0.027,0.33,0.253,0.914,1.294,2.392,1.1,0.049,0.011,0.726,0.102,0.501,0.309,0.366,0.235,1.422,0.424,0.415,0.791,0.888,0.686,0.311,0.255
485.29,413.92,Dendritic cell,peri,112.93,34.19,1.218,0.583,0.142,1.111,0.502,1.266,0.491,0.378,0.356,0.134,1.437,0.187,0.129,0.506,3.047,1.397,1.43,0.416,0.732,0.86,1.26,0.958,0.971,1.277,0.82
491.99,375.73,Stromal,peri,89.31,16.59,0.643,1.357,0.017,0.946,1.489,0.97,0.404,0.348,0.765,0.118,0.019,0.633,0.508,0.828,0.57,0.372,1.391,0.117,0.289,0.126,1.452,0.79,0.954,0.409,4.36
409.47,328.36,Endothelial,peri,113.47,15.06,0.017,0.601,1.327,1.347,0.188,0.704,1.381,0.249,0.239,1.347,0.628,0.938,1.286,0.143,0.629,0.155,0.416,0.761,0.239,3.615,0.575,0.272,0.27,1.304,1.256
472.97,363.33,CD4 T cell,peri,119.59,38.26,0.78,1.385,0.114,0.015,0.896,1.455,1.229,4.089,0.815,1.434,1.179,0.618,1.191,0.656,1.24,0.623,0.177,0.163,0.011,0.406,1.052,0.389,0.89,0.197,0.284
409.0,327.5,Dendritic cell,peri,112.97,33.94,1.439,0.482,1.443,0.205,0.401,0.949,0.34,0.103,0.984,0.3,0.414,0.121,1.059,0.048,2.111,0.505,1.064,0.565,1.127,0.964,0.201,0.523,1.247,0.916,0.749
