X_centroid,Y_centroid,phenotype,cell_region,Cell Area,Nucleus Area,CD20,CD21,CD23,CD35,BCL6,Ki67,CD3e,CD4,CD8a,FOXP3,PD1,CXCR5,CD68,CD163,CD11c,HLADR,CD138,CD56,MPO,CD31,CD34,PDPN,LYVE1,SMA,Vimentin
1019.59,445.71,Mantle B cell,core,39.09,31.93,2.217,0.327,0.423,1.146,1.487,0.791,1.39,0.842,0.18,0.456,0.422,0.993,1.332,0.781,1.199,0.859,1.042,1.127,0.033,1.246,1.053,0.334,1.307,0.519,0.978
1023.28,429.18,FDC,core,52.09,44.83,1.022,2.008,0.184,0.127,1.021,1.465,0.181,1.294,0.903,0.225,0.178,0.285,0.736,0.016,0.285,0.296,0.398,0.151,0.84,0.723,1.116,0.335,1.197,0.088,0.053
988.43,439.42,B cell,core,67.78,31.55,2.241,0.006,0.584,0.281,0.346,1.086,0.436,0.904,0.708,0.856,0.113,0.907,0.144,0.106,0.96,1.171,0.971,1.33,0.456,1.033,1.003,1.406,0.206,0.593,0.002
1013.93,429.65,FDC,core,114.54,20.03,1.292,3.53,0.144,0.862,1.069,0.946,1.34,0.187,1.142,0.892,0.449,1.256,0.564,1.206,0.405,1.183,0.855,0.131,0.355,1.084,0.046,0.071,1.209,0.2,0.867
1019.67,431.64,Tfh cell,core,100.38,33.39,1.258,0.033,0.151,0.487,0.26,0.752,0.587,0.981,0.761,1.375,2.853,1.425,0.506,1.4,0.292,1.373,0.324,0.001,0.918,0.481,1.384,0.039,0.607,1.081,1.336
1025.65,427.85,GC B cell,core,37.86,24.82,1.26,0.808,0.491,0.678,3.592,1.003,0.418,1.052,1.007,0.846,0.351,0.4,0.252,1.079,0.27,0.494,1.296,0.092,0.421,0.326,0.481,0.628,0.098,0.702,0.353
1032.72,468.92,Tingible-body macrophage,core,107.79,12.22,1.362,1.185,1.324,0.452,0.102,0.796,1.384,1.014,1.031,1.179,0.082,0.401,0.296,4.617,0.806,1.04,0.222,0.197,0.515,0.99,0.678,0.879,0.715,0.557,0.73
1026.86,465.71,GC B cell,core,62.81,41.29,1.379,0.075,0.383,0.826,4.075,1.085,1.331,1.135,0.703,1.388,0.028,0.467,1.453,1.201,1.101,0.662,0.217,0.156,0.053,1.195,1.104,0.411,0.839,1.113,0.677
1011.59,414.53,CD4 T cell,core,30.26,37.24,1.152,0.134,0.359,1.073,1.452,1.016,1.225,2.211,1.451,0.293,1.227,0.08,0.015,1.23,0.892,0.984,1.203,0.77,1.261,1.319,1.399,1.141,0.631,0.177,0.078
1030.19,424.85,Tfh cell,core,44.57,10.34,0.775,0.831,0.287,0.416,0.813,0.449,1.398,1.464,0.156,1.087,2.106,1.414,0.033,1.148,0.581,0.697,1.246,0.209,0.27,0.23,0.081,1.413,0.877,1.091,0.051
984.78,428.8,CD4 T cell,core,115.28,13.75,1.399,0.377,0.883,0.386,0.172,1.08,0.001,3.29,1.138,0.47,0.854,0.02,1.451,0.411,1.081,0.703,0.38,0.937,0.383,0.49,1.023,0.933,0.757,1.266,0.669
1016.7,400.15,FDC,core,36.11,12.19,0.992,2.291,1.25,0.118,0.129,0.215,1.023,0.049,1.387,0.101,0.874,0.52,1.232,0.531,0.792,1.432,0.034,0.177,0.026,0.208,0.916,0.944,0.336,0.884,0.477
1018.74,426.18,B cell,core,59.93,17.32,2.834,0.263,0.74,1.369,1.038,0.097,0.265,1.207,1.11,1.272,1.495,0.333,0.279,0.992,0.648,0.471,0.977,0.331,0.445,0.671,1.186,0.385,0.23,0.42,0.202
1012.17,425.67,CD4 T cell,core,39.69,44.37,0.935,0.08,1.05,0.263,1.463,1.126,0.989,4.743,0.469,1.204,1.021,0.69,0.932,0.66,0.723,1.491,1.232,0.408,0.811,1.326,0.069,0.977,0.921,0.369,0.576
1046.39,420.47,CD4 T cell,core,105.75,14.9,0.814,0.56,1.17,1.478,0.314,0.589,0.425,2.924,0.661,0.745,0.895,0.383,0.711,0.895,1.337,0.834,0.266,0.138,0.715,0.556,0.323,0.767,1.337,0.481,0.062
1019.54,398.56,Mantle B cell,core,51.23,16.43,2.881,0.56,0.488,0.992,0.571,0.042,1.437,1.473,0.296,1.037,0.091,0.781,1.053,0.811,0.917,0.647,1.22,0.382,0.817,0.641,1.465,0.27,0.436,0.063,1.011
1035.79,464.19,Tfh cell,core,110.25,19.01,0.185,0.021,1.137,1.06,1.214,0.627,0.395,0.238,0.891,0.537,2.778,0.094,0.393,0.896,1.097,0.667,0.598,1.315,0.997,0.01,0.822,0.381,0.518,0.705,0.662
1032.86,430.59,CD4 T cell,core,113.86,41.17,0.67,1.28,0.221,0.143,1.229,0.908,1.312,4.758,1.406,0.131,1.445,0.446,0.119,0.883,0.062,0.584,1.148,0.987,1.362,0.936,0.321,1.348,1.331,0.595,1.02
1016.53,395.23,CD4 T cell,core,68.43,11.24,0.162,1.17,1.29,1.497,1.322,0.578,0.876,4.476,0.001,0.476,1.129,0.669,1.481,0.828,0.766,1.227,1.245,0.856,1.193,0.011,0.512,0.203,0.315,0.41,1.496
1026.55,439.26,GC B cell,core,33.66,18.7,1.386,1.43,1.304,0.904,3.399,0.561,0.465,1.467,1.153,0.18,0.333,0.444,0.298,0.432,1.243,1.069,0.151,1.049,0.82,1.04,0.476,0.162,0.921,1.089,0.859
1010.16,431.53,Tfh cell,core,119.05,32.04,0.502,0.474,0.477,0.602,0.472,0.055,0.357,1.323,0.923,0.55,4.162,0.898,1.212,0.987,0.156,1.333,0.746,0.608,1.225,1.421,1.19,1.054,1.263,0.909,0.38
1058.86,447.94,CD4 T cell,core,114.65,14.28,0.037,0.641,0.732,0.994,1.487,1.248,0.006,2.436,0.093,1.389,1.078,0.247,0.247,1.162,1.095,1.375,0.696,0.475,0.934,1.121,1.298,1.299,0.112,0.862,0.524
1020.08,438.46,CD4 T cell,core,83.21,37.5,0.864,0.922,0.681,1.118,0.657,0.091,1.099,2.863,0.28,0.865,1.167,0.189,0.074,1.267,1.049,0.18,1.003,1.432,0.089,1.451,0.48,0.639,1.28,0.898,0.625
1022.31,401.67,FDC,core,111.49,44.51,0.988,4.199,0.603,1.311,1.295,1.362,0.64,0.13,1.231,1.451,0.728,0.192,1.291,0.803,0.847,0.655,0.237,0.76,0.213,0.088,0.556,1.46,0.478,0.532,1.412
990.9,457.6,B cell,core,57.19,18.75,2.131,0.381,0.826,0.547,1.11,1.154,0.19,0.331,0.118,0.081,0.046,1.421,0.267,1.378,0.112,0.816,0.673,0.067,0.727,0.809,1.082,0.783,0.593,0.816,1.078
1031.1,392.55,Tfh cell,core,63.32,20.87,0.106,0.672,0.008,1.176,0.501,0.075,0.622,0.925,0.32,0.3,4.211,1.093,0.826,0.762,1.328,1.233,1.283,0.25,0.811,1.123,0.405,0.02,1.34,0.444,0.254
1046.74,408.93,CD4 T cell,core,72.72,11.39,0.859,0.569,0.431,0.449,1.042,0.227,0.674,4.352,0.533,0.667,1.084,0.431,0.668,0.091,1.064,0.075,0.877,0.146,1.373,1.424,1.037,0.746,0.584,0.436,0.861
1032.51,460.54,B cell,core,113.38,23.7,3.708,0.679,1.381,0.105,0.685,1.231,0.695,1.119,0.624,1.162,1.311,1.341,0.604,0.6,0.799,0.721,0.086,0.391,0.696,1.244,0.349,0.569,0.315,1.344,0.029
1032.43,453.41,FDC,core,77.76,42.61,1.257,2.918,1.225,0.646,1.187,1.37,0.911,1.416,1.422,0.719,1.375,0.244,0.937,1.213,0.735,1.021,1.006,0.807,0.5,0.276,0.219,0.765,1.333,0.338,0.625
1015.31,452.13,FDC,core,110.49,13.28,0.288,4.79,0.792,0.394,1.358,0.049,0.731,1.287,1.195,0.576,0.255,0.683,0.684,0.954,1.44,1.453,0.188,0.014,1.405,0.913,1.165,0.328,0.948,1.259,0.089
1020.71,423.56,Mantle B cell,core,39.85,25.56,3.742,1.197,0.991,0.8,0.458,0.776,0.943,0.198,0.96,0.823,0.124,0.289,0.82,0.762,1.422,0.584,0.56,0.122,0.028,1.332,0.561,0.709,0.976,0.249,0.991
1032.98,436.91,B cell,core,80.1,14.49,4.915,0.712,0.385,0.968,1.319,1.255,0.667,1.485,0.739,0.079,1.162,0.617,0.361,0.851,0.009,0.46,0.832,0.092,1.131,0.551,0.581,0.376,0.5,0.858,0.221
1006.9,434.8,Tfh cell,core,42.1,43.31,0.509,1.192,1.432,1.479,0.555,0.866,1.091,0.258,1.283,0.168,2.438,0.059,0.931,1.43,0.406,0.496,0.675,0.186,1.342,1.334,1.469,0.366,0.239,0.816,1.3
1014.4,462.11,Tingible-body macrophage,core,38.13,26.04,0.682,0.878,0.196,0.36,0.73,0.67,1.256,0.576,0.423,0.672,1.343,0.406,0.197,2.229,0.484,0.005,0.791,1.117,0.487,0.432,0.42,0.396,0.579,1.214,1.444
995.27,447.19,Tingible-body macrophage,core,102.05,42.84,0.065,0.1,0.914,0.311,1.109,1.017,0.273,1.044,0.824,1.147,1.281,0.073,0.371,4.718,0.812,0.987,0.694,0.564,0.64,1.479,0.637,0.912,0.301,1.11,0.272
1014.48,427.36,Tfh cell,core,93.88,16.45,0.746,0.428,0.747,0.907,1.118,0.961,0.261,0.873,0.865,0.89,4.457,0.621,0.62,1.269,0.84,0.097,1.164,0.824,0.487,0.608,0.675,0.73,1.498,1.107,1.475
1012.88,444.31,CD4 T cell,core,77.29,15.1,0.332,1.111,0.905,0.036,0.921,0.218,0.798,4.75,0.902,0.052,0.017,0.324,0.974,0.49,1.109,1.136,1.135,0.037,0.196,0.687,0.462,1.453,1.053,0.781,0.175
1018.64,431.58,CD4 T cell,core,72.78,34.16,0.591,0.664,0.26,0.953,0.26,0.692,0.516,3.452,0.489,1.445,0.621,0.566,0.384,0.426,0.56,0.468,0.157,0.148,1.05,0.874,1.306,0.963,0.785,0.314,0.533
1059.55,448.38,B cell,core,80.78,15.49,4.057,1.126,0.161,0.909,0.299,0.983,0.657,0.75,0.002,1.04,1.383,1.19,1.056,1.451,1.108,0.979,1.197,0.237,0.305,0.93,0.317,0.102,0.655,0.717,0.073
976.81,426.92,Tingible-body macrophage,core,44.58,25.2,1.127,1.019,0.572,1.391,1.064,0.426,0.898,1.152,1.227,0.229,0.211,1.149,0.539,2.483,0.513,1.302,0.877,0.338,0.23,0.784,0.862,0.303,0.489,1.177,1.395
1043.31,452.92,GC B cell,core,76.46,11.47,0.709,1.435,0.145,0.728,4.168,0.084,0.783,1.215,1.355,0.989,0.503,1.219,1.176,1.324,0.159,0.311,0.947,1.251,1.05,1.286,0.908,0.623,1.291,0.864,1.118
1029.15,411.12,FDC,core,71.1,31.5,1.457,4.735,0.701,1.221,0.748,0.498,1.499,0.35,1.391,1.297,1.285,0.601,0.568,0.329,0.052,1.408,1.291,0.181,1.332,1.215,1.272,0.741,0.69,0.8,0.791
1010.49,442.84,CD4 T cell,core,116.65,11.15,0.632,1.315,0.494,0.163,0.295,0.573,0.985,2.549,0.671,1.138,1.386,0.17,0.471,0.082,1.293,1.464,0.567,1.443,0.865,0.789,1.368,1.063,0.563,1.062,0.597
1033.8,432.37,FDC,core,93.9,10.12,0.092,4.051,0.497,0.165,0.387,1.121,0.316,1.138,1.314,0.571,0.637,0.266,0.612,0.973,0.694,0.338,0.903,0.065,1.16,0.736,1.37,0.079,0.629,1.182,0.508
973.43,435.47,B cell,core,89.07,17.27,4.491,0.669,0.895,1.121,0.734,1.331,0.291,1.493,0.459,0.424,0.265,0.587,0.515,1.235,1.132,0.628,1.038,0.439,0.593,1.384,1.26,1.483,0.502,1.216,1.233
1026.3,465.34,Tfh cell,core,103.73,11.29,0.378,0.119,0.293,1.044,1.187,0.194,0.888,1.358,0.008,0.841,2.587,1.409,0.955,0.647,0.586,1.08,0.174,0.972,0.989,0.656,0.564,1.026,0.953,0.974,1.439
1016.62,433.36,GC B cell,core,119.38,40.73,0.597,0.132,0.445,1.146,4.377,1.126,0.929,0.443,0.289,0.555,1.038,0.76,0.798,1.074,0.914,1.433,0.605,0.341,1.065,0.287,0.916,1.236,0.664,0.026,0.424
1011.43,425.87,CD4 T cell,core,73.91,39.0,0.934,0.221,1.184,0.846,0.128,1.221,0.689,3.071,0.262,0.742,1.255,0.313,0.948,0.628,1.458,0.092,0.897,0.757,0.29,1.423,0.415,1.277,1.241,1.051,0.601
1020.64,419.6,Tingible-body macrophage,core,82.53,21.44,0.125,1.439,0.7,1.093,1.38,0.545,0.294,0.448,0.371,0.017,1.305,0.891,0.913,3.084,0.489,0.999,0.957,0.522,0.919,0.769,0.437,0.381,0.167,0.789,0.087
1008.17,399.72,Tingible-body macrophage,core,108.48,12.92,0.983,0.559,1.333,0.529,0.852,0.91,0.309,0.239,0.123,0.342,1.442,1.031,0.326,2.292,0.921,0.163,0.986,1.122,0.489,0.935,1.387,0.274,0.915,0.092,0.163
1016.31,451.69,GC B cell,core,115.33,23.02,0.954,1.309,0.548,0.081,3.778,0.279,1.064,0.605,0.901,0.102,1.32,0.451,1.354,0.858,0.638,1.253,0.831,0.24,0.956,0.922,0.601,0.161,1.084,1.115,0.52
1026.69,393.64,FDC,core,30.36,26.54,0.316,4.885,1.2,1.162,0.56,0.428,0.84,0.921,0.729,1.128,0.667,1.119,0.949,1.286,0.892,0.153,0.399,0.492,1.01,0.734,0.408,1.051,0.381,0.63,1.2
1041.58,448.72,CD4 T cell,core,88.15,31.77,1.153,1.119,1.133,1.031,0.982,1.39,0.46,4.106,1.259,0.377,0.768,1.054,0.262,0.454,0.362,0.581,0.049,0.879,0.876,0.97,0.489,0.095,1.261,0.479,0.584
1034.52,420.4,Mantle B cell,core,77.99,19.06,4.125,0.161,1.233,0.985,1.395,1.375,1.346,1.038,1.404,0.928,0.961,1.156,0.902,0.353,1.053,0.413,0.421,1.418,1.306,0.375,0.164,1.1,0.641,1.423,0.822
1013.35,436.61,GC B cell,core,54.01,42.78,0.842,1.202,0.781,1.291,3.509,0.541,1.489,0.789,1.283,0.022,0.865,0.005,0.158,1.447,0.932,1.464,1.192,0.772,0.917,1.024,0.787,1.476,1.165,0.915,0.337
1031.84,459.12,Mantle B cell,core,47.0,14.58,2.244,0.096,0.053,1.026,0.51,1.376,0.773,0.022,0.743,1.064,0.033,1.129,1.285,0.784,0.775,0.503,1.231,0.11,0.687,0.943,1.427,0.419,1.011,0.352,0.893
1004.97,429.08,CD4 T cell,core,61.43,27.91,1.298,0.242,1.053,0.97,0.993,0.212,0.51,4.942,0.953,0.457,0.896,0.755,0.833,1.431,0.47,0.637,1.475,0.427,1.387,0.547,1.486,0.011,0.144,1.087,1.203
1022.53,427.91,GC B cell,core,80.41,40.23,1.116,1.433,0.77,0.85,4.682,0.29,0.286,0.692,0.641,1.387,1.372,0.499,1.402,0.132,0.242,1.206,0.345,0.19,0.842,1.169,0.033,1.42,1.149,0.281,0.278
1008.87,427.58,GC B cell,core,109.39,35.62,0.75,1.14,1.127,0.197,3.483,0.778,0.381,0.747,1.364,0.662,0.774,0.463,0.264,1.061,0.793,1.152,0.618,1.238,0.227,1.458,1.061,0.325,0.307,1.02,1.259
1022.65,402.59,GC B cell,core,64.77,26.29,0.237,0.482,0.236,1.165,3.694,1.257,0.906,0.436,0.485,1.49,0.264,1.096,0.823,0.349,0.555,0.512,0.647,0.734,0.114,0.663,0.272,1.452,0.466,1.262,1.365
1033.33,431.93,FDC,core,82.37,28.92,0.074,4.48,0.639,0.425,0.655,1.339,0.553,0.864,0.472,0.134,0.265,0.374,1.057,0.456,0.634,0.914,0.44,1.133,0.79,0.789,0.067,0.223,0.529,0.366,0.622
1041.35,449.87,B cell,core,44.71,35.55,2.942,0.164,0.851,1.014,0.127,0.928,0.675,0.568,1.463,0.702,0.645,1.271,0.397,0.126,1.242,1.215,0.767,1.405,0.898,0.812,0.306,0.082,0.255,0.358,0.903
1072.74,418.32,Plasma cell,peri,40.46,32.08,0.126,0.458,0.098,1.479,0.526,1.014,1.107,1.182,0.446,0.499,0.768,0.163,0.791,0.269,1.039,0.936,4.995,0.317,0.312,0.574,1.244,0.268,0.619,0.962,0.4
1062.16,401.41,Stromal,peri,118.39,15.79,0.91,0.807,0.073,1.002,1.478,0.82,1.26,0.446,0.583,0.784,0.019,0.861,1.442,0.703,1.449,0.748,0.59,1.007,0.73,0.554,1.084,1.371,0.596,1.051,3.406
1044.87,391.31,CD8 T cell,peri,59.03,17.54,0.072,0.886,1.021,0.004,1.434,0.621,0.018,1.297,4.917,1.304,0.456,0.978,1.033,0.773,0.099,0.327,1.073,0.315,0.357,0.809,0.754,0.099,0.003,1.054,1.315
971.28,440.41,Dendritic cell,peri,59.52,22.02,0.693,1.191,1.384,0.463,0.908,1.094,0.858,0.154,0.415,1.47,0.302,1.485,0.607,0.914,4.903,0.117,0.649,0.67,0.96,0.233,0.706,1.051,1.205,0.042,1.156
1068.09,445.32,CD8 T cell,peri,48.56,23.09,0.125,1.335,1.304,0.623,1.358,1.191,0.64,0.104,2.658,0.629,1.163,1.13,0.678,0.655,1.418,0.384,0.53,1.165,0.666,1.181,0.552,0.777,0.884,0.085,0.262
963.74,412.95,Endothelial,peri,39.24,41.68,1.4,1.404,0.66,0.999,1.202,0.622,1.167,1.184,1.43,0.242,0.495,0.713,0.594,0.424,0.789,0.634,0.104,0.402,0.171,2.821,0.905,1.441,0.304,0.427,0.789
999.04,375.76,Lymphatic,peri,64.87,16.29,0.841,1.275,0.967,1.336,0.768,0.695,0.18,0.653,1.019,1.281,1.426,0.207,1.411,1.017,0.607,1.471,0.599,0.35,0.625,0.619,0.377,2.688,0.184,1.316,0.131
1003.41,486.11,Dendritic cell,peri,98.86,14.34,1.009,0.085,0.145,0.798,0.071,1.421,0.084,0.05,0.739,0.168,0.844,1.372,0.288,1.088,2.255,0.304,1.028,0.982,0.518,0.924,1.084,1.356,0.225,0.217,1.256
1080.28,439.21,Plasma cell,peri,89.13,36.17,1.233,1.267,1.311,0.632,0.407,0.48,0.565,0.047,0.933,0.98,0.97,1.232,1.229,0.786,0.561,0.646,2.213,0.476,1.341,0.5,0.397,1.146,1.056,0.85,0.642
1015.5,373.89,Plasma cell,peri,118.7,16.94,1.476,0.35,0.309,1.185,0.284,1.428,1.37,0.912,0.614,1.123,0.072,1.198,0.239,0.827,1.377,1.216,3.039,0.313,0.402,0.239,1.478,0.529,0.925,0.377,1.432
1064.9,399.37,Endothelial,peri,61.66,11.87,1.094,0.355,0.877,0.037,0.144,0.727,1.302,0.164,0.41,0.906,1.119,0.759,0.348,1.416,0.025,0.95,0.304,1.119,0.982,3.598,0.294,1.004,1.335,0.099,0.926
956.85,420.77,Endothelial,peri,64.72,11.19,0.998,1.109,1.155,0.957,0.736,0.754,0.244,0.176,1.203,0.341,1.151,0.572,1.319,1.42,1.412,1.095,1.369,0.181,0.164,4.788,1.214,0.297,0.023,0.627,0.65
1047.51,471.48,Macrophage,peri,72.44,18.13,0.233,0.52,1.189,0.099,0.643,1.493,1.107,0.24,0.719,0.78,0.83,0.069,4.388,0.68,0.316,1.246,0.699,0.768,0.832,0.981,0.462,1.275,0.431,0.411,0.247
1055.65,482.38,Macrophage,peri,90.74,24.29,0.084,1.243,0.249,0.355,0.368,0.219,0.303,1.307,1.472,1.145,0.982,0.623,2.301,1.324,1.379,1.289,1.325,0.382,1.241,0.778,0.008,0.607,1.371,0.251,0.495
1046.08,394.4,CD8 T cell,peri,65.52,16.95,1.301,0.975,1.191,0.221,1.451,0.032,0.69,0.907,2.43,0.397,0.864,1.3,1.372,0.208,0.846,1.302,0.437,1.426,0.647,0.936,0.308,0.037,1.022,0.523,0.664
1018.57,495.86,CD4 T cell,peri,82.42,34.11,0.193,0.595,0.517,0.387,0.408,1.366,0.741,4.797,0.483,1.058,0.742,0.466,0.737,1.045,0.145,1.345,1.173,0.241,0.107,0.278,0.185,1.148,1.368,0.55,0.959
1080.57,452.57,Plasma cell,peri,56.75,30.47,1.269,1.326,1.062,0.809,0.263,0.851,1.368,0.829,0.44,0.301,1.105,0.089,1.144,1.495,0.45,1.492,2.395,1.15,0.95,0.033,0.156,0.836,0.946,0.429,0.708
991.46,479.04,CD4 T cell,peri,103.22,23.1,0.308,0.266,0.895,0.229,0.458,0.069,1.202,4.233,0.295,0.899,0.715,0.117,0.268,0.482,0.691,0.059,0.56,0.393,1.406,0.855,1.125,0.689,0.321,0.063,0.263
1043.09,475.1,CD8 T cell,peri,47.68,11.1,0.368,0.396,0.942,1.163,0.862,0.8,0.287,0.435,2.252,0.43,0.35,1.441,0.006,0.109,0.941,1.362,0.213,0.488,0.221,0.012,0.442,0.016,0.396,1.324,0.412
1062.33,412.26,Dendritic cell,peri,73.74,43.6,0.183,0.007,0.345,1.443,0.297,0.451,0.315,0.977,0.333,1.463,0.585,0.762,0.579,0.477,2.451,0.591,0.543,0.369,0.209,1.109,0.432,0.003,1.371,0.071,0.604
1031.19,477.5,Endothelial,peri,73.33,44.75,1.013,0.828,1.414,1.15,1.495,0.092,1.484,1.242,1.124,1.171,0.945,0.108,1.013,1.37,0.422,0.481,1.47,0.138,0.784,2.068,0.002,0.247,0.739,0.478,0.369
1052.77,395.74,Macrophage,peri,104.13,15.59,0.11,0.083,0.526,1.205,1.492,1.394,0.252,1.476,0.031,0.25,0.64,0.231,3.895,1.193,0.209,1.256,0.232,0.29,0.36,1.19,1.336,0.103,0.209,0.644,0.789
986.15,466.02,Endothelial,peri,117.64,32.13,1.195,1.04,0.199,0.482,0.551,1.275,1.186,0.967,0.115,0.263,0.92,1.038,0.38,0.185,0.71,1.135,1.284,0.249,0.467,4.129,1.381,0.18,1.48,0.641,0.804
1032.45,386.1,CD8 T cell,peri,75.36,12.5,0.933,0.682,1.339,0.703,1.421,0.613,0.308,1.037,4.518,1.194,1.005,0.52,0.888,1.378,0.236,0.991,0.727,1.438,1.469,1.02,0.914,0.788,0.131,0.236,1.355
1044.18,471.51,Macrophage,peri,106.39,32.07,0.173,0.735,1.147,1.057,1.41,0.498,0.271,0.407,1.485,0.238,0.479,0.334,3.754,0.055,0.742,0.888,0.157,0.928,1.182,1.075,0.885,0.584,0.977,0.75,1.157
969.37,458.27,Dendritic cell,peri,67.54,16.67,1.341,0.752,0.27,0.063,0.298,0.87,0.553,0.931,0.66,0.997,0.095,1.086,0.025,0.887,2.57,0.081,0.5,1.434,0.437,1.46,0.237,0.598,0.448,0.879,0.167
1069.97,440.97,CD8 T cell,peri,74.55,13.77,1.362,1.068,0.982,0.733,0.091,0.349,0.524,1.147,4.75,0.934,0.178,0.809,0.028,1.055,0.803,1.255,0.641,0.671,0.991,1.061,0.174,1.112,0.644,0.314,0.468
1008.86,486.33,Stromal,peri,31.03,22.4,1.161,0.652,1.258,1.142,0.238,0.181,0.729,1.387,0.424,0.219,1.221,0.901,0.467,0.194,1.469,0.671,0.132,1.455,0.081,1.252,0.922,0.03,1.063,0.007,2.636
963.36,438.14,Lymphatic,peri,34.52,42.68,1.032,0.02,0.34,0.785,0.315,1.402,0.082,0.157,0.806,1.106,0.505,1.066,0.298,1.008,1.335,0.324,0.623,1.258,0.144,0.852,0.901,4.252,0.353,0.022,0.823
967.83,459.06,Endothelial,peri,94.78,14.0,1.177,0.476,0.884,1.488,0.797,0.64,0.415,0.306,0.273,1.452,1.447,0.634,0.488,0.333,1.33,0.375,1.411,0.686,0.627,2.183,1.228,0.64,1.366,0.828,0.928
1074.52,398.47,Dendritic cell,peri,35.72,14.23,0.122,1.4,1.093,0.704,0.837,1.28,0.098,0.576,0.649,0.509,0.406,0.647,1.452,1.033,2.246,0.239,1.193,1.478,0.641,0.021,0.411,0.998,1.193,1.334,0.06
1041.82,386.64,Lymphatic,peri,33.34,42.3,1.479,0.541,1.118,0.889,0.146,0.559,0.323,0.155,0.704,1.226,0.111,1.278,0.503,0.343,0.961,0.22,0.054,0.78,0.766,1.45,1.007,4.948,1.257,0.095,1.037
985.69,480.9,Dendritic cell,peri,54.56,30.93,1.294,0.78,1.351,0.917,0.261,0.522,0.781,0.298,0.281,0.673,0.093,0.71,1.15,0.275,2.382,0.574,1.293,1.467,0.327,0.311,1.36,0.329,1.279,0.581,0.064
1068.99,439.62,CD4 T cell,peri,73.11,28.11,0.833,0.957,0.179,0.151,1.058,1.379,0.032,3.898,0.999,1.273,0.789,1.425,0.176,0.327,0.429,1.246,0.986,0.218,0.648,1.089,0.179,1.479,1.199,0.208,0.24
997.6,381.8,CD4 T cell,peri,55.6,35.18,1.482,0.628,0.731,0.107,0.467,0.316,1.272,2.815,0.157,0.218,0.191,0.806,0.733,1.002,0.987,0.019,0.229,1.097,0.165,0.079,1.213,0.587,1.029,0.076,1.483
972.1,403.14,Dendritic cell,peri,102.29,41.91,0.649,0.579,1.423,1.001,0.878,0.147,0.848,0.253,1.106,0.358,1.327,0.152,1.082,1.366,2.131,1.204,0.457,1.117,0.534,1.471,0.853,0.819,0.629,0.121,0.75
